"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.425413750E-1,-7.780819702E-1,2.711760864E0,9.505982208E0,9.915783190E0
3.525003751E-1,-9.598040771E-1,2.639461212E0,9.572593689E0,9.976097899E0
3.624593751E-1,-1.123713226E0,2.590812378E0,9.548942871E0,9.957778374E0
3.724183750E-1,-1.171314240E0,2.637814636E0,9.485624542E0,9.914994506E0
3.823763751E-1,-1.109193420E0,2.748135223E0,9.421408081E0,9.876511909E0
3.923353751E-1,-9.491761780E-1,2.859353943E0,9.330696716E0,9.805036542E0
4.022943750E-1,-8.026309204E-1,2.978206787E0,9.237290955E0,9.738658852E0
4.122533752E-1,-7.077282715E-1,3.081791382E0,9.145980835E0,9.677152622E0
4.222123751E-1,-6.785389709E-1,3.125051422E0,9.085805969E0,9.632145744E0
4.321713750E-1,-7.334747314E-1,3.122506714E0,9.061556396E0,9.612483430E0
4.421303750E-1,-8.048762512E-1,3.085832977E0,9.134454803E0,9.675146278E0
4.520883751E-1,-8.771759033E-1,3.011437683E0,9.293873291E0,9.808887564E0
4.620473750E-1,-9.951306152E-1,2.862946472E0,9.453591156E0,9.927594532E0
4.720063750E-1,-1.094224548E0,2.707270203E0,9.568552094E0,1.000419055E1
4.819653751E-1,-1.123713226E0,2.592159576E0,9.626481628E0,1.003250573E1
4.919243751E-1,-1.088237000E0,2.541265411E0,9.628128204E0,1.001714243E1
5.018833750E-1,-9.675878906E-1,2.544857941E0,9.586065674E0,9.965198612E0
5.118413751E-1,-8.562194824E-1,2.648891602E0,9.439370728E0,9.841313848E0
5.218003751E-1,-7.557783508E-1,2.812651062E0,9.283844147E0,9.729952161E0
5.317593750E-1,-6.960525513E-1,2.974913635E0,9.158255310E0,9.654441497E0
5.417183749E-1,-7.158114624E-1,3.096760254E0,9.069938965E0,9.610728534E0
5.516773751E-1,-7.943980408E-1,3.159479828E0,9.043294373E0,9.612208598E0
5.616363750E-1,-9.027726746E-1,3.184777222E0,9.111253052E0,9.693953612E0
5.715953750E-1,-9.958790588E-1,3.155288544E0,9.253607025E0,9.827352841E0
5.815533751E-1,-1.102906494E0,3.055745544E0,9.334139557E0,9.883326608E0
5.915123750E-1,-1.163081360E0,2.939287720E0,9.405541077E0,9.922518506E0
6.014713750E-1,-1.179846497E0,2.804418182E0,9.488618317E0,9.964470716E0
6.114303751E-1,-1.171613617E0,2.720442810E0,9.477092285E0,9.929187567E0
6.213893751E-1,-1.141675873E0,3.011437683E0,8.105195160E0,8.721603597E0
6.313483750E-1,-7.833210754E-1,3.161126404E0,8.436905365E0,9.043654360E0
6.413073752E-1,-1.097667389E0,2.863994293E0,9.001082153E0,9.509301601E0
6.512653751E-1,-1.277144165E0,2.521805878E0,9.641300812E0,1.004715300E1
6.612243750E-1,-1.069825287E0,2.736908569E0,9.590256958E0,1.003036506E1
6.711833749E-1,-9.343569946E-1,2.987337799E0,9.559271393E0,1.005867186E1
6.811423751E-1,-9.657916260E-1,2.926115112E0,9.670490112E0,1.014954591E1
6.911013750E-1,-1.098715210E0,2.736160126E0,9.726324005E0,1.016342098E1
7.010603750E-1,-1.184786224E0,2.609224091E0,9.723479919E0,1.013695371E1
7.110193751E-1,-1.217268677E0,2.528092804E0,9.740095367E0,1.013619524E1
7.209773751E-1,-1.193917236E0,2.458487549E0,9.690398712E0,1.006843715E1
7.309363750E-1,-1.078956299E0,2.535128174E0,9.581125946E0,9.969402988E0
7.408953751E-1,-9.047186279E-1,2.712060242E0,9.457033997E0,9.879740815E0
7.508543751E-1,-7.701484680E-1,2.930905151E0,9.323062592E0,9.803205076E0
7.608133750E-1,-6.460565186E-1,3.072360992E0,9.312883759E0,9.827847933E0
7.707723749E-1,-4.475692749E-1,3.031346283E0,9.214238892E0,9.710385002E0
7.807313751E-1,-3.867956543E-1,3.023562469E0,9.218579865E0,9.709467318E0
7.906893750E-1,-5.745053101E-1,2.947520599E0,9.347012787E0,9.817564977E0
8.006483749E-1,-6.397695923E-1,2.774330750E0,9.544302521E0,9.959916006E0
8.106073751E-1,-8.122109985E-1,2.581531677E0,9.751621399E0,1.012018342E1
8.205663750E-1,-8.964857483E-1,2.416425018E0,9.940827942E0,1.026951103E1
8.305253750E-1,-9.351054382E-1,2.297721863E0,1.002944366E1,1.033168370E1
8.404843751E-1,-9.253756714E-1,2.322719879E0,9.995464325E0,1.030342928E1
8.504433751E-1,-8.836125183E-1,2.416125641E0,9.865534515E0,1.019545023E1
8.604013750E-1,-7.830216980E-1,2.551294556E0,9.704170074E0,1.006444950E1
8.703603751E-1,-6.764433289E-1,2.767894135E0,9.563612366E0,9.979052811E0
8.803193751E-1,-5.917195129E-1,2.918630676E0,9.381590881E0,9.842905286E0
8.902783750E-1,-4.513114929E-1,3.002156982E0,9.189989319E0,9.678457123E0
9.002373749E-1,-3.507206726E-1,3.069217529E0,9.070837097E0,9.582441593E0
9.101963751E-1,-4.165837097E-1,3.107687531E0,9.065597992E0,9.592514307E0
9.201553750E-1,-6.110293579E-1,3.062481537E0,9.099128265E0,9.620097984E0
9.301133750E-1,-7.506889343E-1,2.961890717E0,9.159003754E0,9.655241077E0
9.400723751E-1,-8.704399109E-1,2.863844604E0,9.239236908E0,9.711991052E0
9.500313750E-1,-9.363029480E-1,2.795436859E0,9.330547028E0,9.785205071E0
9.599903750E-1,-8.824150085E-1,2.770887909E0,9.365574188E0,9.806653656E0
9.699493751E-1,-8.199948120E-1,2.811303864E0,9.349108429E0,9.797022472E0
9.799083751E-1,-7.095245361E-1,2.871927795E0,9.336085510E0,9.793563549E0
9.898673750E-1,-6.018983459E-1,2.936144257E0,9.244775391E0,9.718492514E0
9.998253752E-1,-5.188211060E-1,2.984044647E0,9.195527802E0,9.681499334E0
1.009784375E0,-5.569917297E-1,3.026855621E0,9.210796051E0,9.711377793E0
1.019743375E0,-7.894583130E-1,2.939437408E0,9.337432709E0,9.820956486E0
1.029702375E0,-1.007405090E0,2.751278687E0,9.456135864E0,9.899641656E0
1.039661375E0,-1.189875641E0,2.610571289E0,9.538165283E0,9.960295350E0
1.049620375E0,-1.374890900E0,3.208877106E0,9.489067383E0,1.011086629E1
1.059578375E0,-1.244362335E0,4.323459320E0,9.477990417E0,1.049156997E1
1.069537375E0,-1.096769257E0,3.066972198E0,9.355245667E0,9.906050815E0
1.079496375E0,-9.529183960E-1,2.317929840E0,9.058562622E0,9.398851472E0
1.089455375E0,-5.956114197E-1,2.480791168E0,8.908275146E0,9.266414834E0
1.099414375E0,-3.841012573E-1,2.772534485E0,8.898096313E0,9.327947215E0
1.109373375E0,-6.231541443E-1,2.952460327E0,9.151669006E0,9.636305759E0
1.119332375E0,-7.813751221E-1,2.928959198E0,9.728419647E0,1.018977418E1
1.129290375E0,-1.459165649E0,3.326981506E0,9.786498871E0,1.043903877E1
1.139249375E0,-1.634900208E0,3.507206726E0,9.894274750E0,1.062403269E1
1.149208375E0,-1.453327789E0,3.207679596E0,9.394164734E0,1.003253214E1
1.159167375E0,-1.519490204E0,2.889441376E0,9.465266876E0,1.001244221E1
1.169126375E0,-1.479373627E0,2.679727478E0,9.619595947E0,1.009485571E1
1.179085375E0,-1.460213470E0,2.644999695E0,9.756710815E0,1.021379717E1
1.189044375E0,-1.420545959E0,2.603535919E0,9.768386536E0,1.020870832E1
1.199002375E0,-1.191671906E0,2.466421051E0,9.646839294E0,1.002820139E1
1.208961375E0,-9.154962158E-1,2.441423035E0,9.335486755E0,9.692780443E0
1.218920375E0,-6.869215393E-1,2.268981628E0,8.969497833E0,9.277501291E0
1.228879375E0,-7.140151978E-1,2.300266571E0,8.930279388E0,9.249374787E0
1.238838375E0,-9.333091736E-1,2.388133850E0,9.000333710E0,9.358432357E0
1.248797375E0,-6.004014587E-1,2.541864166E0,9.219627686E0,9.582436538E0
1.258756375E0,-5.281018066E-1,2.738555145E0,9.594597931E0,9.991740852E0
1.268714375E0,-6.580316162E-1,2.988984375E0,9.763297119E0,1.023176445E1
1.278673375E0,-6.375242615E-1,2.926713867E0,9.188791809E0,9.664677240E0
1.288632375E0,-5.780978394E-1,2.052232361E0,8.500074005E0,8.763396195E0
1.298591375E0,-6.297404480E-1,1.273551636E0,7.504194946E0,7.637502772E0
1.308550375E0,-1.006057892E0,9.014254761E-1,7.269782410E0,7.394217785E0
1.318509375E0,-2.800226898E0,2.320773926E0,7.708520050E0,8.523411503E0
1.328468375E0,-3.517385559E0,3.781286774E0,8.296497345E0,9.772512422E0
1.338426375E0,-2.807262268E0,4.555476837E0,8.768465881E0,1.027224827E1
1.348385458E0,-1.576671295E0,4.416865082E0,8.982520752E0,1.013312729E1
1.358344458E0,-1.337169342E0,3.680097198E0,9.023385773E0,9.836291376E0
1.368303458E0,-8.916957092E-1,2.949915619E0,8.590935059E0,9.126953959E0
1.378262458E0,-1.167422333E0,2.616708527E0,8.348439331E0,8.826464620E0
1.388221458E0,-1.547182617E0,2.421514435E0,8.095615082E0,8.590488331E0
1.398179458E0,-1.474134521E0,2.224673767E0,7.406448212E0,7.872593033E0
1.408138458E0,-1.422192535E0,2.158211975E0,6.824308777E0,7.297376297E0
1.418097458E0,-1.188229065E0,2.173330536E0,6.333180084E0,6.800325280E0
1.428056458E0,-7.080276489E-1,1.985022125E0,6.174659729E0,6.524418653E0
1.438015458E0,-7.530839539E-1,1.948498077E0,6.201304321E0,6.543695858E0
1.447974458E0,-6.941065979E-1,1.662143555E0,6.028413849E0,6.291762766E0
1.457933458E0,-1.447340240E0,1.174757080E0,5.983058167E0,6.266724263E0
1.467891458E0,-1.622026978E0,8.900491333E-1,5.732030182E0,6.023232436E0
1.477850458E0,-1.536704407E0,6.453080750E-1,5.717660065E0,5.955629233E0
1.487809458E0,-2.355352020E0,9.524693298E-1,5.248236237E0,5.830854531E0
1.497768458E0,-1.460512848E0,1.175206146E0,6.228098602E0,6.504107892E0
1.507727458E0,-2.122735748E0,-2.484832764E-2,6.975793762E0,7.291661204E0
1.517686458E0,-2.015708313E0,-7.185058594E-1,7.502847748E0,7.802054537E0
1.527645458E0,-1.838776245E0,-1.112486572E0,8.206384735E0,8.483128838E0
1.537603458E0,-1.422940979E0,-1.208886108E0,9.026529236E0,9.217613395E0
1.547562458E0,-9.865983582E-1,-1.035546570E0,9.850865021E0,9.954158662E0
1.557521458E0,-8.660989380E-1,-8.220904541E-1,1.026041336E1,1.032966807E1
1.567480458E0,-1.116079102E0,-8.713380432E-1,1.038465500E1,1.048074053E1
1.577439458E0,-1.559606781E0,-1.146914978E0,1.054152878E1,1.071781770E1
1.587398458E0,-1.967209167E0,-1.485660553E0,1.066741699E1,1.094855627E1
1.597357458E0,-2.287093964E0,-1.630708923E0,1.072160431E1,1.108344754E1
1.607315458E0,-2.223027191E0,-1.569635925E0,1.078612015E1,1.112411770E1
1.617274458E0,-1.954036560E0,-1.477876740E0,1.054542068E1,1.082627711E1
1.627233458E0,-1.323248291E0,-1.415157166E0,1.029663803E1,1.047732841E1
1.637192458E0,-7.815248108E-1,-1.097068634E0,9.897567902E0,9.988803281E0
1.647151458E0,-4.308041382E-1,-7.212002563E-1,9.287286987E0,9.325203569E0
1.657110458E0,-1.032852173E-2,-4.228706360E-1,8.642427979E0,8.652773406E0
1.667068458E0,1.216969299E-1,-1.893562317E-1,7.991731110E0,7.994900378E0
1.677027458E0,6.511459351E-2,1.893562317E-1,7.698341217E0,7.700944954E0
1.686986458E0,-2.633024597E-1,7.206015015E-1,7.639812927E0,7.678237836E0
1.696945458E0,-8.919950867E-1,7.914042664E-1,7.435936890E0,7.530945052E0
1.706904458E0,-1.301992493E0,3.742218018E-1,7.385940857E0,7.509151001E0
1.716863458E0,-1.544787598E0,-3.016227722E-1,7.543563080E0,7.706016413E0
1.726822458E0,-1.449136505E0,-1.141675873E0,7.742649078E0,7.959399171E0
1.736780458E0,-1.050066376E0,-1.405726776E0,8.114625549E0,8.302159657E0
1.746739458E0,-5.315446472E-1,-8.499325562E-1,8.698860626E0,8.756431993E0
1.756698458E0,-2.306703186E-1,-1.978884888E-1,9.129066010E0,9.134123650E0
1.766657458E0,-5.569917297E-1,6.825805664E-2,9.213340759E0,9.230414232E0
1.776616458E0,-1.202299805E0,-6.062393188E-2,9.328601074E0,9.405955458E0
1.786575458E0,-2.005230103E0,-6.529421997E-1,9.469458160E0,9.701439024E0
1.796534458E0,-2.473905487E0,-1.568588104E0,9.760303345E0,1.019039736E1
1.806492458E0,-2.068249054E0,-1.712888031E0,1.062415695E1,1.095830053E1
1.816451458E0,-2.173180847E0,-2.089804230E0,1.063747925E1,1.105648956E1
1.826410458E0,-1.957928467E0,-2.483335876E0,1.042387344E1,1.089300595E1
1.836369458E0,-1.538650360E0,-2.110610962E0,1.055185730E1,1.087031812E1
1.846328458E0,-1.245260468E0,-1.580563202E0,1.076007431E1,1.094660006E1
1.856287458E0,-1.476978607E0,-1.438508606E0,1.058688446E1,1.078577282E1
1.866246458E0,-1.784139862E0,-1.408421173E0,1.016745667E1,1.041844424E1
1.876204458E0,-1.877994690E0,-1.300196228E0,1.023601410E1,1.048777188E1
1.886163458E0,-1.845661926E0,-1.818268890E0,1.062535446E1,1.093666892E1
1.896122458E0,-1.986818390E0,-2.770139465E0,1.085392914E1,1.137668219E1
1.906081458E0,-1.928739166E0,-3.189716949E0,1.108010880E1,1.169030110E1
1.916040458E0,-1.728904724E0,-3.243604889E0,1.125539429E1,1.184035408E1
1.925999458E0,-1.435814209E0,-3.238964539E0,1.135523666E1,1.189511889E1
1.935957458E0,-1.197958832E0,-3.095862122E0,1.137888748E1,1.185320834E1
1.945916458E0,-1.137933655E0,-3.084635468E0,1.126796814E1,1.173784371E1
1.955875458E0,-1.220412140E0,-3.179238739E0,1.144983994E1,1.194553470E1
1.965834458E0,-1.503174133E0,-3.635939026E0,1.183468964E1,1.247154617E1
1.975793458E0,-1.949994965E0,-4.386178894E0,1.215667007E1,1.307002957E1
1.985752458E0,-2.309696960E0,-5.060227203E0,1.245978973E1,1.364503425E1
1.995711458E0,-2.519261169E0,-5.402116241E0,1.269599854E1,1.402561640E1
2.005670458E0,-2.819237366E0,-5.574258270E0,1.273551636E1,1.418498613E1
2.015628458E0,-2.932102661E0,-5.432053986E0,1.252071304E1,1.395968093E1
2.025587458E0,-2.857707367E0,-4.983885956E0,1.211760132E1,1.341051350E1
2.035546458E0,-2.634222107E0,-4.473297729E0,1.166838547E1,1.277108993E1
2.045505458E0,-2.543959808E0,-4.205055542E0,1.120554794E1,1.223595229E1
2.055464458E0,-2.643203430E0,-4.243375854E0,1.093131821E1,1.202025294E1
2.065423458E0,-2.798730011E0,-4.527035980E0,1.091979218E1,1.214779015E1
2.075382458E0,-3.036435699E0,-4.857099609E0,1.095646591E1,1.236347458E1
2.085340458E0,-3.296445007E0,-4.814887390E0,1.098775085E1,1.244107548E1
2.095299458E0,-3.262765045E0,-4.489613800E0,1.087772964E1,1.221176769E1
2.105258458E0,-3.017874298E0,-4.130959625E0,1.048359924E1,1.166525807E1
2.115217458E0,-2.681074677E0,-3.842210083E0,9.920470276E0,1.097116540E1
2.125176458E0,-2.364033966E0,-3.694167938E0,9.335037689E0,1.031399350E1
2.135135458E0,-2.224524078E0,-3.571123810E0,8.992549896E0,9.928110912E0
2.145094458E0,-2.299518127E0,-3.423830109E0,8.864715729E0,9.777197000E0
2.155052458E0,-2.447260895E0,-3.376229095E0,8.856183472E0,9.788768793E0
2.165011458E0,-2.448308716E0,-3.352129211E0,9.018146667E0,9.927635929E0
2.174970458E0,-2.425256653E0,-3.289259949E0,9.216484222E0,1.008189874E1
2.184929458E0,-2.495610352E0,-3.290457458E0,9.253008270E0,1.013278557E1
2.194888458E0,-2.386636963E0,-3.177592163E0,9.246272278E0,1.006412833E1
2.204847458E0,-2.132166138E0,-3.036136322E0,9.123677216E0,9.849149310E0
2.214806458E0,-1.881587219E0,-2.975811768E0,8.891809387E0,9.563477418E0
2.224764458E0,-1.669478302E0,-2.808310089E0,8.709189148E0,9.301813746E0
2.234723458E0,-1.631307678E0,-2.577639771E0,8.501570892E0,9.032280950E0
2.244682458E0,-1.689087524E0,-2.479144592E0,8.513845367E0,9.026889692E0
2.254641458E0,-1.878443756E0,-2.526895294E0,8.645421753E0,9.200927565E0
2.264600458E0,-1.846859436E0,-2.658022614E0,8.977581024E0,9.543214083E0
2.274559458E0,-1.514999542E0,-2.619851990E0,9.310189362E0,9.789712662E0
2.284518458E0,-1.538949738E0,-2.638413391E0,9.280850372E0,9.770556543E0
2.294476458E0,-1.431622925E0,-2.402503967E0,9.513766022E0,9.916315517E0
2.304435458E0,-1.673220520E0,-2.069895630E0,9.429940338E0,9.798362598E0
2.314394458E0,-2.261347504E0,-1.969604187E0,9.089548187E0,9.571463808E0
2.324353458E0,-2.683918762E0,-1.907183990E0,8.838520203E0,9.431872034E0
2.334312458E0,-2.950065308E0,-1.787882080E0,8.616082764E0,9.280963842E0
2.344271458E0,-2.943029938E0,-1.904190216E0,8.378377075E0,9.082101519E0
2.354230958E0,-2.665656738E0,-2.059567108E0,8.130043488E0,8.800292588E0
2.364189958E0,-2.403402100E0,-2.143093414E0,8.134234772E0,8.748426507E0
2.374147958E0,-2.034269714E0,-2.028581543E0,8.410410461E0,8.887541869E0
2.384106958E0,-1.976489868E0,-1.714684296E0,8.678203583E0,9.064097962E0
2.394065958E0,-2.337688751E0,-1.583257599E0,8.609945526E0,9.061051555E0
2.404024958E0,-2.697540436E0,-1.700314178E0,8.592731323E0,9.165305467E0
2.413983958E0,-2.850971375E0,-1.960024109E0,8.280630341E0,8.974328450E0
2.423942958E0,-2.801125031E0,-2.474204865E0,7.812404022E0,8.660349170E0
2.433901958E0,-2.221081238E0,-2.649640045E0,7.749834137E0,8.486089994E0
2.443859958E0,-1.313967590E0,-2.489173737E0,7.665709076E0,8.166124684E0
2.453818958E0,-6.776408386E-1,-2.484533386E0,7.465126190E0,7.896848250E0
2.463777958E0,-2.239343262E-1,-2.463876343E0,7.353907471E0,7.758916696E0
2.473736958E0,8.412506104E-2,-2.679577789E0,7.561076660E0,8.022287356E0
2.483695958E0,2.350112915E-1,-3.297343140E0,8.122708740E0,8.769612270E0
2.493654958E0,4.417314148E-1,-3.957919464E0,9.116043091E0,9.947989483E0
2.503613958E0,1.052162018E0,-4.077520752E0,9.843829651E0,1.070673632E1
2.513572958E0,1.098266144E0,-4.664450226E0,9.393715668E0,1.054538660E1
2.523530958E0,1.725012817E0,-5.385051727E0,8.769962769E0,1.043487893E1
2.533489958E0,2.267484741E0,-5.521867218E0,8.341553650E0,1.025738865E1
2.543448958E0,1.534908142E0,-5.222489777E0,8.127648468E0,9.782076062E0
2.553407958E0,1.427281952E0,-5.020410004E0,7.991282043E0,9.544749293E0
2.563366958E0,2.396366730E0,-3.947141876E0,9.159752197E0,1.025785371E1
2.573325958E0,1.986968079E0,-3.705244904E0,9.151669006E0,1.007124260E1
2.583284958E0,1.246008911E0,-4.500541077E0,8.706943817E0,9.880196295E0
2.593243958E0,1.068777466E-1,-4.919519806E0,8.713530121E0,1.000693285E1
2.603201958E0,-6.785389709E-1,-5.485343170E0,9.172176361E0,1.070879190E1
2.613160958E0,-5.046006775E-1,-6.207441559E0,9.652677155E0,1.148743352E1
2.623119958E0,-1.660047913E-1,-6.432573395E0,1.038510406E1,1.221703501E1
2.633078958E0,4.411326599E-1,-5.495372314E0,1.091515182E1,1.222841994E1
2.643037958E0,7.241940308E-1,-4.772226105E0,1.038974442E1,1.145623795E1
2.652996958E0,1.378633118E-1,-4.512366486E0,9.679621124E0,1.068061434E1
2.662955958E0,-4.800517273E-1,-4.562212830E0,8.964558105E0,1.007013096E1
2.672914958E0,-6.712042236E-1,-5.048102417E0,8.411607971E0,9.833056584E0
2.682872958E0,-1.504371643E-1,-5.229674835E0,8.022267609E0,9.577520964E0
2.692831958E0,1.129401398E0,-5.232518921E0,7.886799316E0,9.531862632E0
2.702790958E0,2.198927307E0,-4.911436615E0,8.050558777E0,9.683438828E0
2.712749958E0,2.177970886E0,-4.667593689E0,8.248447266E0,9.724549878E0
2.722708958E0,1.182690582E0,-4.437821503E0,8.454418945E0,9.621341715E0
2.732667958E0,-6.524931335E-1,-4.634213104E0,8.616382141E0,9.805290388E0
2.742626958E0,-2.392624512E0,-4.946912842E0,8.453820190E0,1.008284060E1
2.752585958E0,-3.470532990E0,-5.060077515E0,7.646399231E0,9.803897433E0
2.762543958E0,-3.542383575E0,-4.995411987E0,6.797364807E0,9.149141525E0
2.772502958E0,-2.882555695E0,-4.660109253E0,6.056255951E0,8.167250561E0
2.782461958E0,-2.047592010E0,-4.374652863E0,5.146896973E0,7.058382900E0
2.792420958E0,-7.201524353E-1,-4.332889709E0,4.108656006E0,6.014449845E0
2.802379958E0,3.677851868E-1,-4.581971741E0,3.485801239E0,5.768928952E0
2.812338958E0,3.079096985E-1,-6.603966980E0,3.961811371E0,7.707343096E0
2.822297958E0,-5.992039490E-1,-8.652307434E0,5.492827606E0,1.026609100E1
2.832256958E0,-3.335064697E-1,-1.249751129E1,9.536967773E0,1.572427325E1
2.842214958E0,9.677375793E-1,-1.272369095E1,9.853110352E0,1.612180545E1
2.852173958E0,1.888023834E0,-1.213331863E1,8.194259949E0,1.476238298E1
2.862132958E0,2.688259735E0,-1.098610428E1,7.450307007E0,1.354357051E1
2.872091958E0,4.287833405E0,-1.092188782E1,7.031178589E0,1.367883844E1
2.882050958E0,2.705923004E0,-9.423354034E0,6.106102295E0,1.155015609E1
2.892009958E0,2.839145966E0,-8.908424835E0,6.663094025E0,1.148118482E1
2.901968958E0,3.014132080E0,-8.920549622E0,6.295458527E0,1.132669395E1
2.911927958E0,2.593656464E0,-8.805289307E0,5.102439423E0,1.050214558E1
2.921885958E0,2.515668640E0,-8.984466705E0,4.536466370E0,1.037442807E1
2.931844958E0,3.244802399E0,-9.490115204E0,4.365222473E0,1.093829038E1
2.941803958E0,4.814887390E0,-9.227261810E0,5.210215302E0,1.163923729E1
2.951762958E0,5.728737030E0,-7.670349426E0,6.514902191E0,1.158001031E1
2.961721958E0,4.574636993E0,-6.759792938E0,6.314019928E0,1.031934842E1
2.971680958E0,3.012485504E0,-6.180647278E0,5.657934265E0,8.904363528E0
2.981639958E0,2.174078979E0,-5.380561066E0,4.881199493E0,7.583084154E0
2.991597958E0,2.410736847E0,-5.021457825E0,4.789290619E0,7.346019021E0
3.001556958E0,3.004701691E0,-5.274581451E0,5.086572418E0,7.919763930E0
3.011515958E0,3.640878754E0,-6.729555817E0,5.439538422E0,9.387837761E0
3.021474958E0,4.784650269E0,-8.328081665E0,6.425538025E0,1.155583668E1
3.031433958E0,6.177503815E0,-8.695866852E0,6.813830566E0,1.265732755E1
3.041392958E0,7.891140289E0,-8.677155762E0,7.530839539E0,1.393831666E1
3.051351958E0,6.868766327E0,-8.262667694E0,6.562203827E0,1.259024016E1
3.061310958E0,5.546865234E0,-7.904911652E0,5.879174194E0,1.130575214E1
3.071269958E0,4.733606415E0,-7.418722687E0,4.906646576E0,1.007569633E1
3.081227958E0,4.274810486E0,-7.140002289E0,4.590503998E0,9.504018325E0
3.091186958E0,3.997886353E0,-7.761360168E0,4.255800018E0,9.712550682E0
3.101145958E0,4.308191071E0,-8.605005798E0,4.235142975E0,1.051394650E1
3.111104958E0,4.228406982E0,-8.983119507E0,4.326153717E0,1.083011854E1
3.121063958E0,4.413571930E0,-8.464597778E0,4.020040283E0,1.035807688E1
3.131022958E0,5.656886444E0,-7.227121124E0,3.627855835E0,9.868788271E0
3.140981958E0,5.273533630E0,-6.118676147E0,2.485581207E0,8.451418146E0
3.150939958E0,4.399800568E0,-6.010002136E0,1.687590637E0,7.637167857E0
3.160898958E0,3.526815948E0,-6.148613892E0,2.354304199E0,7.469044904E0
3.170857958E0,3.224893799E0,-6.049370270E0,3.176244965E0,7.555352589E0
3.180816958E0,3.242856445E0,-6.554569702E0,3.551664276E0,8.129749137E0
3.190775958E0,3.049009552E0,-6.756799164E0,3.713028717E0,8.290800712E0
3.200734958E0,4.083059235E0,-7.813751221E0,4.221670990E0,9.774895744E0
3.210693958E0,4.525838470E0,-8.834777985E0,3.846700745E0,1.064582653E1
3.220652958E0,4.515360260E0,-8.959319000E0,3.588637390E0,1.065533639E1
3.230610958E0,6.568640442E0,-9.818083191E0,4.118984528E0,1.251030888E1
3.240569958E0,6.366860046E0,-9.837093658E0,4.193080444E0,1.244537031E1
3.250528958E0,5.659131775E0,-8.882229309E0,4.303401031E0,1.137712751E1
3.260487958E0,5.704038391E0,-8.778195648E0,3.495081940E0,1.103668295E1
3.270446958E0,4.885540466E0,-9.170679474E0,2.990481262E0,1.081262437E1
