"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.095540996E1,8.475375366E0,9.669891357E-1,5.140310669E0,9.959410091E0
6.096536996E1,8.035889282E0,9.196875000E-1,5.501659241E0,9.782105911E0
6.097532896E1,8.169112244E0,9.503736877E-1,5.486241302E0,9.886174620E0
6.098528896E1,8.205336914E0,9.794132996E-1,5.486840057E0,9.919285161E0
6.099524796E1,8.197702789E0,1.021475830E0,5.385800171E0,9.861672646E0
6.100520796E1,8.116421814E0,9.964778137E-1,5.424270172E0,9.812847599E0
6.101516796E1,8.160430298E0,1.005758514E0,5.425018616E0,9.850634488E0
6.102512696E1,8.143515472E0,9.891430664E-1,5.441334686E0,9.843951007E0
6.103508696E1,8.142767029E0,9.478289795E-1,5.451812897E0,9.845064678E0
6.104504696E1,8.109685822E0,9.566606140E-1,5.554199982E0,9.875795719E0
6.105500596E1,8.142168274E0,9.750723267E-1,5.552852783E0,9.903526860E0
6.106496596E1,8.175698547E0,9.912387085E-1,5.431305542E0,9.865276519E0
6.107492596E1,8.097860413E0,9.797126770E-1,5.503904572E0,9.840129355E0
6.108488496E1,8.133636017E0,1.018482056E0,5.505551147E0,9.874433350E0
6.109484496E1,8.125552826E0,9.845027161E-1,5.522465973E0,9.873777633E0
6.110480496E1,8.128696289E0,1.012045441E0,5.494174805E0,9.863361299E0
6.111476396E1,8.145461426E0,9.506730652E-1,5.481600952E0,9.864089928E0
6.112472396E1,8.170609131E0,9.310638428E-1,5.437742157E0,9.858740955E0
6.113468396E1,8.122409363E0,9.448352051E-1,5.471871185E0,9.839086426E0
6.114464296E1,8.144114227E0,9.900411987E-1,5.550008698E0,9.905017651E0
6.115460296E1,7.758366394E0,9.785151672E-1,5.754782867E0,9.709133169E0
6.116456296E1,8.267008667E0,9.240284729E-1,5.275778961E0,9.850436770E0
6.117452196E1,7.405550079E0,8.559201050E-1,6.201304321E0,9.696955527E0
6.118448196E1,9.389823761E0,1.062789917E0,4.947062531E0,1.066638366E1
6.119444558E1,7.702382813E0,8.458909607E-1,5.955665131E0,9.773033288E0
6.120440458E1,8.120164032E0,9.909393311E-1,5.439688110E0,9.823911207E0
6.121436458E1,8.298742676E0,9.517208862E-1,5.331014099E0,9.909319551E0
6.122432458E1,8.207432556E0,9.156459045E-1,5.443430328E0,9.890970141E0
6.123428358E1,8.218509521E0,9.593550110E-1,5.401517487E0,9.881328451E0
6.124424358E1,8.215216370E0,9.768685913E-1,5.396428070E0,9.877524394E0
6.125420258E1,8.269253998E0,9.948312378E-1,5.341492310E0,9.894533388E0
6.126416258E1,8.051007843E0,9.475296021E-1,5.469925232E0,9.779397818E0
6.127412258E1,8.064928894E0,8.223898315E-1,5.504503326E0,9.798926470E0
6.128408158E1,8.208480377E0,9.346563721E-1,5.460794220E0,9.903181618E0
6.129404158E1,8.101452942E0,1.037342834E0,5.648952942E0,9.930774857E0
6.130400158E1,8.131690063E0,9.681866455E-1,5.560786285E0,9.898692478E0
6.131396058E1,8.164621582E0,8.943901062E-1,5.408852234E0,9.834462961E0
6.132392058E1,8.058791656E0,9.415420532E-1,5.638923798E0,9.880692587E0
6.133388058E1,8.114775238E0,9.107061768E-1,5.583688660E0,9.892246557E0
6.134383958E1,8.153843994E0,8.798703003E-1,5.425916748E0,9.833611553E0
6.135379958E1,8.144563293E0,9.698332214E-1,5.562732239E0,9.910523582E0
6.136375958E1,8.135132904E0,9.877958679E-1,5.521717529E0,9.881573383E0
6.137371858E1,8.162825317E0,9.355545044E-1,5.343438263E0,9.800985250E0
6.138367858E1,8.136779480E0,9.934840393E-1,5.462141418E0,9.850339066E0
6.139363858E1,8.145611115E0,9.855505371E-1,5.512586517E0,9.884882417E0
6.140359758E1,8.121062164E0,9.886940002E-1,5.406606903E0,9.806149331E0
6.141355758E1,8.136480103E0,1.028062134E0,5.456752625E0,9.850653248E0
6.142351758E1,8.192912750E0,9.963281250E-1,5.450914764E0,9.890852382E0
6.143347658E1,8.213420105E0,1.027014313E0,5.223986664E0,9.788006175E0
6.144343658E1,8.012388153E0,8.833131409E-1,5.901328125E0,9.990209190E0
6.145339658E1,8.206684113E0,9.235794067E-1,5.545667725E0,9.947718007E0
6.146335558E1,8.098309479E0,9.366023254E-1,5.431754608E0,9.796111394E0
6.147331558E1,8.123906250E0,9.744735718E-1,5.600004730E0,9.915014094E0
6.148327558E1,8.100255432E0,1.109492798E0,5.433850250E0,9.816916057E0
6.149323458E1,8.214018860E0,9.677375793E-1,5.368735657E0,9.860524550E0
6.150319458E1,8.436156921E0,6.872209167E-1,5.349425812E0,1.001286037E1
6.151315458E1,8.343948669E0,7.776329041E-1,5.447172546E0,9.994892750E0
6.152311358E1,8.195158081E0,8.756790161E-1,5.507796478E0,9.912782241E0
6.153307358E1,8.140222321E0,9.508227539E-1,5.521268463E0,9.881886904E0
6.154303258E1,8.139922943E0,9.201365662E-1,5.525609436E0,9.881161696E0
6.155299258E1,8.162076874E0,9.274713135E-1,5.428611145E0,9.846294780E0
6.156295258E1,8.137527924E0,9.321116638E-1,5.550158386E0,9.894061399E0
6.157291158E1,8.132438507E0,9.352551270E-1,5.552403717E0,9.891432923E0
6.158287158E1,8.072413330E0,9.455836487E-1,5.585185547E0,9.861657214E0
6.159283158E1,8.123606873E0,1.000519409E0,5.464835815E0,9.841669482E0
6.160279058E1,8.146808624E0,9.560618591E-1,5.431006165E0,9.837701612E0
6.161275058E1,8.114625549E0,9.274713135E-1,5.477110291E0,9.833925360E0
6.162271058E1,8.101153564E0,9.210346985E-1,5.501958618E0,9.836083704E0
6.163266958E1,8.110883331E0,8.994795227E-1,5.485941925E0,9.833160765E0
6.164262958E1,8.126900024E0,9.151968384E-1,5.439239044E0,9.821884271E0
6.165258958E1,8.163274384E0,9.494755554E-1,5.492827606E0,9.884923247E0
6.166254858E1,8.159532166E0,9.376501465E-1,5.522465973E0,9.897210889E0
6.167250858E1,8.163124695E0,9.487271118E-1,5.479954376E0,9.877580062E0
6.168246858E1,8.137228546E0,9.596543884E-1,5.530549164E0,9.885464026E0
6.169242758E1,8.125253448E0,9.707313538E-1,5.539829865E0,9.881891413E0
6.170238758E1,8.127648468E0,9.681866455E-1,5.490282898E0,9.855925187E0
6.171234758E1,8.148754578E0,9.280700684E-1,5.497018890E0,9.873233103E0
6.172230658E1,8.137228546E0,9.385482788E-1,5.499413910E0,9.866048583E0
6.173226658E1,8.160280609E0,9.436376953E-1,5.557642822E0,9.918065611E0
6.174222558E1,8.199049988E0,9.490264893E-1,5.485941925E0,9.910632209E0
6.175218558E1,8.155191193E0,9.352551270E-1,5.477858734E0,9.868575472E0
6.176214558E1,8.175698547E0,9.386979675E-1,5.525759125E0,9.912477718E0
6.177210458E1,8.163124695E0,9.497749329E-1,5.480553131E0,9.878012949E0
6.178206458E1,8.156239014E0,9.607022095E-1,5.503605194E0,9.886195108E0
6.179202458E1,8.139773254E0,9.782157898E-1,5.496420135E0,9.870331761E0
6.180198358E1,8.123008118E0,9.271719360E-1,5.505551147E0,9.856672974E0
6.181194358E1,8.100255432E0,9.184899902E-1,5.505401459E0,9.837032436E0
6.182190358E1,8.076754303E0,9.413923645E-1,5.497617645E0,9.815496902E0
6.183186258E1,8.054001617E0,9.306147766E-1,5.555098114E0,9.828128050E0
6.184182258E1,8.044571228E0,9.413923645E-1,5.588927765E0,9.840602593E0
6.185178258E1,8.063132629E0,9.181906128E-1,5.588927765E0,9.853593018E0
6.186174158E1,8.144862671E0,8.523275757E-1,5.583239594E0,9.911499109E0
6.187170158E1,8.203540649E0,8.279283142E-1,5.596711578E0,9.965275961E0
6.188166058E1,8.172555084E0,8.475375366E-1,5.559139709E0,9.920333200E0
6.189162058E1,8.094866638E0,8.652008057E-1,5.509892120E0,9.830277183E0
6.190158058E1,8.101752319E0,8.857081604E-1,5.509293365E0,9.837437826E0
6.191153958E1,8.122858429E0,9.220825195E-1,5.488636322E0,9.846633633E0
6.192149958E1,8.156688080E0,9.370513916E-1,5.488187256E0,9.875718966E0
6.193145958E1,8.117619324E0,9.303153992E-1,5.461093597E0,9.827755263E0
6.194141858E1,8.143814850E0,9.262738037E-1,5.478906555E0,9.858910716E0
6.195137858E1,8.149203644E0,9.298663330E-1,5.471871185E0,9.859794404E0
6.196133858E1,8.144114227E0,8.946894836E-1,5.478457489E0,9.855991187E0
6.197129758E1,8.199948120E0,8.961863708E-1,5.504353638E0,9.916663156E0
6.198125758E1,8.208929443E0,8.924441528E-1,5.534590759E0,9.940557029E0
6.199121758E1,8.212521973E0,8.967851257E-1,5.544170837E0,9.949249770E0
6.200117658E1,8.199199677E0,9.211843872E-1,5.416186981E0,9.869677676E0
6.201113658E1,8.177943878E0,9.361532593E-1,5.525310059E0,9.913838825E0
6.202109658E1,8.173602905E0,9.455836487E-1,5.469775543E0,9.880301482E0
6.203105558E1,8.183482361E0,9.521699524E-1,5.413492584E0,9.858088716E0
6.204101558E1,8.199499054E0,9.527687073E-1,5.486840057E0,9.911859904E0
6.205097458E1,8.201744385E0,9.518705750E-1,5.560786285E0,9.954748247E0
6.206093458E1,8.173602905E0,9.386979675E-1,5.441484375E0,9.864009861E0
6.207089458E1,8.190817108E0,9.174421692E-1,5.418881378E0,9.863846127E0
6.208085358E1,8.122559052E0,9.069639587E-1,5.485343170E0,9.843146797E0
6.209081358E1,8.140072632E0,9.148974609E-1,5.523364105E0,9.879543049E0
6.210077358E1,8.143066406E0,9.419911194E-1,5.508544922E0,9.876281938E0
6.211073258E1,8.131390686E0,9.467811584E-1,5.440137177E0,9.829089559E0
6.212069258E1,8.154742126E0,9.349557495E-1,5.464087372E0,9.860538130E0
6.213065258E1,8.167914734E0,9.165440369E-1,5.498066711E0,9.888560140E0
6.214061158E1,8.130941620E0,8.933422852E-1,5.493725739E0,9.853491491E0
6.215057158E1,8.114176483E0,8.734336853E-1,5.498366089E0,9.840466252E0
6.216053158E1,8.121810608E0,8.505313110E-1,5.543721771E0,9.870160188E0
6.217049058E1,8.162226562E0,8.713380432E-1,5.504353638E0,9.883272809E0
6.218045058E1,8.155640259E0,8.990304565E-1,5.500761108E0,9.878314460E0
6.219040958E1,8.161178741E0,9.589059448E-1,5.477110291E0,9.875377269E0
6.220036583E1,8.162376251E0,9.521699524E-1,5.467081146E0,9.870156531E0
6.221032583E1,8.149652710E0,9.315129089E-1,5.442532196E0,9.844069905E0
6.222028483E1,8.151149597E0,8.961863708E-1,5.465434570E0,9.854712822E0
6.223024483E1,8.140521698E0,8.726852417E-1,5.516927490E0,9.872495226E0
6.224020483E1,8.142916718E0,8.948391724E-1,5.513484650E0,9.874530004E0
6.225016383E1,8.119415588E0,9.072633362E-1,5.506149902E0,9.852193817E0
6.226012383E1,8.158184967E0,9.304650879E-1,5.543422394E0,9.907132737E0
6.227008383E1,8.196954346E0,9.424401855E-1,5.545218658E0,9.941212402E0
6.228004283E1,8.149353333E0,9.596543884E-1,5.441634064E0,9.846028517E0
6.229000283E1,8.138725433E0,9.273216248E-1,5.502108307E0,9.867723795E0
6.229996283E1,8.143066406E0,9.375004578E-1,5.501060486E0,9.871681927E0
6.230992183E1,8.150700531E0,9.571096802E-1,5.510341187E0,9.885031010E0
6.231988183E1,8.154442749E0,9.309141541E-1,5.506898346E0,9.883697036E0
6.232984183E1,8.172704773E0,9.425898743E-1,5.512586517E0,9.903039386E0
6.233980083E1,8.168812866E0,9.395960999E-1,5.541177063E0,9.915492308E0
6.234976083E1,8.158184967E0,9.309141541E-1,5.518125000E0,9.893042335E0
6.235972083E1,8.169112244E0,9.457333374E-1,5.502407684E0,9.894710542E0
6.236967983E1,8.159532166E0,9.632469177E-1,5.457650757E0,9.863658630E0
6.237963983E1,8.117170258E0,9.758207703E-1,5.457800446E0,9.829967694E0
6.238959883E1,8.081694031E0,9.735754395E-1,5.482349396E0,9.814162340E0
6.239955883E1,8.145760803E0,9.731263733E-1,5.485343170E0,9.868605965E0
6.240951883E1,8.167615356E0,9.957293701E-1,5.367538147E0,9.824046180E0
6.241947783E1,8.142018585E0,9.728269958E-1,5.427413635E0,9.833396045E0
6.242943783E1,8.149652710E0,9.524693298E-1,5.454207916E0,9.852533741E0
6.243939783E1,8.117469635E0,9.862989807E-1,5.422024841E0,9.811444967E0
6.244935683E1,8.134234772E0,9.758207703E-1,5.450615387E0,9.840081788E0
6.245931683E1,8.151598663E0,9.861492920E-1,5.433251495E0,9.845875939E0
6.246927683E1,8.148155823E0,9.665400696E-1,5.466183014E0,9.859300166E0
6.247923583E1,8.157137146E0,9.340576172E-1,5.454806671E0,9.857295059E0
6.248919583E1,8.181985474E0,9.358538818E-1,5.453010406E0,9.877045675E0
6.249915583E1,8.158035278E0,9.395960999E-1,5.513634338E0,9.891235719E0
6.250911483E1,8.163573761E0,9.328601074E-1,5.527405701E0,9.902846980E0
6.251907483E1,8.154293060E0,9.337582397E-1,5.511089630E0,9.886177657E0
6.252903383E1,8.134683838E0,9.388476562E-1,5.515580292E0,9.873000659E0
6.253899383E1,8.177045746E0,9.395960999E-1,5.560935974E0,9.933324059E0
6.254895383E1,8.216862946E0,9.565109253E-1,5.472619629E0,9.918735576E0
6.255891283E1,8.176147614E0,9.244775391E-1,5.416336670E0,9.850926425E0
6.256887283E1,8.188422089E0,9.059161377E-1,5.534141693E0,9.924598966E0
6.257883283E1,8.179141388E0,9.057664490E-1,5.487438812E0,9.890942899E0
6.258879183E1,8.173602905E0,9.177415466E-1,5.502407684E0,9.895783159E0
6.259875183E1,8.208031311E0,9.415420532E-1,5.461842041E0,9.904039475E0
6.260871183E1,8.198002167E0,9.358538818E-1,5.471571808E0,9.900563623E0
6.261867083E1,8.185727692E0,9.324110413E-1,5.514382782E0,9.913825985E0
6.262863083E1,8.162376251E0,8.776249695E-1,5.475314026E0,9.867810058E0
6.263859083E1,8.183632050E0,7.870632935E-1,5.466183014E0,9.872712844E0
6.264854983E1,8.228987732E0,7.400610352E-1,5.409900055E0,9.875775819E0
6.265850983E1,8.216862946E0,8.870553589E-1,5.474116516E0,9.913105240E0
6.266846983E1,8.178392944E0,1.052012329E0,5.452411652E0,9.885425328E0
6.267842883E1,8.195756836E0,1.055305481E0,5.402714996E0,9.872863268E0
6.268838883E1,8.201594696E0,1.027014313E0,5.396278381E0,9.871207339E0
6.269834783E1,8.166268158E0,9.991722107E-1,5.358856201E0,9.818534540E0
6.270830783E1,8.154143372E0,1.003064117E0,5.398523712E0,9.830577298E0
6.271826783E1,8.146359558E0,1.022972717E0,5.438789978E0,9.848354363E0
6.272822683E1,8.133785706E0,1.034498749E0,5.465284882E0,9.853831559E0
6.273818683E1,8.135282593E0,1.047072601E0,5.460195465E0,9.853573890E0
6.274814683E1,8.114924927E0,1.036594391E0,5.471422119E0,9.841899944E0
6.275810583E1,8.083789673E0,1.035097504E0,5.432203674E0,9.794279916E0
6.276806583E1,8.119714966E0,1.048569489E0,5.471871185E0,9.847367332E0
6.277802583E1,8.130492554E0,1.048270111E0,5.474266205E0,9.857553950E0
6.278798483E1,8.145162048E0,1.070723419E0,5.401816864E0,9.832077037E0
6.279794483E1,8.155789948E0,1.054557037E0,5.426216125E0,9.852554068E0
6.280790483E1,8.168214111E0,1.042581940E0,5.411097565E0,9.853257112E0
6.281786383E1,8.186326447E0,1.014889526E0,5.467530212E0,9.896455328E0
6.282782383E1,8.161478119E0,1.000369720E0,5.445226593E0,9.862097004E0
6.283778383E1,8.154442749E0,9.985734558E-1,5.457351379E0,9.862797249E0
6.284774283E1,8.164471893E0,9.862989807E-1,5.523064728E0,9.906342966E0
6.285770283E1,8.164322205E0,1.015937347E0,5.471272430E0,9.880440666E0
6.286766283E1,8.181985474E0,1.004261627E0,5.464985504E0,9.890373818E0
6.287762183E1,8.201145630E0,9.726773071E-1,5.475912781E0,9.909112552E0
6.288758183E1,8.171058197E0,9.807604980E-1,5.484145660E0,9.889587294E0
6.289754083E1,8.139024811E0,9.954299927E-1,5.494623871E0,9.870435513E0
6.290750083E1,8.145910492E0,1.000669098E0,5.481301575E0,9.869238235E0
6.291746083E1,8.140821075E0,9.958790588E-1,5.442083130E0,9.842815231E0
6.292741983E1,8.168962555E0,1.011296997E0,5.470673676E0,9.883468081E0
6.293737983E1,8.152047729E0,9.874964905E-1,5.487289124E0,9.876303632E0
6.294733983E1,8.130342865E0,1.005608826E0,5.420228577E0,9.823064799E0
6.295729883E1,8.168064423E0,1.006956024E0,5.466183014E0,9.879797244E0
6.296725883E1,8.142767029E0,9.849517822E-1,5.478457489E0,9.863482213E0
6.297721883E1,8.146808624E0,9.523196411E-1,5.435796204E0,9.839983934E0
6.298717783E1,8.170758820E0,9.636959839E-1,5.435347137E0,9.860679903E0
6.299713783E1,8.183931427E0,9.491761780E-1,5.431904297E0,9.868295360E0
6.300709783E1,8.163274384E0,9.708810425E-1,5.437143402E0,9.856175071E0
6.301705683E1,8.151598663E0,9.978250122E-1,5.479205933E0,9.872482625E0
6.302701683E1,8.150550842E0,9.936337280E-1,5.466632080E0,9.864220867E0
6.303697683E1,8.149802399E0,1.005159760E0,5.440137177E0,9.850112577E0
6.304693583E1,8.181835785E0,9.554631042E-1,5.454507294E0,9.879625315E0
6.305689583E1,8.150401154E0,9.770182800E-1,5.454656982E0,9.855804710E0
6.306685483E1,8.192313995E0,9.759704590E-1,5.467230835E0,9.897329940E0
6.307681483E1,8.186925201E0,9.741741943E-1,5.491031342E0,9.905866182E0
6.308677483E1,8.176297302E0,9.744735718E-1,5.433101807E0,9.865091564E0
6.309673383E1,8.182584229E0,9.897418213E-1,5.465584259E0,9.889736337E0
6.310669383E1,8.170609131E0,9.867480469E-1,5.459896088E0,9.876385501E0
6.311665383E1,8.159083099E0,9.689350891E-1,5.478307800E0,9.875288785E0
6.312661283E1,8.163274384E0,9.870474243E-1,5.451812897E0,9.865879339E0
6.313657283E1,8.179440765E0,9.858499146E-1,5.455555115E0,9.881206045E0
6.314653283E1,8.164172516E0,9.925859070E-1,5.442382507E0,9.861970747E0
6.315649183E1,8.171058197E0,9.873468018E-1,5.447322235E0,9.869871595E0
6.316645183E1,8.159382477E0,1.002165985E0,5.478607178E0,9.879017951E0
6.317641183E1,8.168962555E0,1.015787659E0,5.448070679E0,9.871435960E0
6.318637083E1,8.168214111E0,1.006057892E0,5.446873169E0,9.869159112E0
6.319633075E1,8.176297302E0,1.003064117E0,5.441184998E0,9.872409502E0
6.320629075E1,8.164322205E0,9.855505371E-1,5.437293091E0,9.858581190E0
6.321624975E1,8.170609131E0,9.807604980E-1,5.429958344E0,9.859269361E0
6.322620975E1,8.196954346E0,9.997709656E-1,5.445975037E0,9.891827264E0
6.323616975E1,8.160130920E0,9.837542725E-1,5.458399200E0,9.866591658E0
6.324612875E1,8.138426056E0,9.854008484E-1,5.409750366E0,9.821934256E0
6.325608875E1,8.149503021E0,9.943821716E-1,5.473966827E0,9.867497566E0
6.326604775E1,8.147557068E0,9.865983582E-1,5.465434570E0,9.860377150E0
6.327600775E1,8.164771271E0,1.002914429E0,5.444478149E0,9.864667738E0
6.328596775E1,8.150251465E0,1.001567230E0,5.452561340E0,9.856985392E0
6.329592675E1,8.183632050E0,9.883946228E-1,5.484894104E0,9.901152498E0
6.330588675E1,8.177045746E0,9.627978516E-1,5.475763092E0,9.888126125E0
6.331584675E1,8.162675629E0,9.644444275E-1,5.424270172E0,9.847950719E0
6.332580575E1,8.177644501E0,9.571096802E-1,5.489684143E0,9.895784987E0
6.333576575E1,8.178692322E0,9.901908875E-1,5.514981537E0,9.913955186E0
6.334572575E1,8.164322205E0,9.451345825E-1,5.458099823E0,9.866118290E0
6.335568475E1,8.175698547E0,9.650431824E-1,5.438041534E0,9.866389958E0
6.336564475E1,8.171058197E0,9.996212769E-1,5.496869202E0,9.898535537E0
6.337560475E1,8.153694305E0,9.897418213E-1,5.444777527E0,9.854335189E0
6.338556375E1,8.147706757E0,9.759704590E-1,5.441035309E0,9.845938704E0
6.339552375E1,8.154891815E0,9.758207703E-1,5.461243286E0,9.863045418E0
6.340548275E1,8.165519714E0,9.934840393E-1,5.464985504E0,9.875666524E0
6.341544275E1,8.172106018E0,9.822573853E-1,5.461692352E0,9.878169349E0
6.342540275E1,8.160879364E0,9.813592529E-1,5.473817139E0,9.875509711E0
6.343536175E1,8.153694305E0,9.996212769E-1,5.484295349E0,9.877219700E0
6.344532175E1,8.137527924E0,1.003513184E0,5.501659241E0,9.873938111E0
6.345528175E1,8.118218079E0,9.858499146E-1,5.452561340E0,9.828926187E0
6.346524075E1,8.139024811E0,9.785151672E-1,5.434299316E0,9.835284737E0
6.347520075E1,8.141270142E0,1.003513184E0,5.463338928E0,9.855728815E0
6.348516075E1,8.137827301E0,9.895921326E-1,5.473517761E0,9.857125466E0
6.349511975E1,8.167166290E0,9.979747009E-1,5.417384491E0,9.851223956E0
6.350507975E1,8.162675629E0,1.009051666E0,5.443280640E0,9.862898296E0
6.351503975E1,8.156089325E0,1.027164001E0,5.509742432E0,9.896166966E0
6.352499875E1,8.158634033E0,1.021775208E0,5.441783752E0,9.860037742E0
6.353495875E1,8.166866913E0,1.015637970E0,5.439388733E0,9.864896626E0
6.354491875E1,8.169261932E0,1.015637970E0,5.430407410E0,9.861931131E0
6.355487775E1,8.171357574E0,1.012494507E0,5.470074921E0,9.885238964E0
6.356483775E1,8.164621582E0,9.945318604E-1,5.449717255E0,9.866587929E0
6.357479775E1,8.183931427E0,9.613009644E-1,5.436844025E0,9.872188516E0
6.358475675E1,8.189619598E0,9.999206543E-1,5.476661224E0,9.902703098E0
6.359471675E1,8.182883606E0,9.768685913E-1,5.481750641E0,9.897648531E0
6.360467675E1,8.193661194E0,9.553134155E-1,5.432203674E0,9.877122265E0
6.361463575E1,8.200546875E0,9.729766846E-1,5.434748383E0,9.885956841E0
6.362459575E1,8.198301544E0,1.008752289E0,5.445076904E0,9.893361000E0
6.363455475E1,8.199648743E0,1.015188904E0,5.408403168E0,9.875002422E0
6.364451475E1,8.184081116E0,1.000220032E0,5.418731689E0,9.866218979E0
6.365447475E1,8.190517731E0,9.930349731E-1,5.423222351E0,9.873299338E0
6.366443375E1,8.166866913E0,9.842033386E-1,5.443879395E0,9.864187460E0
6.367439375E1,8.167465668E0,9.897418213E-1,5.465434570E0,9.877148341E0
6.368435375E1,8.157436523E0,9.722282410E-1,5.435945892E0,9.850812460E0
6.369431275E1,8.151748352E0,9.816586304E-1,5.487139435E0,9.875391336E0
6.370427275E1,8.163723450E0,9.651928711E-1,5.481151886E0,9.880334197E0
6.371423275E1,8.139922943E0,9.789642334E-1,5.484145660E0,9.863699616E0
6.372419175E1,8.145311737E0,9.773176575E-1,5.482798462E0,9.867235280E0
6.373415175E1,8.175548859E0,9.972262573E-1,5.438041534E0,9.869465795E0
6.374411175E1,8.167914734E0,1.016236725E0,5.393583984E0,9.840646136E0
6.375407075E1,8.151598663E0,1.002615051E0,5.468128967E0,9.866824824E0
6.376403075E1,8.145461426E0,9.355545044E-1,5.433401184E0,9.835936788E0
6.377399075E1,8.169561310E0,9.328601074E-1,5.426365814E0,9.851771715E0
6.378394975E1,8.122259674E0,9.331594849E-1,5.477858734E0,9.841180069E0
6.379390975E1,8.168363800E0,9.613009644E-1,5.492827606E0,9.890269047E0
6.380386975E1,8.172255707E0,9.877958679E-1,5.511239319E0,9.906324386E0
6.381382875E1,8.184829559E0,9.704319763E-1,5.500012665E0,9.908749288E0
6.382378875E1,8.149503021E0,9.581575012E-1,5.479804688E0,9.867153830E0
6.383374875E1,8.147257690E0,9.300160217E-1,5.495522003E0,9.871347414E0
6.384370775E1,8.120313721E0,9.324110413E-1,5.502707062E0,9.853358325E0
6.385366775E1,8.133785706E0,9.165440369E-1,5.492228851E0,9.857134504E0
6.386362775E1,8.177045746E0,9.500743103E-1,5.473218384E0,9.885486220E0
6.387358675E1,8.178392944E0,9.683363342E-1,5.456153870E0,9.878937264E0
6.388354675E1,8.206235046E0,9.686357117E-1,5.446424103E0,9.896670364E0
6.389350675E1,8.191266174E0,9.792636108E-1,5.417833557E0,9.869585564E0
6.390346575E1,8.173303528E0,9.934840393E-1,5.453758850E0,9.875899285E0
6.391342575E1,8.184230804E0,1.013093262E0,5.467829590E0,9.894703242E0
6.392338575E1,8.147856445E0,9.945318604E-1,5.423372040E0,9.838171708E0
6.393334475E1,8.162675629E0,1.002315674E0,5.473218384E0,9.878766603E0
6.394330475E1,8.160130920E0,9.967771912E-1,5.456752625E0,9.866987920E0
6.395326475E1,8.171656952E0,1.005159760E0,5.456902313E0,9.877454446E0
6.396322375E1,8.168064423E0,1.007854156E0,5.471272430E0,9.882705521E0
6.397318375E1,8.172704773E0,9.478289795E-1,5.427713013E0,9.856548667E0
6.398314375E1,8.089627533E0,1.154100037E0,4.882397003E0,9.519024163E0
6.399310275E1,8.075706482E0,8.767268372E-1,6.331982574E0,1.029949943E1
6.400306275E1,8.358917542E0,9.202862549E-1,6.175557861E0,1.043340520E1
6.401302175E1,8.299042053E0,1.099763031E0,4.180805969E0,9.357495193E0
6.402298175E1,7.957602081E0,9.090596008E-1,5.986051941E0,9.999131866E0
6.403294175E1,8.152197418E0,1.009800110E0,5.647605743E0,9.968624260E0
6.404290075E1,8.147706757E0,1.033301239E0,5.328319702E0,9.789986092E0
6.405286075E1,8.245004425E0,1.049168243E0,5.411995697E0,9.918192849E0
6.406282075E1,8.148006134E0,1.019529877E0,5.360053711E0,9.806101209E0
6.407277975E1,8.128845978E0,9.868977356E-1,5.516777802E0,9.873547558E0
6.408273975E1,8.103249207E0,9.910890198E-1,5.644162903E0,9.924791183E0
6.409269975E1,8.170309753E0,1.021026764E0,5.387297058E0,9.839686312E0
6.410265875E1,8.137677612E0,9.795629883E-1,5.422024841E0,9.827496830E0
6.411261875E1,8.126151581E0,9.496252441E-1,5.538033600E0,9.879572044E0
6.412257875E1,8.142168274E0,9.605525208E-1,5.537883911E0,9.893721421E0
6.413253775E1,8.158783722E0,9.711804199E-1,5.514083405E0,9.895153310E0
6.414249775E1,8.158184967E0,9.418414307E-1,5.522915039E0,9.896748848E0
6.415245775E1,8.133186951E0,9.595046997E-1,5.515280914E0,9.873586117E0
6.416241675E1,8.149053955E0,9.479786682E-1,5.501808929E0,9.878038541E0
6.417237675E1,8.158933411E0,9.511221313E-1,5.385051727E0,9.821996223E0
6.418233675E1,8.165220337E0,9.141490173E-1,5.428611145E0,9.847655078E0
6.419229575E1,8.162226562E0,8.945397949E-1,5.539979553E0,9.905226769E0
6.420225608E1,8.093968506E0,9.306147766E-1,5.605842590E0,9.889582458E0
6.421221608E1,8.173752594E0,9.460327148E-1,5.611830139E0,9.959811588E0
6.422217508E1,8.222102051E0,9.957293701E-1,5.355113983E0,9.862640868E0
6.423213508E1,8.180189209E0,9.165440369E-1,5.354814606E0,9.819856818E0
6.424209508E1,8.158035278E0,8.996292114E-1,5.435646515E0,9.844243260E0
6.425205408E1,8.133186951E0,9.577084351E-1,5.439688110E0,9.831385567E0
6.426201408E1,8.151748352E0,1.018781433E0,5.470523987E0,9.869931585E0
6.427197408E1,8.132438507E0,1.025068359E0,5.491330719E0,9.866206681E0
6.428193308E1,8.160579987E0,1.016386414E0,5.495971069E0,9.891097262E0
6.429189308E1,8.140821075E0,9.607022095E-1,5.321284332E0,9.773023251E0
6.430185308E1,8.149053955E0,9.583071899E-1,5.525010681E0,9.891975337E0
6.431181208E1,8.165519714E0,1.016835480E0,5.444029083E0,9.866464375E0
6.432177208E1,8.189170532E0,1.063089294E0,5.435646515E0,9.886299909E0
6.433173208E1,8.173602905E0,1.060843964E0,5.447920990E0,9.879930034E0
6.434169208E1,8.171956329E0,1.016236725E0,5.466332703E0,9.884047781E0
