"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.897131669E-1,-9.475296021E-2,3.806584167E-1,9.544003143E0,9.552061293E0
2.996741668E-1,-6.047424316E-2,3.085084534E-1,9.545200653E0,9.550376438E0
3.096341668E-1,-1.107696533E-2,3.119512939E-1,9.525441742E0,9.530554899E0
3.195951667E-1,5.254074097E-2,3.083587646E-1,9.556576996E0,9.561694909E0
3.295551669E-1,1.276844788E-1,3.716770935E-1,9.594448242E0,9.602493648E0
3.395161668E-1,2.017803955E-1,4.541555786E-1,9.578880615E0,9.591763470E0
3.494761668E-1,2.359094238E-1,5.557942200E-1,9.619446259E0,9.638376772E0
3.594371667E-1,1.974394226E-1,6.105802917E-1,9.636959839E0,9.658301380E0
3.693971669E-1,1.142124939E-1,6.441105652E-1,9.605076141E0,9.627326243E0
3.793581668E-1,-1.646575928E-3,6.060896301E-1,9.645342407E0,9.664366379E0
3.893181668E-1,-1.543290710E-1,5.264552307E-1,9.720336456E0,9.735805739E0
3.992791667E-1,-2.478845215E-1,4.641847229E-1,9.825717316E0,9.839798522E0
4.092391669E-1,-2.404000854E-1,4.176315308E-1,9.852661285E0,9.864438286E0
4.192001668E-1,-2.415975952E-1,5.182223511E-1,9.902956696E0,9.919449335E0
4.291601668E-1,-2.692900085E-1,6.438111877E-1,9.887389069E0,9.911986307E0
4.391211667E-1,-2.471360779E-1,7.705975342E-1,9.820178833E0,9.853466858E0
4.490811669E-1,-2.348616028E-1,9.535171509E-1,9.726324005E0,9.775772787E0
4.590421668E-1,-1.538800049E-1,1.146465912E0,9.637857971E0,9.707026806E0
4.690021668E-1,-1.669029236E-1,1.262624359E0,9.595645752E0,9.679798255E0
4.789631667E-1,-2.924917603E-1,1.240171051E0,9.596244507E0,9.680469219E0
4.889231669E-1,-4.191284180E-1,1.070124664E0,9.752519531E0,9.820003698E0
4.988841668E-1,-5.019062805E-1,6.855743408E-1,1.007674530E1,1.011250305E1
5.088441668E-1,-6.104306030E-1,2.758763123E-1,1.025143204E1,1.027329509E1
5.188051667E-1,-5.887257385E-1,1.742376709E-1,1.031130753E1,1.032957016E1
5.287651669E-1,-4.477189636E-1,3.046165466E-1,1.039393570E1,1.040803261E1
5.387261668E-1,-1.942959595E-1,4.927752686E-1,1.045860123E1,1.047200640E1
5.486861668E-1,5.239105225E-3,6.259982300E-1,1.041384430E1,1.043264369E1
5.586471667E-1,1.933978271E-1,6.613247681E-1,1.029843430E1,1.032145833E1
5.686071669E-1,4.210743713E-1,7.735913086E-1,1.024424698E1,1.028203984E1
5.785681668E-1,6.935078430E-1,7.911048889E-1,1.029065048E1,1.034428767E1
5.885281668E-1,8.840615845E-1,6.542893982E-1,1.035801041E1,1.041623920E1
5.984891667E-1,8.349636841E-1,2.751278687E-1,1.051772827E1,1.055440513E1
6.084491669E-1,4.471202087E-1,-2.817141724E-1,1.058269318E1,1.059588006E1
6.184091668E-1,-8.861572266E-2,-5.815406799E-1,1.046698380E1,1.048350095E1
6.283701668E-1,-3.161425781E-1,-4.810995483E-1,1.044797333E1,1.046382098E1
6.383301667E-1,-5.370831299E-1,-2.718347168E-1,1.039947418E1,1.041688128E1
6.482913333E-1,-6.933581543E-1,-5.418731689E-2,1.026310776E1,1.028664487E1
6.582513335E-1,-7.548802185E-1,1.083746338E-1,9.975555725E0,1.000466397E1
6.682123335E-1,-7.628137207E-1,3.197351074E-1,9.691446533E0,9.726677296E0
6.781723334E-1,-6.491999817E-1,5.611830139E-1,9.430988159E0,9.469948503E0
6.881333333E-1,-6.191125488E-1,6.982978821E-1,9.209299164E0,9.256463221E0
6.980933335E-1,-6.536906433E-1,7.686515808E-1,9.021888885E0,9.078139444E0
7.080543335E-1,-8.505313110E-1,7.050338745E-1,9.090596008E0,9.157478477E0
7.180143334E-1,-1.149459686E0,5.266049194E-1,9.270671539E0,9.356490854E0
7.279753333E-1,-1.643582153E0,3.119512939E-1,9.129215698E0,9.281231339E0
7.379353335E-1,-2.690954132E0,-2.454895020E-1,8.970845032E0,9.368967916E0
7.478963335E-1,-3.248544617E0,1.422042847E-1,8.900790710E0,9.476145812E0
7.578563334E-1,-2.565065918E0,1.210682373E0,8.569978638E0,9.027172803E0
7.678173333E-1,-3.192860413E0,1.369502106E0,8.424181824E0,9.112449343E0
7.777773335E-1,-2.521955566E0,2.445764008E0,8.556955719E0,9.250054737E0
7.877383335E-1,-2.548899536E0,3.055146790E0,8.671766968E0,9.540982816E0
7.976983334E-1,-3.634741516E0,3.842509460E0,9.473948822E0,1.085043461E1
8.076593333E-1,-3.991749115E0,3.117716675E0,9.717791748E0,1.095854437E1
8.176193335E-1,-3.104843445E0,4.597539368E0,1.041848465E1,1.180348438E1
8.275803335E-1,-3.143163757E0,4.301604767E0,1.064661026E1,1.190519181E1
8.375403334E-1,-2.517913971E0,3.666924591E0,9.738748169E0,1.070651403E1
8.475013333E-1,-2.073338470E0,4.128115540E0,9.483079834E0,1.054840620E1
8.574613335E-1,-1.830992432E0,3.143463135E0,9.463919678E0,1.013901718E1
8.674223335E-1,-1.616189117E0,2.386786652E0,9.562115479E0,9.987135235E0
8.773823334E-1,-1.446142731E0,1.746867371E0,9.325307922E0,9.597095511E0
8.873433333E-1,-2.864742737E0,7.743397522E-1,8.824748840E0,9.310346132E0
8.973033335E-1,-3.841461639E0,3.923341370E-1,8.035140839E0,8.914832690E0
9.072633334E-1,-3.751648407E0,2.642005920E-1,7.465126190E0,8.358993765E0
9.172243334E-1,-3.726351013E0,-1.532812500E-1,7.704777832E0,8.559952597E0
9.271843336E-1,-1.312919769E0,-2.707868958E-1,8.861422577E0,8.962248264E0
9.371453335E-1,-8.217910767E-1,-7.125183105E-1,9.679022369E0,9.739943375E0
9.471053334E-1,-1.836081848E0,-8.009843445E-1,9.535171509E0,9.743319156E0
9.570663334E-1,-2.338437195E0,-1.051114197E0,9.283993835E0,9.631493711E0
9.670263336E-1,-2.392325134E0,-1.097068634E0,9.200168152E0,9.569214866E0
9.769873335E-1,-2.877615967E0,-1.068777466E0,8.889713745E0,9.404784388E0
9.869473334E-1,-3.532204742E0,-8.797206116E-1,8.444988556E0,9.196097564E0
9.969083334E-1,-4.361480255E0,-5.569917297E-1,7.988587646E0,9.118677667E0
1.006868334E0,-5.175637207E0,-2.415975952E-1,8.441096649E0,9.904428431E0
1.016829334E0,-5.492378540E0,-1.781295776E-2,9.334888000E0,1.083082053E1
1.026789333E0,-5.761069794E0,-7.679031372E-2,9.793683929E0,1.136274909E1
1.036750333E0,-6.472091217E0,9.071136475E-2,1.013811768E1,1.202820117E1
1.046710334E0,-6.942712555E0,5.135820007E-1,9.674531708E0,1.191895918E1
1.056671333E0,-5.659880219E0,7.655081177E-1,9.012009430E0,1.066942176E1
1.066631333E0,-2.699785767E0,1.458716583E0,8.552614746E0,9.086468855E0
1.076592333E0,-3.519331512E0,1.870510254E0,6.835385742E0,7.912458603E0
1.086552334E0,-4.400249634E0,2.657423859E0,6.770271149E0,8.500627614E0
1.096513333E0,-5.017416229E0,2.279908905E0,6.129603424E0,8.242844677E0
1.106473333E0,-5.193899231E0,2.058519287E0,6.025569763E0,8.217151687E0
1.116434333E0,-4.807253265E0,1.534459076E0,6.231691132E0,8.018617273E0
1.126394334E0,-4.965474243E0,1.296004944E0,5.930966492E0,7.842953959E0
1.136355333E0,-4.983137512E0,8.716374207E-1,5.386847992E0,7.389826963E0
1.146315333E0,-5.663023682E0,5.463638306E-1,5.668262787E0,8.031036899E0
1.156276333E0,-6.206842804E0,-2.230361938E-2,5.953719177E0,8.600707360E0
1.166236334E0,-5.328319702E0,1.666035461E-1,4.521946564E0,6.990475543E0
1.176196333E0,-5.154381409E0,-3.646417236E-1,3.714525604E0,6.363828388E0
1.186157333E0,-5.314698029E0,-9.041198730E-1,4.061953125E0,6.750030450E0
1.196117333E0,-4.801415405E0,-1.637295227E0,6.504124603E0,8.248512739E0
1.206078334E0,-4.397106171E0,-1.939666443E0,6.408772888E0,8.010569176E0
1.216038333E0,-4.650529175E0,-1.720372467E0,4.699776764E0,6.831910762E0
1.225999333E0,-4.727020111E0,-1.204994202E0,5.156477051E0,7.098308653E0
1.235959333E0,-4.763095093E0,-6.628216553E-1,5.195246429E0,7.079335624E0
1.245920334E0,-5.566923523E0,-7.295828247E-1,3.906875610E0,6.840073512E0
1.255880333E0,-5.012476501E0,-1.300944672E0,3.925287323E0,6.498096512E0
1.265841333E0,-4.149071960E0,-2.015708313E0,4.894372101E0,6.725530195E0
1.275801333E0,-3.895798645E0,-3.009791107E0,7.469616852E0,8.946019534E0
1.285762334E0,-3.497327271E0,-3.404220886E0,6.952592010E0,8.494619094E0
1.295722333E0,-3.292702789E0,-3.612737274E0,6.195616150E0,7.891731226E0
1.305683333E0,-3.230731659E0,-3.350332947E0,7.273075562E0,8.634812449E0
1.315643333E0,-3.607348480E0,-2.913241882E0,6.406228180E0,7.908204652E0
1.325604334E0,-3.493285675E0,-2.478845215E0,5.789510651E0,7.201815881E0
1.335564333E0,-3.750600586E0,-2.726729736E0,5.723797302E0,7.366404507E0
1.345525333E0,-4.234544220E0,-3.674259338E0,4.765041046E0,7.357796043E0
1.355485333E0,-4.587659912E0,-5.017266541E0,4.181105347E0,7.981304964E0
1.365446334E0,-4.853956146E0,-6.224805450E0,4.157155151E0,8.921380617E0
1.375406333E0,-4.787494354E0,-6.284231873E0,3.753893738E0,8.746621669E0
1.385367333E0,-1.790127411E0,-3.655099182E0,4.399800568E0,5.993542459E0
1.395327333E0,-1.990710297E0,-2.744093628E0,4.575684814E0,5.694722895E0
1.405288334E0,-2.625689850E0,-2.571352844E0,3.773053894E0,5.267071133E0
1.415248333E0,-3.667673035E0,-3.463647308E0,3.743565216E0,6.281955006E0
1.425209333E0,-5.020260315E0,-4.333937531E0,4.115990753E0,7.805601068E0
1.435169333E0,-6.408623199E0,-5.459746399E0,5.248535614E0,9.921008424E0
1.445129334E0,-6.798412628E0,-7.174879761E0,7.683072968E0,1.251906243E1
1.455090333E0,-6.590944061E0,-7.938292236E0,8.816815338E0,1.357178175E1
1.465050333E0,-6.595883789E0,-8.209228821E0,9.405840454E0,1.411973638E1
1.475011333E0,-6.878047028E0,-6.736441498E0,9.808054047E0,1.374354755E1
1.484971334E0,-6.630611572E0,-5.956114197E0,1.038675064E1,1.368666851E1
1.494932333E0,-8.170309753E0,-6.439010010E0,7.568561096E0,1.286459982E1
1.504892333E0,-8.558003540E0,-7.128775635E0,7.731123047E0,1.355836016E1
1.514853333E0,-8.828640747E0,-8.624764709E0,7.528594208E0,1.445721946E1
1.524813334E0,-8.739575958E0,-9.133706360E0,7.548203430E0,1.472345594E1
1.534774333E0,-7.496860199E0,-8.651858368E0,8.828491058E0,1.445682608E1
1.544734333E0,-6.415508881E0,-7.955057373E0,9.249864807E0,1.378411009E1
1.554695333E0,-5.819897461E0,-7.301217041E0,9.329199829E0,1.319897519E1
1.564655334E0,-6.002368011E0,-7.506290588E0,9.255852356E0,1.334329880E1
1.574616333E0,-6.715634766E0,-8.242609406E0,8.361312561E0,1.352597161E1
1.584576333E0,-7.230414276E0,-8.153843994E0,8.013136597E0,1.352680378E1
1.594537333E0,-7.541766815E0,-8.322393494E0,8.228388977E0,1.392288998E1
1.604497334E0,-7.633076935E0,-8.694819031E0,8.367449799E0,1.427858388E1
1.614458333E0,-7.295678558E0,-8.461454315E0,8.757538605E0,1.419569009E1
1.624418333E0,-6.672225037E0,-8.119116211E0,8.362510071E0,1.343019768E1
1.634379333E0,-5.991440735E0,-7.788453827E0,7.318131866E0,1.225203775E1
1.644339042E0,-5.297184448E0,-7.430997162E0,6.341412964E0,1.111275845E1
1.654300042E0,-3.982468414E0,-6.630461884E0,5.387746124E0,9.426074886E0
1.664260042E0,-3.792812805E0,-6.520740051E0,4.825365601E0,8.954866441E0
1.674221042E0,-4.248165894E0,-7.212751007E0,4.372856598E0,9.444181562E0
1.684181042E0,-4.558320923E0,-7.756570129E0,4.946912842E0,1.026716205E1
1.694142042E0,-5.183870087E0,-8.822503510E0,6.017636261E0,1.187101611E1
1.704102042E0,-5.597909088E0,-9.543554077E0,6.779402161E0,1.297598953E1
1.714063042E0,-4.823719025E0,-9.460027771E0,7.887847137E0,1.322794478E1
1.724023042E0,-4.069287872E0,-9.455686798E0,8.879235535E0,1.359448198E1
1.733984042E0,-3.448828125E0,-9.212592316E0,8.895102539E0,1.326231962E1
1.743944042E0,-2.922073517E0,-8.644224243E0,8.336464233E0,1.235952112E1
1.753905042E0,-2.592159576E0,-7.935597839E0,7.371570740E0,1.113701304E1
1.763865042E0,-2.188449097E0,-7.234006805E0,6.064788208E0,9.690295141E0
1.773825042E0,-1.871558075E0,-6.623127136E0,5.010680237E0,8.513251971E0
1.783786042E0,-1.683698730E0,-6.182293854E0,4.318220215E0,7.726747345E0
1.793746042E0,-1.255738678E0,-5.896388397E0,4.238885193E0,7.369696292E0
1.803707042E0,-1.170416107E0,-6.011499023E0,4.573888550E0,7.643850524E0
1.813667042E0,-7.024891663E-1,-6.279142456E0,5.205125885E0,8.186235795E0
1.823628042E0,2.384541321E-1,-6.689888306E0,6.444997559E0,9.292440984E0
1.833588042E0,9.750723267E-1,-6.822362823E0,7.204368439E0,9.969870869E0
1.843549042E0,1.276994476E0,-6.812183990E0,7.885452118E0,1.049842468E1
1.853509042E0,5.098397827E-1,-6.888525238E0,8.476273499E0,1.093430057E1
1.863470042E0,-8.146060181E-1,-7.159461823E0,8.995543671E0,1.152567926E1
1.873430042E0,-1.743574219E0,-7.326963501E0,8.932524719E0,1.168393954E1
1.883391042E0,-2.614163818E0,-7.437882843E0,8.897198181E0,1.188764439E1
1.893351042E0,-2.972219238E0,-7.413782959E0,8.891060944E0,1.195195506E1
1.903312042E0,-2.160307617E0,-6.915020142E0,8.835227051E0,1.142565839E1
1.913272042E0,-2.476599884E0,-7.346572723E0,8.966504059E0,1.185343295E1
1.923233042E0,-2.843786316E0,-7.604486389E0,8.545878754E0,1.178759422E1
1.933193042E0,-1.556613007E0,-7.222929840E0,7.918832703E0,1.083058959E1
1.943154042E0,-1.068178711E0,-6.906787262E0,7.904911652E0,1.055141433E1
1.953114042E0,-1.020727386E0,-6.607110443E0,7.426656189E0,9.992547971E0
1.963075042E0,-1.056203613E0,-6.226751404E0,6.590944061E0,9.128446896E0
1.973035042E0,-2.284998322E0,-5.882018280E0,1.568139038E0,6.502185511E0
1.982996042E0,-2.114802246E0,-5.228327637E0,3.097359009E0,6.434394396E0
1.992956042E0,-3.612288208E0,-5.180427246E0,1.703757019E0,6.541272088E0
2.002917042E0,-3.102747803E0,-5.275928650E0,3.686533813E0,7.145138110E0
2.012877042E0,-2.856509857E0,-5.289101257E0,8.032296753E0,1.003254862E1
2.022838042E0,-1.111738129E0,-5.838309174E0,1.032687515E1,1.191495556E1
2.032798042E0,-8.237370300E-1,-8.012687531E0,7.802075500E0,1.121401294E1
2.042759042E0,-4.168830872E-1,-8.441695404E0,6.132597198E0,1.044244996E1
2.052719042E0,-6.659651184E-1,-8.220156097E0,3.282074890E0,8.876175493E0
2.062680042E0,-1.052611084E0,-7.236551514E0,4.901407471E0,8.803377937E0
2.072640042E0,-1.470841370E0,-6.129154358E0,6.662644958E0,9.171736222E0
2.082601042E0,-2.056124268E0,-6.001170502E0,6.766977997E0,9.275434524E0
2.092561042E0,-2.549198914E0,-6.364465027E0,6.482569427E0,9.435493446E0
2.102522042E0,-2.624941406E0,-6.564598846E0,5.502856750E0,8.959113116E0
2.112482042E0,-2.651885376E0,-7.030729523E0,5.135670319E0,9.101580263E0
2.122443042E0,-1.654210052E0,-7.167395325E0,6.070626068E0,9.537319723E0
2.132403042E0,-6.069877625E-1,-6.601871338E0,7.041357422E0,9.671290175E0
2.142363042E0,-1.227447510E-2,-5.998625793E0,7.972720642E0,9.977371222E0
2.152324042E0,-1.916015625E-2,-5.641618195E0,8.498277740E0,1.020043859E1
2.162284042E0,-3.564088440E-1,-5.505850525E0,8.602311401E0,1.021964670E1
2.172245042E0,-3.972738647E-1,-5.384902039E0,8.574469299E0,1.013294233E1
2.182205042E0,-3.695814514E-1,-5.606141968E0,8.608298950E0,1.027950529E1
2.192166042E0,2.332150269E-1,-6.081253967E0,8.612939301E0,1.054603065E1
2.202126042E0,1.005309448E0,-6.079008636E0,8.538244629E0,1.052932165E1
2.212087042E0,1.496737518E0,-5.963598633E0,8.614735565E0,1.058387456E1
2.222047042E0,1.397942963E0,-6.190676422E0,8.713829498E0,1.078005304E1
2.232008042E0,8.431965637E-1,-6.289470978E0,8.990005188E0,1.100402739E1
2.241968042E0,2.136058044E-1,-6.195765839E0,9.235195312E0,1.112303799E1
2.251929042E0,-2.903961182E-1,-6.147566071E0,9.349856873E0,1.119360183E1
2.261889042E0,-4.791535950E-1,-6.082002411E0,9.390721893E0,1.119848200E1
2.271850042E0,-1.451980591E-1,-6.220015411E0,8.987460480E0,1.093087920E1
2.281810042E0,-1.480421448E-1,-6.512507172E0,8.946745148E0,1.106701924E1
2.291771042E0,2.046244812E-1,-6.882388000E0,9.049281921E0,1.137095594E1
2.301731042E0,9.301657104E-1,-7.164102173E0,9.087452545E0,1.160910685E1
2.311692042E0,1.796114960E0,-7.407945099E0,8.808133392E0,1.164847172E1
2.321652042E0,1.711091766E0,-6.619384918E0,8.658444672E0,1.103235042E1
2.331613042E0,1.041534119E0,-5.933361511E0,8.304730225E0,1.025953782E1
2.341573042E0,1.410816193E0,-5.176834717E0,7.292984161E0,9.054150319E0
2.351534042E0,1.399888916E0,-5.032085724E0,6.986870728E0,8.723413224E0
2.361494042E0,1.023721161E0,-4.926255798E0,7.719746704E0,9.214688838E0
2.371455042E0,1.009351044E0,-4.897665253E0,7.244634705E0,8.802877169E0
2.381415042E0,9.163943481E-1,-5.336402893E0,7.692653046E0,9.407118864E0
2.391376042E0,7.186555481E-1,-6.830296326E0,7.510032806E0,1.017693502E1
2.401336042E0,1.359173584E-1,-7.541766815E0,5.595364380E0,9.391742265E0
2.411297042E0,-8.309220886E-1,-7.913743286E0,7.242838440E0,1.075994763E1
2.421257042E0,-7.490423584E-1,-7.252119141E0,5.125641174E0,8.912154281E0
2.431218042E0,5.932164001E-1,-4.644990692E0,4.184099121E0,6.279691846E0
2.441178042E0,7.794291687E-1,-3.612288208E0,4.692891083E0,5.973220458E0
2.451139042E0,-3.397933960E-2,-4.013004913E0,4.759502563E0,6.225610627E0
2.461099042E0,6.379733276E-1,-4.448898468E0,5.395829315E0,7.022441281E0
2.471060042E0,-2.242337036E-1,-5.793701935E0,6.083648987E0,8.404049492E0
2.481020042E0,1.848655701E-1,-7.362589417E0,6.706803131E0,9.961079582E0
2.490981042E0,5.441184998E-1,-7.690557404E0,8.154442749E0,1.122210652E1
2.500941042E0,5.403762817E-1,-7.984546051E0,8.165220337E0,1.143310130E1
2.510901042E0,4.210743713E-1,-7.796686707E0,7.125332794E0,1.057052481E1
2.520862042E0,8.632548523E-1,-7.117249603E0,6.736291809E0,9.837584978E0
2.530823042E0,3.439846802E-1,-6.897057495E0,7.799231415E0,1.041708876E1
2.540783042E0,-3.125500488E-1,-6.600823517E0,7.885152740E0,1.028806067E1
2.550743042E0,-8.828640747E-1,-6.767277374E0,7.836054840E0,1.039130634E1
2.560704042E0,-7.646099854E-1,-7.559579773E0,8.439450073E0,1.135588800E1
2.570664042E0,-1.487905884E-1,-8.576265564E0,9.398056641E0,1.272391207E1
2.580625042E0,1.519639893E0,-9.849817200E0,7.739655304E0,1.261865557E1
2.590585042E0,3.652255096E0,-1.047731232E1,7.528145142E0,1.340843055E1
2.600546042E0,3.562142487E0,-9.565857697E0,7.929310913E0,1.292549667E1
2.610506042E0,3.809877319E0,-9.136251068E0,6.157146149E0,1.165747389E1
2.620467042E0,3.669768677E0,-8.614136810E0,6.270161133E0,1.126878324E1
2.630427042E0,3.202739868E0,-7.070097656E0,6.531667328E0,1.014428418E1
2.640388042E0,2.765499115E0,-5.708529053E0,6.353986816E0,8.978220189E0
2.650348292E0,2.524799652E0,-4.853207703E0,7.108717346E0,8.970066923E0
2.660309292E0,2.923121338E0,-4.780758362E0,6.961872711E0,8.936887630E0
2.670269292E0,3.877985687E0,-5.072651367E0,6.182742920E0,8.888018615E0
2.680230292E0,4.365072784E0,-5.852978668E0,5.679040375E0,9.250011853E0
2.690190292E0,4.281845856E0,-6.477480011E0,4.799469452E0,9.128354630E0
2.700151292E0,4.028422852E0,-6.063441010E0,4.140539703E0,8.374818003E0
2.710111292E0,4.010310516E0,-6.041736145E0,4.870421906E0,8.735340613E0
2.720072292E0,2.969824219E0,-5.932014313E0,4.094734955E0,7.795864548E0
2.730032292E0,2.932402039E0,-5.988896027E0,5.336103516E0,8.540483479E0
2.739993292E0,3.163371735E0,-6.081253967E0,6.490652618E0,9.440187602E0
2.749953292E0,2.842289429E0,-5.651347961E0,3.784280548E0,7.371371802E0
2.759914292E0,6.670129395E-1,-4.788093109E0,-1.990859985E0,5.228218183E0
2.769874292E0,-2.934347992E0,-1.851200409E0,-6.486611023E0,7.356185401E0
2.779835292E0,-2.434537354E0,-2.226020966E0,1.319506073E0,3.552919608E0
2.789795292E0,3.515738983E0,-6.199807434E0,6.899602203E0,9.919805612E0
2.799756292E0,6.072721710E0,-9.543853455E0,6.699917450E0,1.314731842E1
2.809716292E0,9.506880341E0,-1.198931808E1,1.147992737E1,1.912885920E1
2.819677292E0,1.389949585E1,-1.368454285E1,2.250809418E1,2.978383792E1
2.829637292E0,1.310644501E1,-1.168754562E1,1.142439285E1,2.094980610E1
2.839598292E0,1.127665009E1,-8.745862885E0,8.927584991E0,1.683314375E1
2.849558292E0,5.374872894E0,-6.605014801E0,5.646557922E0,1.021758756E1
2.859519292E0,9.077124023E-1,-4.065246277E0,3.242257690E0,5.278485013E0
2.869479292E0,-4.215234375E-1,-2.146835632E0,3.599714355E0,4.212425511E0
2.879440292E0,-5.757028198E-1,-3.119662628E0,5.897735596E0,6.696791307E0
2.889400292E0,1.842668152E0,-5.214406586E0,9.703870697E0,1.116917940E1
2.899361292E0,4.090393982E0,-6.838828583E0,9.658814392E0,1.252172491E1
2.909321292E0,4.343966675E0,-7.172035675E0,8.548722839E0,1.197450644E1
2.919282292E0,2.102527771E0,-5.913153534E0,6.180497589E0,8.808209704E0
2.929242292E0,2.541265411E0,-5.438340912E0,6.220165100E0,8.644306545E0
2.939203292E0,3.046614532E0,-5.527256012E0,7.774832153E0,1.001401189E1
2.949163292E0,3.769611053E0,-6.229894867E0,8.449928284E0,1.115449889E1
2.959124292E0,3.958368530E0,-7.501500549E0,9.587113495E0,1.280054441E1
2.969084292E0,6.293512573E0,-8.584648132E0,7.479645996E0,1.300959601E1
2.979045292E0,7.868986359E0,-8.199648743E0,7.311395874E0,1.351338949E1
2.989005292E0,7.896828461E0,-8.038883057E0,5.537584534E0,1.255581073E1
2.998966292E0,6.781797180E0,-7.048692169E0,3.563190308E0,1.041024301E1
3.008926292E0,4.261787567E0,-6.159840546E0,3.162623291E0,8.130722901E0
3.018887292E0,2.571203156E0,-6.261179810E0,1.484912109E0,6.929532614E0
3.028847292E0,2.936892700E0,-6.561455383E0,1.697619781E0,7.386470632E0
3.038808292E0,2.875969391E0,-7.699838104E0,3.145259399E0,8.800645627E0
3.048768292E0,2.238295441E0,-8.280780029E0,3.328179016E0,9.200981466E0
3.058729292E0,2.139351196E0,-8.270900574E0,3.412154388E0,9.199316138E0
3.068689292E0,2.106868744E0,-8.549321594E0,2.229912872E0,9.083078060E0
3.078650292E0,6.802304535E0,-5.464536438E0,2.481838989E-1,8.728923228E0
3.088610292E0,6.968758392E0,-6.380781097E0,6.451583862E-2,9.448921803E0
3.098571292E0,7.310348053E0,-7.953111420E0,1.609153748E-1,1.080365973E1
3.108531292E0,9.141340485E0,-7.999365234E0,-9.580078125E-2,1.214755645E1
3.118492292E0,7.259753265E0,-8.498277740E0,5.605842590E-1,1.119102304E1
3.128452292E0,4.886288910E0,-8.168962555E0,1.896855469E0,9.705968741E0
3.138413292E0,6.173312531E0,-8.147557068E0,2.264041901E0,1.046987868E1
3.148373292E0,5.784121857E0,-6.777905273E0,2.014061737E0,9.135234547E0
3.158334292E0,6.021677856E0,-6.485862579E0,2.093845825E0,9.094570245E0
3.168294292E0,6.476581879E0,-7.273374939E0,1.836680603E0,9.910675631E0
3.178255292E0,7.180418243E0,-7.670499115E0,1.331630859E0,1.059094913E1
3.188215292E0,6.723568268E0,-7.381899261E0,6.161187744E-1,1.000391970E1
3.198176292E0,5.626649323E0,-6.959028625E0,7.140151978E-1,8.977587633E0
3.208136292E0,4.366270294E0,-7.500901794E0,1.578617249E0,8.821557483E0
3.218097292E0,4.336182861E0,-7.923023987E0,6.947053528E-1,9.058664716E0
3.228057292E0,3.939956818E0,-7.676336975E0,3.396437073E-1,8.635089283E0
3.238018292E0,4.682412872E0,-8.336015167E0,8.776249695E-1,9.601268914E0
3.247978292E0,6.103707275E0,-7.966583405E0,1.652114410E0,1.017109511E1
