Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
1032,439,435,430
1036,439,435,431
1040,439,435,431
1044,440,435,431
1048,440,435,431
1052,440,435,431
1056,440,436,431
1060,440,436,431
1064,440,436,432
1068,441,437,432
1072,442,437,433
1076,442,437,433
1080,442,438,433
1084,442,437,433
1088,440,436,432
1092,439,435,431
1096,438,434,430
1100,436,433,429
1104,433,430,427
1108,428,425,423
1112,424,422,419
1116,414,413,413
1120,373,382,389
1124,329,346,358
1128,302,319,330
1132,488,431,396
1136,553,513,470
1140,494,495,483
1144,472,477,476
1148,452,458,461
1152,431,437,442
1156,428,428,430
1160,450,439,434
1164,453,446,439
1168,466,457,448
1172,458,454,449
1176,447,447,445
1180,444,442,440
1184,441,439,436
1188,447,442,437
1192,450,444,439
1196,451,446,441
1200,449,445,441
1204,444,441,438
1208,431,431,431
1212,400,406,411
1216,270,309,340
1220,217,245,275
1224,322,291,284
1228,285,288,284
1232,341,321,306
1236,400,371,347
1240,441,417,390
1244,478,455,430
1248,484,474,456
1252,554,526,499
1256,532,527,514
1260,574,557,539
1264,550,550,543
1268,541,541,539
1272,476,494,506
1276,452,463,475
1280,459,458,461
1284,453,450,451
1288,453,448,446
1292,444,442,440
1296,451,445,440
1300,438,437,435
1304,439,435,432
1308,448,440,435
1312,452,444,438
1316,440,437,435
1320,427,428,427
1324,433,430,426
1328,425,425,422
1332,412,416,415
1336,404,406,406
1340,394,395,396
1344,393,391,390
1348,376,375,377
1352,384,378,375
1356,389,382,377
1360,412,400,390
1364,429,417,405
1368,447,436,423
1372,468,455,441
1376,477,468,456
1380,483,475,465
1384,487,480,472
1388,482,478,473
1392,461,463,463
1396,460,458,457
1400,450,451,450
1404,437,440,441
1408,435,435,434
1412,420,423,424
1416,415,415,415
1420,403,405,405
1424,409,403,401
1428,420,411,405
1432,422,414,408
1436,439,427,418
1440,449,439,429
1444,461,451,440
1448,461,455,447
1452,461,456,450
1456,460,455,451
1460,457,453,449
1464,442,442,442
1468,428,430,432
1472,433,430,428
1476,422,423,422
1480,422,420,418
1484,418,415,414
1488,424,419,414
1492,425,421,416
1496,427,422,417
1500,420,418,415
1504,433,425,419
1508,440,432,425
1512,447,439,431
1516,456,448,439
1520,458,452,445
1524,461,455,449
1528,460,456,450
1532,457,453,449
1536,449,447,445
1540,436,436,436
1544,431,430,430
1548,427,425,424
1552,423,422,420
1556,425,421,418
1560,421,418,415
1564,424,419,415
1568,430,424,418
1572,434,428,422
1576,440,432,426
1580,443,437,430
1584,447,441,435
1588,451,445,439
1592,454,448,442
1596,454,449,444
1600,453,449,444
1604,447,445,442
1608,439,438,436
1612,432,430,430
1616,428,426,424
1620,425,423,421
1624,426,422,419
1628,431,426,421
1632,432,427,422
1636,434,429,424
1640,437,431,426
1644,439,434,428
1648,444,438,432
1652,447,441,435
1656,449,443,438
1660,450,445,440
1664,449,445,440
1668,448,444,440
1672,445,442,438
1676,440,437,435
1680,433,431,430
1684,430,427,425
1688,429,425,422
1692,428,424,421
1696,433,428,423
1700,435,430,425
1704,436,431,426
1708,437,432,427
1712,439,434,429
1716,442,437,431
1720,445,439,434
1724,446,441,435
1728,448,442,437
1732,446,442,438
1736,445,441,437
1740,443,439,435
1744,438,435,433
1748,434,431,429
1752,431,428,426
1756,431,427,424
1760,432,427,423
1764,435,430,425
1768,437,432,427
1772,439,434,429
1776,440,435,430
1780,441,437,432
1784,442,438,433
1788,443,438,434
1792,444,439,434
1796,443,439,435
1800,442,438,434
1804,441,437,433
1808,439,435,432
1812,437,434,430
1816,435,431,428
1820,433,430,426
1824,434,430,426
1828,437,432,427
1832,440,434,429
1836,441,436,431
1840,441,437,432
1844,441,437,432
1848,442,437,433
1852,441,437,433
1856,441,436,432
1860,440,436,432
1864,439,435,431
1868,438,434,431
1872,438,434,430
1876,438,433,429
1880,437,433,429
1884,437,433,429
1888,438,433,429
1892,440,435,430
1896,441,436,431
1900,441,437,432
1904,441,436,432
1908,440,436,432
1912,440,435,431
1916,440,436,431
1920,440,436,431
1924,440,435,431
1928,439,435,431
1932,438,434,430
1936,437,434,430
1940,437,433,429
1944,437,433,429
1948,438,433,429
1952,439,434,430
1956,440,435,431
1960,441,436,432
1964,441,437,432
1968,441,437,433
1972,441,436,432
1976,440,436,432
1980,439,435,431
1984,439,435,431
1988,440,435,431
1992,440,435,431
1996,439,435,431
2000,438,434,430
2004,438,434,430
2008,437,433,429
2012,437,433,429
2016,438,434,429
2020,439,435,430
2024,441,436,431
2028,441,437,432
2032,441,437,432
2036,441,437,432
2040,440,436,432
2044,440,436,432
2048,439,435,431
2052,440,435,431
2056,440,435,431
2060,439,435,431
2064,439,435,431
2068,438,434,430
2072,438,434,430
2076,437,433,429
2080,438,434,429
2084,439,434,430
2088,440,435,431
2092,441,436,432
2096,441,437,432
2100,441,437,432
2104,440,436,432
2108,439,435,431
2112,439,435,431
2116,439,435,431
2120,439,435,431
2124,439,435,431
2128,439,435,431
2132,438,434,430
2136,437,434,430
2140,437,433,429
2144,437,433,429
2148,438,434,429
2152,439,434,430
2156,440,435,431
2160,440,436,431
2164,440,436,432
2168,440,436,431
2172,439,435,431
2176,439,435,431
2180,439,435,431
2184,439,435,431
2188,439,435,431
2192,439,435,431
2196,439,434,430
2200,438,434,430
2204,438,434,430
2208,438,434,430
2212,438,434,430
2216,439,435,430
2220,440,435,431
2224,440,436,431
2228,440,436,432
2232,440,436,432
2236,440,436,431
2240,440,435,431
2244,440,435,431
2248,440,436,431
2252,440,436,431
2256,439,435,431
2260,439,435,431
2264,439,435,431
2268,439,434,430
2272,438,434,430
2276,438,434,430
2280,439,434,430
2284,439,435,431
2288,440,435,431
2292,440,435,431
2296,440,436,431
2300,440,435,431
2304,440,435,431
2308,440,435,431
2312,440,435,431
2316,440,436,431
2320,440,435,431
2324,439,435,431
2328,439,435,431
2332,438,434,430
2336,438,434,430
2340,439,434,430
2344,439,434,430
2348,439,435,430
2352,439,435,431
2356,439,435,431
2360,439,435,431
2364,440,435,431
2368,440,435,431
2372,439,435,431
2376,439,435,431
2380,439,435,431
2384,439,435,431
2388,439,435,431
2392,439,435,431
2396,439,435,431
2400,439,435,431
2404,438,435,431
2408,438,434,430
2412,438,434,430
2416,439,435,430
2420,439,435,431
2424,439,435,431
2428,440,435,431
2432,440,436,431
2436,439,435,431
2440,439,435,431
2444,439,435,431
2448,440,435,431
2452,439,435,431
2456,439,435,431
2460,439,435,431
2464,439,435,431
2468,439,435,431
2472,439,434,430
2476,439,435,430
2480,439,435,431
2484,440,435,431
2488,440,435,431
2492,440,435,431
2496,439,435,431
2500,439,435,431
2504,439,435,431
2508,440,435,431
2512,440,435,431
2516,439,435,431
2520,439,435,431
2524,439,435,431
2528,439,435,431
2532,439,435,431
2536,439,435,431
2540,439,435,431
2544,439,435,431
2548,439,435,431
2552,439,435,431
2556,439,435,431
2560,439,435,431
2564,439,435,431
2568,439,435,431
2572,439,435,431
2576,439,435,431
2580,439,435,431
2584,439,435,431
2588,439,435,431
2592,439,435,431
2596,439,435,431
2600,439,435,431
2604,439,435,431
2608,439,435,431
2612,439,435,431
2616,439,435,431
2620,439,435,431
2624,439,435,431
2628,440,435,431
2632,440,435,431
2636,440,435,431
2640,439,435,431
2644,439,435,431
2648,439,435,431
2652,439,435,431
2656,439,435,431
2660,439,435,431
2664,439,435,431
2668,439,435,431
2672,439,435,431
2676,439,435,431
2680,439,435,431
2684,439,435,431
2688,439,435,431
2692,439,435,431
2696,440,435,431
2700,439,435,431
2704,440,435,431
2708,440,435,431
2712,439,435,431
2716,439,435,431
2720,439,435,431
2724,439,435,431
2728,439,435,431
2732,439,435,431
2736,439,435,431
2740,439,435,431
2744,439,435,431
2748,439,435,431
2752,439,435,431
2756,439,435,431
2760,439,435,431
2764,439,435,431
2768,439,435,431
2772,439,435,431
2776,439,435,431
2780,439,435,431
2784,439,435,431
2788,439,435,431
2792,439,435,431
2796,439,435,431
2800,439,435,431
2804,439,434,430
2808,439,435,430
2812,439,435,430
2816,439,435,431
2820,439,435,431
2824,439,435,431
2828,439,435,431
2832,439,435,431
2836,440,435,431
2840,440,435,431
2844,439,435,431
2848,440,435,431
2852,440,435,431
2856,439,435,431
2860,439,435,431
2864,439,435,431
2868,439,435,431
2872,440,435,431
2876,440,435,431
2880,440,435,431
2884,440,435,431
2888,440,435,431
2892,440,435,431
2896,440,435,431
2900,440,435,431
2904,440,435,431
2908,439,435,431
2912,440,435,431
2916,439,435,431
2920,439,435,431
2924,439,435,431
2928,439,435,431
2932,439,435,431
2936,439,435,431
2940,439,435,431
2944,439,435,431
2948,439,435,431
2952,439,435,431
2956,439,435,431
2960,439,435,431
2964,439,435,431
2968,439,435,431
2972,439,435,431
2976,439,435,431
2980,439,435,431
2984,439,435,431
2988,439,435,431
2992,439,434,430
2996,439,435,430
3000,439,435,430
3004,439,435,430
3008,439,435,430
3012,439,435,431
3016,439,435,431
3020,439,435,431
3024,439,435,431
3028,439,435,431
3032,439,435,431
3036,440,435,431
3040,439,435,431
3044,440,435,431
3048,440,435,431
3052,440,435,431
3056,439,435,431
3060,439,435,431
3064,439,435,431
3068,440,435,431
3072,440,435,431
3076,440,435,431
3080,440,435,431
3084,440,435,431
3088,439,435,431
3092,440,435,431
3096,440,435,431
3100,440,435,431
3104,440,435,431
3108,439,435,431
3112,439,435,431
3116,439,435,431
3120,439,435,431
3124,439,435,431
3128,439,435,431
3132,439,435,431
3136,439,435,431
3140,439,435,431
3144,439,435,431
3148,439,435,431
3152,439,435,431
3156,439,435,431
3160,439,435,431
3164,439,435,431
3168,439,435,431
3172,439,435,431
3176,439,435,431
3180,439,435,431
3184,439,435,431
3188,439,435,431
3192,439,435,431
3196,439,435,431
3200,439,435,431
3204,439,435,431
3208,439,435,431
3212,439,435,431
3216,439,435,431
3220,439,435,431
3224,439,435,431
3228,439,435,431
3232,439,435,431
3236,439,435,431
3240,439,435,431
3244,439,435,431
3248,440,435,431
3252,439,435,431
3256,439,435,431
3260,439,435,431
3264,439,435,431
3268,439,435,431
3272,439,435,431
3276,440,435,431
3280,439,435,431
3284,439,435,431
3288,440,435,431
3292,439,435,431
3296,439,435,431
3300,439,435,431
3304,439,435,431
3308,440,435,431
3312,439,435,431
3316,439,435,431
3320,440,435,431
3324,439,435,431
3328,439,435,431
3332,439,435,431
3336,439,435,431
3340,439,435,431
3344,439,435,431
3348,439,435,431
3352,439,435,431
3356,439,435,431
3360,439,435,431
3364,439,435,431
3368,439,435,431
3372,439,435,431
3376,439,435,431
3380,439,435,431
3384,439,435,431
3388,439,435,431
3392,439,435,431
3396,439,435,431
3400,439,435,431
3404,439,435,431
3408,439,435,431
3412,439,435,431
3416,439,435,431
3420,439,435,431
3424,439,435,431
3428,439,435,431
3432,439,435,431
3436,439,435,431
3440,439,435,431
3444,439,435,431
3448,439,435,431
3452,439,435,431
3456,439,435,431
3460,439,435,431
3464,439,435,431
3468,439,435,431
3472,439,435,431
3476,439,435,431
3480,439,435,431
3484,439,435,431
3488,439,435,431
3492,439,435,431
3496,439,435,431
3500,439,435,431
3504,439,435,431
3508,439,435,431
3512,439,435,431
3516,439,435,431
3520,439,435,431
3524,439,435,431
3528,439,435,431
3532,386,399,406
3536,409,405,403
3540,440,426,416
3544,454,443,431
3548,460,451,441
3552,450,448,443
3556,438,438,436
3560,431,430,429
3564,420,420,420
3568,411,411,411
3572,418,413,410
3576,479,458,440
3580,465,457,448
3584,450,450,446
3588,483,470,459
3592,463,463,458
3596,476,468,462
3600,466,464,460
3604,460,458,456
3608,444,446,446
3612,440,439,439
3616,428,428,429
3620,423,422,421
3624,410,411,412
3628,404,404,404
3632,400,398,397
3636,407,402,398
3640,414,408,402
3644,425,416,409
3648,429,423,415
3652,439,431,423
3656,446,438,430
3660,449,443,436
3664,453,447,440
3668,455,450,444
3672,454,450,445
3676,450,447,443
3680,438,438,437
3684,435,433,432
3688,433,431,429
3692,427,426,424
3696,434,429,425
3700,434,430,425
3704,436,431,426
3708,437,433,428
3712,440,435,430
3716,443,437,432
3720,445,439,434
3724,447,441,436
3728,447,442,437
3732,445,442,437
3736,445,441,437
3740,445,440,436
3744,442,439,435
3748,437,434,432
3752,429,428,426
3756,428,425,423
3760,425,423,420
3764,429,425,420
3768,434,428,423
3772,439,433,427
3776,436,432,427
3780,438,433,428
3784,440,435,430
3788,443,438,432
3792,446,440,435
3796,448,442,437
3800,448,443,438
3804,447,443,438
3808,445,441,437
3812,442,439,435
3816,437,435,432
3820,433,430,428
3824,430,427,425
3828,430,426,423
3832,432,428,423
3836,436,431,425
3840,437,433,427
3844,439,434,429
3848,441,436,431
3852,442,437,432
3856,443,438,433
3860,444,439,434
3864,444,440,435
3868,443,439,435
3872,442,438,434
3876,441,437,433
3880,439,435,432
3884,437,433,430
3888,434,431,428
3892,433,429,426
3896,434,430,426
3900,438,433,428
3904,440,435,430
3908,441,436,431
3912,441,437,432
3916,442,437,433
3920,442,437,433
3924,441,437,433
3928,441,437,433
3932,440,436,432
3936,439,435,431
3940,439,435,431
3944,438,434,430
3948,437,433,429
3952,436,432,429
3956,437,432,428
3960,438,433,429
3964,440,435,430
3968,441,436,431
3972,441,437,432
3976,441,437,432
3980,440,436,432
3984,440,436,432
3988,440,436,432
3992,440,436,432
3996,440,435,431
4000,439,435,431
4004,437,434,430
4008,437,433,429
4012,437,433,429
4016,437,433,429
4020,438,434,429
4024,440,435,430
4028,441,436,431
4032,441,437,432
4036,441,436,432
4040,440,436,432
4044,440,436,432
4048,439,435,431
4052,439,435,431
4056,439,435,431
4060,439,435,431
4064,439,435,431
4068,438,434,430
4072,437,433,429
4076,437,433,429
4080,437,433,429
4084,438,434,429
4088,440,435,430
4092,441,436,431
4096,441,437,432
4100,441,437,432
4104,440,436,432
4108,440,436,432
4112,439,435,431
4116,439,435,431
4120,439,435,431
4124,439,435,431
4128,439,435,431
4132,439,434,430
4136,438,434,430
4140,438,434,430
4144,437,433,429
4148,438,434,430
4152,439,435,430
4156,440,436,431
4160,441,437,432
4164,441,437,432
4168,440,436,432
4172,440,436,432
4176,439,435,431
4180,440,435,431
4184,439,435,431
4188,440,435,431
4192,439,435,431
4196,439,435,431
4200,438,434,430
4204,438,433,430
4208,438,433,429
4212,438,434,430
4216,439,435,430
4220,440,435,431
4224,441,436,432
4228,441,436,432
4232,440,436,432
4236,440,435,431
4240,439,435,431
4244,439,435,431
4248,439,435,431
4252,440,435,431
4256,439,435,431
4260,439,435,431
4264,438,434,430
4268,438,434,430
4272,438,434,429
4276,438,434,429
4280,439,434,430
4284,440,435,430
4288,440,436,431
4292,440,436,432
4296,440,436,432
4300,439,435,431
4304,439,435,431
4308,440,435,431
4312,440,436,431
4316,440,436,431
4320,440,435,431
4324,439,435,431
4328,439,435,431
4332,438,434,430
4336,438,434,430
4340,438,434,430
4344,439,434,430
4348,439,435,431
4352,440,435,431
4356,440,436,431
4360,440,436,431
4364,440,435,431
4368,439,435,431
4372,440,435,431
4376,440,435,431
4380,440,436,431
4384,440,435,431
4388,440,435,431
4392,439,435,431
4396,439,435,431
4400,439,435,431
4404,439,434,430
4408,439,435,430
4412,439,435,431
4416,440,435,431
4420,440,435,431
4424,440,435,431
4428,440,435,431
4432,440,435,431
4436,440,435,431
4440,440,435,431
4444,440,435,431
4448,439,435,431
4452,439,435,431
4456,439,435,431
4460,439,435,431
4464,439,435,430
4468,438,434,430
4472,439,434,430
4476,439,434,430
4480,439,435,430
4484,439,435,431
4488,440,435,431
4492,440,435,431
4496,440,435,431
4500,439,435,431
4504,439,435,431
4508,439,435,431
4512,439,435,431
4516,439,435,431
4520,439,435,431
4524,439,435,431
4528,439,435,431
4532,439,435,431
4536,439,435,431
4540,439,435,431
4544,439,435,431
4548,439,435,431
4552,440,435,431
4556,440,435,431
4560,439,435,431
4564,439,435,431
4568,440,435,431
4572,439,435,431
4576,440,435,431
4580,440,435,431
4584,439,435,431
4588,439,435,431
4592,439,435,431
4596,439,435,431
4600,439,435,431
4604,439,435,431
4608,439,435,431
4612,439,435,431
4616,439,435,431
4620,440,435,431
4624,439,435,431
4628,439,435,431
4632,440,435,431
4636,440,435,431
4640,440,435,431
4644,439,435,431
4648,439,435,431
4652,439,435,431
4656,439,435,431
4660,439,435,431
4664,439,435,431
4668,439,435,431
4672,439,435,431
4676,439,435,431
4680,439,435,431
4684,439,435,431
4688,439,435,431
4692,439,435,431
4696,439,435,431
4700,439,435,431
4704,439,435,431
4708,439,435,431
4712,439,435,431
4716,439,435,431
4720,439,435,431
4724,439,435,431
4728,439,435,431
4732,439,435,431
4736,439,435,431
4740,439,435,431
4744,439,435,431
4748,439,435,431
4752,439,435,431
4756,440,435,431
4760,439,435,431
4764,439,435,431
4768,439,435,431
4772,439,435,431
4776,439,435,431
4780,439,435,431
4784,439,435,431
4788,439,435,431
4792,439,435,431
4796,439,435,431
4800,439,435,431
4804,439,435,431
4808,439,435,431
4812,439,435,431
4816,439,435,431
4820,440,435,431
4824,439,435,431
4828,439,435,431
4832,439,435,431
4836,439,435,431
4840,439,435,431
4844,439,435,431
4848,439,435,431
4852,439,435,431
4856,439,435,431
4860,439,435,431
4864,439,435,431
4868,439,435,431
4872,439,435,431
4876,439,435,431
4880,439,435,431
4884,439,435,431
4888,439,435,431
4892,439,435,431
4896,439,435,431
4900,439,435,431
4904,439,435,431
4908,439,435,431
4912,439,435,431
4916,439,435,431
4920,439,435,431
4924,439,435,431
4928,439,435,431
4932,439,435,431
4936,439,435,431
4940,439,435,431
4944,439,435,431
4948,439,435,431
