Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
2008,440,436,431
2012,441,436,431
2016,443,437,432
2020,443,439,434
2024,442,439,435
2028,442,437,433
2032,443,437,433
2036,442,438,434
2040,444,440,436
2044,437,434,431
2048,435,431,428
2052,432,429,426
2056,431,429,426
2060,434,429,425
2064,435,429,424
2068,437,432,427
2072,440,436,431
2076,441,437,432
2080,443,436,431
2084,443,438,433
2088,443,440,435
2092,441,438,434
2096,440,436,432
2100,440,435,431
2104,438,435,431
2108,439,436,432
2112,435,431,428
2116,435,431,427
2120,432,430,427
2124,436,432,428
2128,436,431,426
2132,438,432,427
2136,439,434,429
2140,440,436,432
2144,441,436,431
2148,442,436,431
2152,443,438,433
2156,442,439,435
2160,441,437,433
2164,440,435,431
2168,440,436,431
2172,440,437,433
2176,439,435,432
2180,437,432,428
2184,435,431,427
2188,436,433,429
2192,438,434,429
2196,438,433,428
2200,439,434,429
2204,440,436,432
2208,440,436,432
2212,441,435,431
2216,441,435,431
2220,440,437,432
2224,439,436,433
2228,439,434,431
2232,439,434,429
2236,441,436,432
2240,440,437,433
2244,439,435,431
2248,437,432,429
2252,437,433,429
2256,438,435,431
2260,439,434,430
2264,438,433,429
2268,439,435,430
2272,440,436,432
2276,440,436,432
2280,440,434,430
2284,438,434,430
2288,438,436,432
2292,438,434,431
2296,438,433,429
2300,440,435,430
2304,440,437,432
2308,440,437,433
2312,439,434,430
2316,438,433,429
2320,438,435,431
2324,439,436,431
2328,439,434,430
2332,439,434,429
2336,439,436,431
2340,440,436,432
2344,439,435,430
2348,439,434,429
2352,438,434,430
2356,438,435,431
2360,438,434,430
2364,439,434,429
2368,441,436,431
2372,441,437,433
2376,440,436,432
2380,439,434,430
2384,439,435,430
2388,439,436,432
2392,440,435,431
2396,439,434,429
2400,439,434,430
2404,440,436,432
2408,439,436,432
2412,438,434,430
2416,438,433,429
2420,437,434,430
2424,438,434,430
2428,440,434,429
2432,441,435,430
2436,441,437,432
2440,440,437,433
2444,439,435,431
2448,439,433,429
2452,439,435,430
2456,439,436,432
2460,439,434,430
2464,438,433,429
2468,439,435,430
2472,439,436,432
2476,439,435,431
2480,438,433,429
2484,437,433,429
2488,438,435,431
2492,439,435,431
2496,440,434,430
2500,441,435,431
2504,440,437,433
2508,439,436,432
2512,439,434,430
2516,439,434,430
2520,439,436,431
2524,439,436,432
2528,439,434,430
2532,439,433,429
2536,439,435,431
2540,439,436,432
2544,438,434,430
2548,438,433,428
2552,438,434,430
2556,439,436,432
2560,440,435,431
2564,441,434,430
2568,441,436,431
2572,440,437,433
2576,439,435,431
2580,439,434,430
2584,439,435,430
2588,439,436,432
2592,439,435,431
2596,439,433,429
2600,439,434,430
2604,439,435,431
2608,439,435,431
2612,438,433,429
2616,438,433,429
2620,439,436,431
2624,440,437,432
2628,440,435,431
2632,440,435,430
2636,439,436,432
2640,439,436,432
2644,439,434,430
2648,439,434,430
2652,439,435,431
2656,439,436,432
2660,439,434,431
2664,439,433,429
2668,438,434,430
2672,438,435,431
2676,438,434,430
2680,439,433,429
2684,440,435,430
2688,440,436,432
2692,440,436,432
2696,440,434,430
2700,439,434,430
2704,439,436,432
2708,439,436,432
2712,439,434,430
2716,439,434,430
2720,439,436,431
2724,439,435,431
2728,439,434,430
2732,438,433,429
2736,439,435,431
2740,439,436,432
2744,439,434,430
2748,439,434,429
2752,440,436,431
2756,440,437,433
2760,440,435,431
2764,439,434,430
2768,439,435,431
2772,439,436,432
2776,439,435,431
2780,439,434,429
2784,439,434,430
2788,439,435,431
2792,439,435,431
2796,438,433,429
2800,438,434,429
2804,439,436,431
2808,439,436,431
2812,440,434,430
2816,440,434,430
2820,439,436,432
2824,439,436,432
2828,439,434,430
2832,439,434,429
2836,439,436,431
2840,439,436,432
2844,439,434,430
2848,439,433,429
2852,438,435,431
2856,438,435,431
2860,438,434,430
2864,439,433,429
2868,439,434,430
2872,439,436,432
2876,439,435,431
2880,439,434,429
2884,439,435,430
2888,439,436,432
2892,439,435,431
2896,439,434,430
2900,439,435,430
2904,439,436,432
2908,439,436,432
2912,439,434,430
2916,438,433,429
2920,439,435,431
2924,439,435,431
2928,439,434,429
2932,439,434,429
2936,439,436,431
2940,439,436,432
2944,440,435,431
2948,439,434,430
2952,440,435,431
2956,440,436,432
2960,440,435,431
2964,439,434,429
2968,439,435,430
2972,439,436,432
2976,439,434,430
2980,439,433,429
2984,439,434,430
2988,439,436,432
2992,439,435,431
2996,439,434,430
3000,439,434,430
3004,440,436,432
3008,439,436,432
3012,439,434,430
3016,439,434,430
3020,439,436,432
3024,439,436,432
3028,439,434,430
3032,439,434,429
3036,439,435,431
3040,439,436,432
3044,439,434,430
3048,439,433,429
3052,439,435,431
3056,439,436,432
3060,439,434,430
3064,439,434,429
3068,439,435,431
3072,439,436,432
3076,439,435,431
3080,439,433,429
3084,439,434,430
3088,439,436,432
3092,439,435,431
3096,439,433,429
3100,439,434,430
3104,439,436,431
3108,439,435,431
3112,439,433,429
3116,439,434,429
3120,439,436,431
3124,439,436,432
3128,439,434,430
3132,439,434,430
3136,439,436,431
3140,439,436,432
3144,439,434,430
3148,439,434,429
3152,439,435,431
3156,439,436,432
3160,439,435,431
3164,439,434,429
3168,439,435,430
3172,439,436,432
3176,439,435,431
3180,439,434,429
3184,439,435,430
3188,439,436,432
3192,439,435,431
3196,439,434,429
3200,439,435,430
3204,439,436,432
3208,439,436,432
3212,439,434,430
3216,439,434,430
3220,439,436,431
3224,439,436,432
3228,439,434,430
3232,439,434,429
3236,439,436,431
3240,439,436,432
3244,439,434,430
3248,439,433,429
3252,439,435,431
3256,439,436,432
3260,439,435,431
3264,439,433,429
3268,439,435,431
3272,439,436,432
3276,439,435,431
3280,439,433,429
3284,439,435,430
3288,439,436,432
3292,439,435,431
3296,439,433,429
3300,439,434,430
3304,439,436,432
3308,439,435,431
3312,439,434,430
3316,439,434,430
3320,439,436,432
3324,439,435,432
3328,439,434,430
3332,439,434,429
3336,439,436,431
3340,439,436,432
3344,439,434,430
3348,439,434,429
3352,439,435,431
3356,439,436,432
3360,439,435,430
3364,439,434,429
3368,439,435,431
3372,439,436,432
3376,439,435,431
3380,439,434,429
3384,439,435,430
3388,439,436,432
3392,439,435,431
3396,439,433,429
3400,439,434,430
3404,439,436,432
3408,439,435,431
3412,439,433,429
3416,439,434,430
3420,439,436,431
3424,439,436,432
3428,439,434,430
3432,439,434,429
3436,439,436,431
3440,439,436,432
3444,439,434,430
3448,439,434,429
3452,439,435,431
3456,439,436,432
3460,439,434,430
3464,439,433,429
3468,439,435,430
3472,439,436,432
3476,439,434,430
3480,439,433,429
3484,439,435,430
3488,439,436,432
3492,439,435,431
3496,439,433,429
3500,439,434,430
3504,439,436,432
3508,439,436,432
3512,439,434,430
3516,439,434,430
3520,439,436,432
3524,439,435,431
3528,439,434,430
3532,439,434,429
3536,439,436,431
3540,439,436,432
3544,439,434,430
3548,439,434,429
3552,439,435,431
3556,439,436,432
3560,439,434,430
3564,439,433,429
3568,439,435,431
3572,439,436,432
3576,439,435,431
3580,439,434,429
3584,439,435,431
3588,439,436,432
3592,439,435,431
3596,439,434,429
3600,439,434,430
3604,439,436,432
3608,439,435,431
3612,439,433,429
3616,439,434,430
3620,439,436,432
3624,439,435,431
3628,439,434,430
3632,439,433,429
3636,439,435,431
3640,439,436,432
3644,439,434,430
3648,439,434,429
3652,439,435,431
3656,439,436,432
3660,439,434,430
3664,439,434,429
3668,439,435,431
3672,439,436,432
3676,439,435,431
3680,439,433,429
3684,439,435,430
3688,439,436,432
3692,439,435,431
3696,439,433,429
3700,439,434,430
3704,439,436,432
3708,439,435,431
3712,439,434,430
3716,439,434,430
3720,439,436,432
3724,439,436,432
3728,439,434,430
3732,439,434,429
3736,439,436,431
3740,439,436,432
3744,439,434,430
3748,439,434,429
3752,439,436,431
3756,439,436,432
3760,439,435,431
3764,439,434,429
3768,439,435,431
3772,439,436,432
3776,439,435,431
3780,439,433,429
3784,439,435,430
3788,439,436,432
3792,439,435,431
3796,439,434,429
3800,439,435,430
3804,439,436,432
3808,439,435,431
3812,439,434,429
3816,439,434,430
3820,439,436,432
3824,439,436,432
3828,439,434,430
3832,439,434,430
3836,439,436,432
3840,439,436,432
3844,439,434,430
3848,439,434,429
3852,439,435,431
3856,439,436,432
3860,439,434,430
3864,439,434,429
3868,439,435,431
3872,439,436,432
3876,439,435,431
3880,439,434,429
3884,439,435,430
3888,439,436,432
3892,439,435,431
3896,439,434,429
3900,439,434,430
3904,439,436,432
3908,439,435,431
3912,439,433,429
3916,439,434,430
3920,439,436,432
3924,439,435,431
3928,439,434,430
3932,439,434,430
3936,439,436,431
3940,439,436,432
3944,439,434,430
3948,439,434,430
3952,439,436,431
3956,439,436,432
3960,439,434,430
3964,439,434,429
3968,439,435,431
3972,439,436,432
3976,439,435,431
3980,439,434,429
3984,439,435,430
3988,439,436,432
3992,439,435,431
3996,439,433,429
4000,439,435,430
4004,439,436,432
4008,439,435,431
4012,439,434,430
4016,439,434,430
4020,439,436,431
4024,439,435,431
4028,439,434,429
4032,439,434,430
4036,439,436,431
4040,439,436,432
4044,439,434,430
4048,439,434,429
4052,439,436,431
4056,439,436,432
4060,439,434,430
4064,439,433,429
4068,439,435,431
4072,439,436,432
4076,439,434,430
4080,439,433,429
4084,439,435,430
4088,439,436,432
4092,439,435,431
4096,439,434,429
4100,439,434,430
4104,439,436,432
4108,439,435,431
4112,439,434,429
4116,439,434,430
4120,439,436,432
4124,439,436,432
4128,439,434,430
4132,439,434,430
4136,439,436,432
4140,439,436,432
4144,439,434,430
4148,439,434,429
4152,439,435,431
4156,439,436,432
4160,439,434,430
4164,439,434,429
4168,439,435,431
4172,439,436,432
4176,439,434,430
4180,439,434,429
4184,439,435,430
4188,439,436,432
4192,439,435,431
4196,439,433,429
4200,439,434,430
4204,439,436,432
4208,439,435,431
4212,439,433,429
4216,439,434,430
4220,439,436,432
4224,439,436,432
4228,439,434,430
4232,439,434,429
4236,439,436,431
4240,439,436,432
4244,439,434,430
4248,439,434,429
4252,439,435,431
4256,439,436,432
4260,439,434,430
4264,439,434,429
4268,439,435,431
4272,439,436,432
4276,439,435,431
4280,439,433,429
4284,439,435,431
4288,439,436,432
4292,439,435,431
4296,439,433,429
4300,439,435,430
4304,439,436,432
4308,439,435,431
4312,439,434,429
4316,439,434,430
4320,439,436,432
4324,439,436,432
4328,439,434,430
4332,439,434,430
4336,439,436,432
4340,439,436,432
4344,439,434,430
4348,439,434,430
4352,439,435,431
4356,439,436,432
4360,439,434,430
4364,439,434,429
4368,439,435,431
4372,439,436,432
4376,439,434,430
4380,439,433,429
4384,439,435,431
4388,440,436,432
4392,439,435,431
4396,439,434,430
4400,439,435,430
4404,439,436,432
4408,439,435,431
4412,439,433,429
4416,439,434,430
4420,439,436,432
4424,439,435,431
4428,439,433,429
4432,439,434,430
4436,439,436,432
4440,439,436,432
4444,439,434,430
4448,439,434,430
4452,439,435,431
4456,439,436,432
4460,439,434,430
4464,439,434,429
4468,439,436,431
4472,439,436,432
4476,439,434,430
4480,439,434,429
4484,439,435,430
4488,439,436,432
4492,439,435,431
4496,439,434,429
4500,439,435,430
4504,439,436,432
4508,439,435,431
4512,439,434,429
4516,439,435,430
4520,439,436,432
4524,439,436,432
4528,439,434,430
4532,439,434,430
4536,439,436,431
4540,439,436,432
4544,439,434,430
4548,439,434,430
4552,439,436,431
4556,439,436,432
4560,439,434,430
4564,439,434,429
4568,439,436,431
4572,439,436,432
4576,439,434,430
4580,439,433,429
4584,439,435,431
4588,439,436,432
4592,439,435,431
4596,439,433,429
4600,439,435,431
4604,439,436,432
4608,439,435,431
4612,439,433,429
4616,439,434,430
4620,439,436,432
4624,439,435,431
4628,439,433,429
4632,439,434,430
4636,439,436,431
4640,439,436,431
4644,439,434,430
4648,439,434,430
4652,439,436,431
4656,439,436,432
4660,439,434,430
4664,439,434,429
4668,439,435,431
4672,439,436,432
4676,439,434,430
4680,439,434,429
4684,439,435,431
4688,439,436,432
4692,439,435,431
4696,439,434,430
4700,439,435,430
4704,439,436,432
4708,439,435,431
4712,439,433,429
4716,439,434,430
4720,439,436,432
4724,439,435,431
4728,439,434,429
4732,439,434,430
4736,439,436,432
4740,439,436,432
4744,439,434,430
4748,439,434,429
4752,439,436,431
4756,439,436,432
4760,439,434,430
4764,439,434,429
4768,439,436,431
4772,439,436,432
4776,439,434,430
4780,439,434,429
4784,439,435,431
4788,439,436,432
4792,439,435,431
4796,439,434,429
4800,439,435,431
4804,439,436,432
4808,439,435,431
4812,439,434,429
4816,439,435,430
4820,439,436,432
4824,439,435,431
4828,439,434,430
4832,439,434,430
4836,439,436,432
4840,439,436,432
4844,439,434,430
4848,439,434,430
4852,439,436,432
4856,439,436,432
4860,439,434,430
4864,439,434,430
4868,439,435,431
4872,439,436,432
4876,439,435,431
4880,439,433,429
4884,439,435,431
4888,439,436,432
4892,439,435,431
4896,439,433,429
4900,439,435,431
4904,439,436,432
4908,439,435,431
4912,439,433,429
4916,439,434,430
4920,439,436,432
4924,439,435,431
4928,439,434,429
4932,439,434,430
4936,439,436,432
4940,439,435,431
4944,439,434,429
4948,439,434,430
4952,439,436,431
4956,439,436,432
4960,439,434,430
4964,439,433,429
4968,439,435,431
4972,439,436,432
4976,439,434,430
4980,439,434,429
4984,439,435,431
4988,439,436,432
4992,439,435,431
4996,439,434,429
