Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
492,440,433,427
496,440,434,428
500,439,438,435
504,439,437,434
508,440,433,427
512,440,434,427
516,440,437,434
520,440,438,436
524,440,434,429
528,440,432,426
532,440,437,433
536,440,438,436
540,440,434,429
544,440,432,426
548,440,436,432
552,440,438,436
556,440,435,431
560,440,432,426
564,440,435,430
568,440,438,436
572,440,436,432
576,440,432,426
580,440,435,429
584,439,438,436
588,440,436,433
592,440,432,426
596,440,434,429
600,440,438,435
604,440,437,435
608,440,433,428
612,440,433,427
616,439,437,434
620,440,438,435
624,440,433,428
628,440,433,427
632,440,437,434
636,439,438,436
640,440,435,430
644,440,432,426
648,440,436,431
652,440,438,436
656,440,435,431
660,440,432,426
664,440,435,431
668,440,438,436
672,440,435,432
676,440,432,426
680,440,435,430
684,440,438,435
688,440,437,434
692,440,433,427
696,440,434,428
700,440,438,435
704,440,437,435
708,440,433,427
712,440,434,428
716,440,438,435
720,440,437,435
724,440,433,427
728,440,433,427
732,440,437,433
736,440,438,437
740,440,434,430
744,440,433,426
748,440,436,433
752,440,439,437
756,440,435,430
760,440,432,426
764,440,436,432
768,440,438,436
772,440,436,433
776,440,433,426
780,440,435,429
784,440,438,436
788,440,436,433
792,440,432,426
796,440,434,428
800,440,438,436
804,439,437,434
808,440,433,426
812,440,434,427
816,440,438,435
820,440,438,436
824,440,434,429
828,440,433,426
832,440,437,434
836,440,438,436
840,440,434,429
844,440,433,426
848,440,437,433
852,440,438,436
856,439,435,431
860,440,432,425
864,440,435,430
868,440,438,437
872,440,435,432
876,440,432,426
880,440,435,430
884,439,438,437
888,440,436,433
892,440,432,426
896,440,434,428
900,440,438,436
904,440,437,435
908,440,433,427
912,440,433,427
916,440,438,435
920,440,437,435
924,439,433,428
928,439,433,427
932,439,437,434
936,440,438,435
940,440,434,430
944,440,433,426
948,440,436,432
952,439,438,436
956,439,435,431
960,440,432,426
964,440,436,431
968,440,438,436
972,440,435,431
976,440,432,426
980,439,435,431
984,440,438,435
988,439,436,433
992,440,432,426
996,440,434,428
1000,440,438,435
1004,440,437,434
1008,440,433,427
1012,440,434,428
1016,440,438,436
1020,440,437,435
1024,440,434,429
1028,440,433,426
1032,440,437,433
1036,440,438,436
1040,440,434,429
1044,440,433,426
1048,440,437,433
1052,440,438,437
1056,440,434,430
1060,440,432,426
1064,440,436,432
1068,440,438,436
1072,440,436,432
1076,440,432,426
1080,436,432,428
1084,440,438,436
1088,444,439,435
1092,444,436,429
1096,440,436,431
1100,437,437,436
1104,435,432,431
1108,436,428,422
1112,438,431,425
1116,441,438,435
1120,442,439,437
1124,440,434,429
1128,438,432,426
1132,436,435,432
1136,437,435,434
1140,437,431,426
1144,438,431,424
1148,439,436,433
1152,441,439,437
1156,445,438,433
1160,449,440,431
1164,446,442,437
1168,440,441,441
1172,435,433,431
1176,434,427,422
1180,435,431,426
1184,441,438,435
1188,443,437,432
1192,443,435,427
1196,441,437,431
1200,439,439,437
1204,438,436,434
1208,438,431,425
1212,441,434,427
1216,442,439,436
1220,441,439,437
1224,440,434,428
1228,438,433,427
1232,438,436,434
1236,439,436,434
1240,440,434,428
1244,434,429,422
1248,440,435,431
1252,450,445,441
1256,431,431,429
1260,438,431,424
1264,431,430,427
1268,443,439,436
1272,455,445,437
1276,455,446,436
1280,449,446,441
1284,445,446,445
1288,409,418,424
1292,423,416,412
1296,449,436,425
1300,455,449,442
1304,455,451,445
1308,453,446,439
1312,452,447,441
1316,449,449,447
1320,445,444,443
1324,444,439,434
1328,442,436,430
1332,441,439,437
1336,440,439,438
1340,440,434,429
1344,438,432,425
1348,436,434,432
1352,436,435,434
1356,435,430,425
1360,435,428,421
1364,435,432,429
1368,434,433,432
1372,435,430,427
1376,437,429,421
1380,438,433,427
1384,438,436,434
1388,438,434,430
1392,439,432,424
1396,443,437,431
1400,445,443,440
1404,445,441,437
1408,443,437,431
1412,438,433,428
1416,433,433,433
1420,430,429,429
1424,428,423,418
1428,429,423,416
1432,430,428,425
1436,431,429,427
1440,433,426,420
1444,437,429,421
1448,440,437,432
1452,442,439,437
1456,442,436,431
1460,440,433,426
1464,437,435,431
1468,435,435,435
1472,436,431,427
1476,435,428,421
1480,436,432,427
1484,436,435,433
1488,437,432,428
1492,439,431,423
1496,441,435,429
1500,442,440,438
1504,442,439,436
1508,441,434,428
1512,440,435,429
1516,440,438,437
1520,439,436,435
1524,437,431,425
1528,435,430,424
1532,434,433,432
1536,435,433,431
1540,438,431,425
1544,440,432,424
1548,441,438,433
1552,445,443,440
1556,449,442,435
1560,449,442,433
1564,447,445,441
1568,444,444,443
1572,441,437,434
1576,438,432,426
1580,438,434,430
1584,437,436,435
1588,436,433,430
1592,436,429,422
1596,436,431,426
1600,437,435,434
1604,441,436,432
1608,443,435,427
1612,444,438,431
1616,442,441,440
1620,440,438,436
1624,439,433,428
1628,439,432,426
1632,439,437,435
1636,440,438,437
1640,440,434,428
1644,441,434,426
1648,442,439,435
1652,441,439,438
1656,441,435,430
1660,439,433,426
1664,437,434,431
1668,436,435,435
1672,435,431,428
1676,435,428,421
1680,434,430,426
1684,433,432,432
1688,434,429,426
1692,435,427,419
1696,435,431,425
1700,436,435,433
1704,438,433,429
1708,440,433,425
1712,442,436,428
1716,443,441,438
1720,442,440,438
1724,442,435,429
1728,444,437,430
1732,445,443,440
1736,445,443,441
1740,444,437,431
1744,440,435,429
1748,437,436,435
1752,436,434,434
1756,436,430,426
1760,437,429,422
1764,437,434,430
1768,437,436,435
1772,436,431,427
1776,434,428,421
1780,434,430,427
1784,433,432,432
1788,432,428,424
1792,432,425,418
1796,432,427,422
1800,434,432,430
1804,436,432,429
1808,439,431,423
1812,440,434,427
1816,442,440,437
1820,445,441,437
1824,447,439,431
1828,449,442,435
1832,447,446,444
1836,445,443,442
1840,441,436,432
1844,439,433,427
1848,438,436,434
1852,439,438,436
1856,442,435,430
1860,444,436,428
1864,443,440,437
1868,440,440,439
1872,437,433,429
1876,436,430,423
1880,436,432,428
1884,435,434,434
1888,435,431,428
1892,435,428,421
1896,436,431,426
1900,439,437,435
1904,440,436,432
1908,441,433,425
1912,440,435,430
1916,440,438,437
1920,440,437,434
1924,441,433,427
1928,441,435,428
1932,441,439,436
1936,442,440,438
1940,446,438,432
1944,452,443,434
1948,462,457,450
1952,454,452,450
1956,423,427,429
1960,426,421,419
1964,427,424,422
1968,432,429,428
1972,433,428,423
1976,433,426,418
1980,433,429,425
1984,439,436,433
1988,444,437,431
1992,446,437,428
1996,444,440,435
2000,441,441,440
2004,440,436,433
2008,438,432,426
2012,436,432,426
2016,436,435,433
2020,441,436,433
2024,450,440,431
2028,455,446,437
2032,455,453,448
2036,460,456,451
2040,467,457,448
2044,468,460,452
2048,461,460,457
2052,446,450,452
2056,434,434,434
2060,425,422,421
2064,418,418,419
2068,414,414,416
2072,404,401,401
2076,364,371,375
2080,409,396,389
2084,453,435,420
2088,467,452,436
2092,469,459,444
2096,463,459,452
2100,449,452,453
2104,409,419,427
2108,274,313,344
2112,180,227,266
2116,309,290,285
2120,350,321,306
2124,386,363,338
2128,416,394,372
2132,503,471,439
2136,504,492,472
2140,538,521,497
2144,579,554,528
2148,586,577,561
2152,603,592,581
2156,580,579,573
2160,525,538,545
2164,478,497,513
2168,458,468,482
2172,455,454,460
2176,448,445,445
2180,429,432,435
2184,423,426,431
2188,422,419,420
2192,415,410,404
2196,426,419,414
2200,436,431,432
2204,442,434,429
2208,435,428,418
2212,441,435,428
2216,434,435,432
2220,431,430,428
2224,422,419,417
2228,417,414,412
2232,404,407,408
2236,392,395,397
2240,378,379,381
2244,388,381,378
2248,398,393,387
2252,409,403,396
2256,425,413,402
2260,439,426,414
2264,450,442,434
2268,467,459,455
2272,477,465,455
2276,482,469,455
2280,473,471,466
2284,474,472,469
2288,463,462,460
2292,464,458,454
2296,449,451,450
2300,446,447,447
2304,429,432,434
2308,426,422,421
2312,412,412,412
2316,417,415,415
2320,417,414,412
2324,427,416,409
2328,430,421,414
2332,438,433,431
2336,448,441,438
2340,451,440,429
2344,454,445,435
2348,452,450,448
2352,444,445,448
2356,442,436,431
2360,438,432,426
2364,440,437,433
2368,431,433,432
2372,429,425,423
2376,423,420,416
2380,424,422,419
2384,425,424,422
2388,423,419,415
2392,425,418,412
2396,430,424,418
2400,437,433,429
2404,442,436,431
2408,448,438,428
2412,453,445,438
2416,455,453,451
2420,455,450,447
2424,450,443,436
2428,446,442,438
2432,443,442,440
2436,442,440,438
2440,435,431,428
2444,434,428,424
2448,429,429,427
2452,428,427,425
2456,428,422,418
2460,428,422,417
2464,431,428,424
2468,437,433,429
2472,442,434,427
2476,446,438,429
2480,450,445,439
2484,450,448,447
2488,449,444,440
2492,446,439,432
2496,441,438,435
2500,437,437,437
2504,434,431,428
2508,431,425,421
2512,430,426,423
2516,433,431,428
2520,433,429,426
2524,435,428,422
2528,435,430,424
2532,437,435,431
2536,441,437,433
2540,443,435,429
2544,447,439,432
2548,448,445,442
2552,447,444,442
2556,445,439,432
2560,443,437,431
2564,439,438,436
2568,436,436,435
2572,435,430,427
2576,432,426,421
2580,431,428,425
2584,433,431,428
2588,436,430,425
2592,438,430,423
2596,438,435,430
2600,438,437,434
2604,439,435,431
2608,442,434,427
2612,445,438,432
2616,445,443,442
2620,444,441,438
2624,443,436,428
2628,441,436,430
2632,438,438,438
2636,436,434,433
2640,435,429,423
2644,434,429,424
2648,434,432,429
2652,436,433,430
2656,438,431,426
2660,440,432,426
2664,440,437,433
2668,439,438,435
2672,440,434,429
2676,442,434,428
2680,443,440,436
2684,443,441,440
2688,442,437,433
2692,441,433,425
2696,440,436,431
2700,438,438,438
2704,437,433,430
2708,436,429,422
2712,436,431,427
2716,436,435,432
2720,438,433,429
2724,440,432,425
2728,440,435,430
2732,440,438,435
2736,440,438,435
2740,441,434,428
2744,441,435,428
2748,441,439,437
2752,439,438,437
2756,439,432,426
2760,439,432,425
2764,438,436,435
2768,438,436,435
2772,438,431,425
2776,438,431,424
2780,438,434,430
2784,439,437,435
2788,440,435,430
2792,441,433,427
2796,440,437,432
2800,440,439,437
2804,440,435,431
2808,440,433,426
2812,439,436,432
2816,438,437,436
2820,438,435,432
2824,438,430,423
2828,438,432,426
2832,438,437,435
2836,439,435,433
2840,439,432,425
2844,439,433,427
2848,440,438,435
2852,440,437,434
2856,441,433,427
2860,440,434,428
2864,440,438,435
2868,440,438,437
2872,440,434,429
2876,440,433,426
2880,439,436,433
2884,438,437,436
2888,438,432,427
2892,438,430,423
2896,438,435,431
2900,439,437,435
2904,439,435,430
2908,440,432,425
2912,440,435,430
2916,440,439,436
2920,440,436,433
2924,440,433,427
2928,439,435,430
2932,439,438,437
2936,440,436,433
2940,439,432,425
2944,439,434,427
2948,438,437,435
2952,438,436,435
2956,437,431,425
2960,438,431,424
2964,439,436,433
2968,439,437,435
2972,440,433,428
2976,440,434,427
2980,440,438,435
2984,440,438,436
2988,440,435,431
2992,440,432,426
2996,439,436,432
3000,439,438,437
3004,439,435,431
3008,439,432,425
3012,439,435,430
3016,438,437,436
3020,438,433,430
3024,438,430,423
3028,439,434,429
3032,439,437,435
3036,440,437,434
3040,440,433,426
3044,440,434,428
3048,440,438,436
3052,440,437,435
3056,440,433,427
3060,440,433,427
3064,439,438,436
3068,439,437,436
3072,439,434,428
3076,439,432,424
3080,438,436,432
3084,438,437,436
3088,438,432,428
3092,438,431,423
3096,439,436,432
3100,440,438,437
3104,440,435,430
3108,440,433,425
3112,440,437,432
3116,440,438,436
3120,440,436,433
3124,439,432,425
3128,439,434,429
3132,439,438,436
3136,439,436,433
3140,439,432,425
3144,439,433,427
3148,438,437,436
3152,438,435,433
3156,438,431,424
3160,439,433,426
3164,439,437,434
3168,440,438,436
3172,440,434,428
3176,440,433,426
3180,439,437,434
3184,439,438,436
3188,439,433,428
3192,440,432,425
3196,439,436,433
3200,439,438,437
3204,439,434,431
3208,439,431,424
3212,438,434,429
3216,438,437,436
3220,439,434,431
3224,439,432,424
3228,439,435,429
3232,440,438,437
3236,440,436,432
3240,440,433,426
3244,440,435,428
3248,440,438,436
3252,439,437,435
3256,440,433,427
3260,440,433,427
3264,439,438,435
3268,439,437,435
3272,439,432,427
3276,439,432,426
3280,438,436,434
3284,438,437,435
3288,439,433,429
3292,439,432,424
3296,440,436,431
3300,440,438,436
3304,440,435,430
3308,440,432,426
3312,439,436,431
3316,439,438,436
3320,439,434,431
3324,439,432,425
3328,439,435,429
3332,439,438,436
3336,438,436,433
3340,439,432,426
3344,439,433,427
3348,439,437,435
3352,439,436,433
3356,439,432,426
3360,440,434,428
3364,440,438,435
3368,440,437,434
3372,440,434,428
3376,439,433,426
3380,440,437,433
3384,439,438,436
3388,439,434,429
3392,439,432,426
3396,439,436,432
3400,439,438,436
3404,439,433,429
3408,439,432,425
3412,439,436,432
3416,439,437,435
3420,440,435,431
3424,440,432,425
3428,440,435,429
3432,440,439,437
3436,439,436,433
3440,440,432,426
3444,439,434,429
3448,439,438,436
3452,439,436,433
3456,439,433,427
3460,439,433,427
3464,439,437,434
3468,439,437,435
3472,439,432,427
3476,439,432,426
3480,439,437,434
3484,439,437,435
3488,439,433,428
3492,439,432,426
3496,439,437,434
3500,439,438,436
3504,439,434,430
3508,440,432,425
3512,439,435,431
3516,439,438,437
3520,439,435,431
3524,439,432,425
3528,439,435,430
3532,439,438,436
3536,439,435,431
3540,439,432,425
3544,439,434,428
3548,439,438,435
3552,439,436,434
3556,440,432,426
3560,439,433,427
3564,439,438,435
3568,440,437,434
3572,440,433,427
3576,440,433,427
3580,440,437,434
3584,439,437,435
3588,439,434,429
3592,439,432,426
3596,439,436,432
3600,439,437,436
3604,439,434,429
3608,439,432,425
3612,439,436,432
3616,439,438,436
3620,439,434,430
3624,439,432,425
3628,440,435,430
3632,439,438,436
3636,439,436,433
3640,440,432,426
3644,439,434,429
3648,439,438,436
3652,439,436,433
3656,439,432,426
3660,439,434,428
3664,439,438,435
3668,439,436,433
3672,439,432,427
3676,439,432,426
3680,439,437,433
3684,439,437,435
3688,439,433,428
3692,440,433,426
3696,440,437,433
3700,439,438,435
3704,439,434,429
3708,439,432,426
3712,439,436,431
3716,439,438,436
3720,439,435,431
3724,439,432,426
3728,439,435,430
3732,439,438,435
3736,439,435,431
3740,440,432,426
3744,439,435,430
3748,440,438,436
3752,440,436,432
3756,440,433,427
3760,439,433,427
3764,439,438,435
3768,439,437,435
3772,440,433,427
3776,439,433,427
3780,439,437,434
3784,439,437,435
3788,439,433,427
3792,439,433,426
3796,439,437,433
3800,439,437,435
3804,439,434,429
3808,439,432,425
3812,439,436,431
3816,439,438,436
3820,439,435,431
3824,439,432,426
3828,439,435,431
3832,439,438,436
3836,440,435,431
3840,440,432,426
3844,439,434,428
3848,439,438,436
3852,439,436,434
3856,439,432,426
3860,439,434,428
3864,439,437,435
3868,439,436,434
3872,439,432,426
3876,439,433,427
3880,439,438,435
3884,439,437,435
3888,439,433,428
3892,439,432,426
3896,439,436,433
3900,439,438,436
3904,439,434,429
3908,440,432,425
3912,440,436,432
3916,440,438,436
3920,440,434,430
3924,440,432,425
3928,439,435,430
3932,439,438,436
3936,439,436,432
3940,439,432,426
3944,440,435,429
3948,439,439,437
3952,439,436,433
3956,439,432,426
3960,439,434,428
3964,439,438,436
3968,439,437,434
3972,439,433,427
3976,439,432,426
3980,439,437,434
3984,439,437,435
3988,439,433,427
3992,439,432,426
3996,439,437,434
4000,439,437,436
4004,439,433,428
4008,439,432,426
4012,439,436,432
4016,439,438,437
4020,439,435,431
4024,439,432,425
4028,439,435,431
4032,439,438,437
4036,439,435,431
4040,439,432,425
4044,439,435,430
4048,439,438,437
4052,439,435,432
4056,439,433,426
4060,439,434,428
4064,439,438,436
4068,439,436,434
4072,439,432,426
4076,440,433,427
4080,440,438,435
4084,439,437,435
4088,439,433,427
4092,439,433,427
4096,439,436,433
4100,439,438,437
4104,439,434,429
4108,440,432,425
4112,440,436,432
4116,439,438,437
4120,439,434,430
4124,439,432,425
4128,439,436,432
4132,439,438,436
4136,439,434,430
4140,439,433,426
4144,439,434,429
4148,439,438,436
4152,439,436,433
4156,439,432,425
4160,439,434,428
4164,439,437,435
4168,439,436,433
4172,439,432,426
4176,439,434,428
4180,439,437,435
4184,439,436,434
4188,439,433,427
4192,439,432,426
4196,439,437,433
4200,439,437,435
4204,439,433,428
4208,439,432,426
4212,439,437,433
4216,440,438,436
4220,440,434,429
4224,440,433,426
4228,439,435,431
4232,439,438,436
4236,439,435,431
4240,440,432,426
4244,440,435,430
4248,439,438,436
4252,439,435,432
4256,439,432,426
4260,439,435,429
4264,439,438,436
4268,439,436,434
4272,440,433,427
4276,439,433,427
4280,439,437,434
4284,439,437,435
4288,439,433,427
4292,439,433,427
4296,439,437,434
4300,439,437,435
4304,439,433,428
4308,439,433,427
4312,439,436,432
4316,439,438,436
4320,439,434,430
4324,439,432,426
4328,439,435,431
4332,439,438,436
4336,439,434,430
4340,439,432,425
4344,439,435,430
4348,439,437,436
4352,439,435,432
4356,439,432,425
4360,439,434,428
4364,439,438,436
4368,439,436,434
4372,439,432,426
4376,439,433,427
4380,439,438,435
4384,439,437,434
4388,439,433,427
4392,439,433,427
4396,439,436,433
4400,438,437,436
4404,439,433,428
4408,440,432,425
4412,440,437,433
4416,440,438,437
4420,439,434,429
4424,439,432,425
4428,439,436,432
4432,439,437,436
4436,439,434,430
4440,440,433,426
4444,439,435,430
4448,439,438,436
4452,439,435,432
4456,439,432,425
4460,440,434,429
4464,440,438,436
4468,440,436,433
4472,440,432,426
4476,439,434,429
4480,439,437,435
4484,439,437,435
4488,439,433,427
4492,440,433,426
4496,440,437,435
4500,440,437,436
4504,439,433,428
4508,439,433,426
4512,439,437,434
4516,440,438,437
4520,440,434,428
4524,440,433,426
4528,439,436,432
4532,439,438,437
4536,439,435,431
4540,439,432,425
4544,439,435,430
4548,439,438,436
4552,440,435,432
4556,440,432,425
4560,439,435,430
4564,439,438,436
4568,439,436,433
4572,439,432,425
4576,439,433,427
4580,439,437,435
4584,439,437,435
4588,439,432,426
4592,439,433,426
4596,439,437,435
4600,439,437,435
4604,439,433,427
4608,439,433,426
4612,439,436,433
4616,439,438,437
4620,439,434,429
4624,439,432,425
4628,439,436,432
4632,439,438,436
4636,439,434,430
4640,440,432,426
4644,440,436,432
4648,439,438,436
4652,439,435,432
4656,439,432,426
4660,439,434,429
4664,439,438,435
4668,439,436,433
4672,439,432,426
4676,440,434,429
4680,439,438,436
4684,439,436,433
4688,440,432,426
4692,440,434,428
4696,439,437,434
4700,439,437,436
4704,439,433,428
4708,439,433,426
4712,439,437,433
4716,439,438,436
4720,439,434,429
4724,439,433,426
4728,439,436,433
4732,439,438,436
4736,439,434,430
4740,439,432,425
4744,439,435,430
4748,439,438,436
4752,439,435,431
4756,440,432,425
4760,439,435,430
4764,439,438,436
4768,439,435,432
4772,439,432,425
4776,439,434,429
4780,439,437,435
4784,439,436,435
4788,439,432,426
4792,439,433,426
4796,439,437,435
4800,439,437,435
4804,439,433,427
4808,439,433,426
4812,439,437,435
4816,439,437,436
4820,439,433,427
4824,439,433,425
4828,439,436,432
4832,439,438,437
4836,439,434,430
4840,439,432,425
4844,439,435,431
4848,439,438,437
4852,439,435,431
4856,440,432,425
4860,439,435,431
4864,439,438,436
4868,439,436,434
4872,439,432,425
4876,439,434,428
4880,439,438,436
4884,439,436,434
4888,439,432,426
4892,439,434,427
4896,439,438,436
4900,439,437,435
4904,439,432,426
4908,439,433,426
4912,439,437,434
4916,439,438,437
4920,439,434,429
4924,439,432,425
4928,439,436,433
4932,439,438,437
4936,439,434,429
4940,439,432,425
4944,439,436,432
4948,439,438,437
4952,439,435,431
4956,439,432,424
4960,439,435,429
4964,439,438,437
4968,439,436,433
4972,439,432,425
4976,439,434,429
4980,439,438,437
4984,439,436,433
4988,439,432,425
4992,439,434,427
4996,439,437,435
5000,439,437,436
