Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
1424,438,434,429
1428,439,435,431
1432,440,436,431
1436,442,437,432
1440,442,438,433
1444,442,438,434
1448,441,437,433
1452,441,436,432
1456,440,437,432
1460,439,436,432
1464,424,425,424
1468,366,381,393
1472,372,371,377
1476,443,410,397
1480,448,433,418
1484,393,403,404
1488,404,402,400
1492,425,415,408
1496,420,416,410
1500,425,419,413
1504,427,422,416
1508,447,437,427
1512,477,463,448
1516,504,488,471
1520,504,495,484
1524,470,474,474
1528,425,438,447
1532,400,409,419
1536,396,397,402
1540,408,403,400
1544,442,428,416
1548,456,444,432
1552,457,450,441
1556,458,452,445
1560,459,453,448
1564,466,459,452
1568,451,451,448
1572,430,434,436
1576,414,419,422
1580,407,409,411
1584,421,415,411
1588,414,411,409
1592,414,411,408
1596,441,430,420
1600,457,447,435
1604,463,455,445
1608,462,457,450
1612,461,457,452
1616,452,451,448
1620,437,438,439
1624,437,434,433
1628,421,422,423
1632,403,407,409
1636,423,416,411
1640,432,424,417
1644,429,425,420
1648,438,432,425
1652,460,448,437
1656,466,457,447
1660,461,457,451
1664,453,451,448
1668,447,445,443
1672,437,437,436
1676,432,431,430
1680,422,422,422
1684,412,413,413
1688,428,421,416
1692,433,425,420
1696,433,428,422
1700,444,436,429
1704,459,449,439
1708,464,457,448
1712,460,456,450
1716,448,447,445
1720,445,442,440
1724,439,437,435
1728,429,429,429
1732,423,422,421
1736,418,417,416
1740,429,423,418
1744,434,428,422
1748,436,431,425
1752,445,438,431
1756,454,446,438
1760,459,453,445
1764,452,448,444
1768,445,443,440
1772,444,441,438
1776,437,435,434
1780,428,428,427
1784,425,423,421
1788,427,423,420
1792,431,426,422
1796,433,429,424
1800,436,431,425
1804,447,439,432
1808,454,447,439
1812,453,448,442
1816,448,445,441
1820,446,442,439
1824,440,438,436
1828,435,434,432
1832,434,431,429
1836,429,427,425
1840,426,424,421
1844,436,430,425
1848,437,432,427
1852,438,433,428
1856,447,440,433
1860,452,446,439
1864,452,447,441
1868,449,445,441
1872,442,440,437
1876,440,437,435
1880,438,435,432
1884,434,432,429
1888,430,428,426
1892,431,428,425
1896,434,430,426
1900,437,432,427
1904,443,437,431
1908,445,440,434
1912,447,442,437
1916,450,444,439
1920,448,444,439
1924,441,439,437
1928,439,437,434
1932,435,433,431
1936,433,430,427
1940,433,430,426
1944,434,430,426
1948,434,430,426
1952,437,432,427
1956,442,436,431
1960,443,438,433
1964,445,440,435
1968,447,441,436
1972,443,440,436
1976,441,438,435
1980,439,436,433
1984,436,433,430
1988,436,432,429
1992,434,431,428
1996,433,430,427
2000,436,431,427
2004,438,433,428
2008,440,436,431
2012,444,439,433
2016,446,440,435
2020,445,441,436
2024,444,440,436
2028,441,438,435
2032,438,435,432
2036,438,434,431
2040,439,435,431
2044,434,432,429
2048,435,431,427
2052,440,434,429
2056,440,436,431
2060,440,436,432
2064,444,439,434
2068,446,440,435
2072,444,440,436
2076,442,439,435
2080,443,439,435
2084,441,437,433
2088,438,435,432
2092,438,435,431
2096,437,434,430
2100,437,433,429
2104,440,435,430
2108,441,436,432
2112,442,438,433
2116,444,439,434
2120,444,439,435
2124,442,439,435
2128,442,439,435
2132,441,437,433
2136,439,435,432
2140,437,434,431
2144,437,434,430
2148,437,433,429
2152,437,433,429
2156,438,434,430
2160,440,436,431
2164,441,437,432
2168,442,437,433
2172,443,438,434
2176,442,438,434
2180,440,437,433
2184,441,436,432
2188,439,435,431
2192,438,434,431
2196,438,434,430
2200,437,433,429
2204,436,432,428
2208,439,434,430
2212,441,436,431
2216,440,436,431
2220,441,437,432
2224,443,438,433
2228,441,437,433
2232,440,436,432
2236,440,436,432
2240,438,435,431
2244,438,435,431
2248,438,434,430
2252,438,434,430
2256,439,435,430
2260,440,436,432
2264,441,437,432
2268,442,437,433
2272,442,438,433
2276,443,439,434
2280,442,438,434
2284,441,437,433
2288,441,437,433
2292,440,437,433
2296,439,436,432
2300,439,435,431
2304,439,435,431
2308,440,436,432
2312,441,437,432
2316,441,436,432
2320,442,437,433
2324,442,438,433
2328,442,438,434
2332,441,437,433
2336,440,436,432
2340,439,435,432
2344,438,435,431
2348,439,434,430
2352,438,434,430
2356,439,435,430
2360,440,435,431
2364,440,436,431
2368,440,436,431
2372,442,437,432
2376,442,438,433
2380,441,437,433
2384,441,437,433
2388,440,436,432
2392,439,435,432
2396,439,436,432
2400,439,435,431
2404,438,434,430
2408,439,435,431
2412,440,436,432
2416,439,435,431
2420,441,436,432
2424,441,437,432
2428,440,437,433
2432,440,436,432
2436,440,436,432
2440,439,435,431
2444,439,435,431
2448,439,435,431
2452,438,434,430
2456,439,435,431
2460,440,436,432
2464,440,436,432
2468,440,436,432
2472,442,437,433
2476,441,437,433
2480,440,437,433
2484,441,436,432
2488,440,436,432
2492,439,436,432
2496,440,436,432
2500,439,435,431
2504,439,435,431
2508,440,436,432
2512,440,436,432
2516,440,436,432
2520,440,436,432
2524,441,437,433
2528,441,437,433
2532,440,436,432
2536,441,436,432
2540,440,436,432
2544,439,436,432
2548,440,436,432
2552,440,435,431
2556,439,436,431
2560,440,436,432
2564,441,437,432
2568,440,436,432
2572,441,436,432
2576,441,437,433
2580,441,437,433
2584,440,436,432
2588,441,437,432
2592,440,436,432
2596,440,436,432
2600,440,436,431
2604,440,436,432
2608,439,435,431
2612,440,436,432
2616,440,436,432
2620,439,435,431
2624,440,436,432
2628,441,437,433
2632,440,436,432
2636,440,436,432
2640,440,436,432
2644,440,436,432
2648,439,435,431
2652,440,435,431
2656,439,435,431
2660,439,436,432
2664,440,436,431
2668,440,435,431
2672,439,436,431
2676,440,436,432
2680,440,436,432
2684,439,435,431
2688,440,435,431
2692,440,436,432
2696,440,436,432
2700,439,435,431
2704,440,435,431
2708,439,436,431
2712,439,435,431
2716,440,435,431
2720,440,435,431
2724,440,436,431
2728,440,436,432
2732,440,436,432
2736,440,436,431
2740,440,436,432
2744,440,436,432
2748,439,435,431
2752,440,436,431
2756,440,436,432
2760,440,436,432
2764,440,436,432
2768,441,436,432
2772,440,436,432
2776,441,437,432
2780,441,437,433
2784,441,436,432
2788,440,436,432
2792,441,437,433
2796,441,437,433
2800,440,436,432
2804,440,436,432
2808,441,437,432
2812,440,437,432
2816,440,436,432
2820,441,436,432
2824,441,437,433
2828,441,437,433
2832,441,436,432
2836,440,436,432
2840,440,436,432
2844,440,437,432
2848,440,436,432
2852,440,435,431
2856,440,436,432
2860,440,436,432
2864,440,436,432
2868,440,435,431
2872,440,436,432
2876,440,436,432
2880,440,436,432
2884,440,435,431
2888,440,436,431
2892,440,436,432
2896,440,436,432
2900,440,435,431
2904,439,435,431
2908,439,436,432
2912,440,436,432
2916,440,435,431
2920,439,435,431
2924,439,436,431
2928,439,436,432
2932,439,435,431
2936,440,435,431
2940,440,436,432
2944,440,436,432
2948,440,435,431
2952,440,435,431
2956,440,436,432
2960,440,436,432
2964,440,436,432
2968,440,436,432
2972,440,436,432
2976,441,437,433
2980,441,436,432
2984,440,436,432
2988,441,436,432
2992,441,437,433
2996,440,436,432
3000,440,436,432
3004,440,436,432
3008,441,437,433
3012,440,436,432
3016,441,436,432
3020,441,436,432
3024,440,437,432
3028,440,436,432
3032,440,436,432
3036,440,436,432
3040,440,436,432
3044,440,436,432
3048,440,436,432
3052,440,436,431
3056,440,436,432
3060,440,436,432
3064,440,436,432
3068,440,435,431
3072,440,436,432
3076,440,436,432
3080,440,436,432
3084,440,436,432
3088,440,436,432
3092,440,436,432
3096,440,436,432
3100,440,435,431
3104,440,436,431
3108,440,436,432
3112,440,436,432
3116,440,435,431
3120,440,436,431
3124,440,436,432
3128,440,436,432
3132,440,435,431
3136,440,435,431
3140,440,436,432
3144,440,436,432
3148,440,436,432
3152,440,436,432
3156,440,436,432
3160,440,436,432
3164,440,436,432
3168,440,436,432
3172,440,436,432
3176,440,436,432
3180,440,436,432
3184,440,436,432
3188,440,436,432
3192,440,436,432
3196,440,436,432
3200,440,436,432
3204,440,436,432
3208,440,436,432
3212,440,436,432
3216,440,436,432
3220,440,436,432
3224,440,436,432
3228,440,436,432
3232,440,436,431
3236,440,436,431
3240,440,436,432
3244,440,436,432
3248,440,436,432
3252,440,436,431
3256,440,436,432
3260,440,437,432
3264,440,436,432
3268,440,436,432
3272,440,436,432
3276,440,436,432
3280,440,436,432
3284,440,436,432
3288,440,436,432
3292,440,436,432
3296,440,436,432
3300,440,436,432
3304,440,436,432
3308,440,436,432
3312,440,436,432
3316,440,436,431
3320,440,436,432
3324,440,436,432
3328,440,436,432
3332,440,436,432
3336,440,436,432
3340,440,436,432
3344,440,436,432
3348,440,436,432
3352,440,436,432
3356,440,436,432
3360,440,436,432
3364,440,436,432
3368,440,436,432
3372,440,436,432
3376,440,436,432
3380,440,436,432
3384,440,435,431
3388,440,436,432
3392,440,436,432
3396,439,436,432
3400,440,435,431
3404,440,436,432
3408,440,436,432
3412,439,436,432
3416,440,436,431
3420,440,436,432
3424,440,436,432
3428,440,436,432
3432,440,436,431
3436,440,436,432
3440,440,436,432
3444,440,436,432
3448,440,436,432
3452,440,436,432
3456,440,436,432
3460,441,437,432
3464,440,436,432
3468,440,436,432
3472,440,436,432
3476,440,436,432
3480,440,436,432
3484,440,436,432
3488,440,436,432
3492,440,436,432
3496,440,436,432
3500,440,436,432
3504,440,436,432
3508,440,436,432
3512,440,436,432
3516,440,436,432
3520,440,436,432
3524,440,436,432
3528,440,436,432
3532,440,435,431
3536,440,436,432
3540,440,436,432
3544,440,436,432
3548,440,436,432
3552,440,436,432
3556,440,436,432
3560,440,436,432
3564,440,436,432
3568,440,435,431
3572,440,436,432
3576,440,436,432
3580,440,435,431
3584,440,435,431
3588,440,436,432
3592,440,436,432
3596,440,436,432
3600,440,435,431
3604,440,436,432
3608,440,436,432
3612,440,436,432
3616,440,436,431
3620,440,436,432
3624,440,436,432
3628,440,436,432
3632,440,436,432
3636,440,436,432
3640,440,436,432
3644,440,436,432
3648,440,435,431
3652,440,436,431
3656,440,436,432
3660,440,436,432
3664,440,436,432
3668,441,436,432
3672,440,436,432
3676,440,437,432
3680,440,436,432
3684,440,435,431
3688,440,436,432
3692,440,436,432
3696,440,436,432
3700,441,436,432
3704,440,436,432
3708,439,436,432
3712,440,436,432
3716,441,436,432
3720,441,437,432
3724,440,436,432
3728,441,437,433
3732,441,436,432
3736,440,436,432
3740,440,436,432
3744,441,437,432
3748,439,435,431
3752,439,435,431
3756,440,436,432
3760,440,436,432
3764,439,435,431
3768,441,436,431
3772,441,437,432
3776,438,435,432
3780,440,436,432
3784,441,436,432
3788,438,435,431
3792,440,436,432
3796,441,436,432
3800,439,435,431
3804,439,435,431
3808,441,437,432
3812,440,436,432
3816,439,435,431
3820,441,436,432
3824,440,436,432
3828,439,436,432
3832,441,436,432
3836,440,436,432
3840,439,435,431
3844,440,436,432
3848,441,436,432
3852,439,435,431
3856,440,436,432
3860,441,437,432
3864,439,435,432
3868,440,436,431
3872,441,437,432
3876,440,436,432
3880,440,436,432
3884,441,436,432
3888,440,436,432
3892,439,436,432
3896,440,436,432
3900,440,436,432
3904,439,436,432
3908,441,436,432
3912,440,436,432
3916,440,435,431
3920,441,436,432
3924,441,437,432
3928,440,436,432
3932,440,436,432
3936,441,436,432
3940,440,436,432
3944,440,436,432
3948,440,436,432
3952,439,435,431
3956,439,435,431
3960,440,436,432
3964,440,436,431
3968,439,435,431
3972,440,436,432
3976,440,436,432
3980,439,436,431
3984,440,436,431
3988,440,436,432
3992,440,436,432
3996,440,436,432
4000,440,436,432
4004,440,436,432
4008,440,436,432
4012,440,436,432
4016,440,436,431
4020,440,436,431
4024,440,436,432
4028,440,436,432
4032,440,435,431
4036,440,436,432
4040,440,436,432
4044,440,436,432
4048,440,436,431
4052,440,436,432
4056,440,436,432
4060,440,436,432
4064,440,436,432
4068,440,436,432
4072,440,436,432
4076,440,436,432
4080,440,436,432
4084,440,436,432
4088,440,436,432
4092,440,436,432
4096,440,436,432
4100,440,436,432
4104,440,436,432
4108,440,436,432
4112,440,436,432
4116,440,436,432
4120,440,436,432
4124,440,436,432
4128,440,436,432
4132,440,436,432
4136,440,436,432
4140,440,436,432
4144,440,436,432
4148,440,436,432
4152,440,436,432
4156,440,436,432
4160,440,436,432
4164,440,436,432
4168,440,436,432
4172,440,436,432
4176,440,436,432
4180,440,436,432
4184,440,436,432
4188,440,436,432
4192,440,436,432
4196,440,436,432
4200,440,436,432
4204,440,436,432
4208,440,436,432
4212,440,436,432
4216,440,436,432
4220,440,436,432
4224,440,436,432
4228,440,436,432
4232,440,436,432
4236,440,436,432
4240,440,436,432
4244,440,436,432
4248,440,436,432
4252,440,436,432
4256,440,436,432
4260,440,436,432
4264,440,436,432
4268,440,436,432
4272,440,436,432
4276,440,436,432
4280,440,436,432
4284,440,436,432
4288,440,436,432
4292,440,436,432
4296,440,436,432
4300,440,436,432
4304,440,436,432
4308,440,436,432
4312,440,436,432
4316,440,436,432
4320,440,436,432
4324,440,436,432
4328,440,436,432
4332,440,436,432
4336,440,436,432
4340,440,436,432
4344,440,436,432
4348,440,435,431
4352,440,436,432
4356,440,436,432
4360,440,436,432
4364,440,436,432
4368,440,436,432
4372,440,436,432
4376,440,436,432
4380,440,436,432
4384,440,435,431
4388,440,436,432
4392,440,436,432
4396,440,436,432
4400,440,436,432
4404,440,436,432
4408,440,436,432
4412,440,436,432
4416,440,436,432
4420,440,436,432
4424,440,436,432
4428,440,436,432
4432,440,436,432
4436,440,436,432
4440,440,436,432
4444,440,436,432
4448,440,436,432
4452,440,436,432
4456,440,436,432
4460,439,436,432
4464,440,436,432
4468,440,436,432
4472,440,436,432
4476,440,436,432
4480,440,436,432
4484,440,436,432
4488,440,436,432
4492,440,436,432
4496,440,436,432
4500,440,436,432
4504,440,436,432
4508,440,436,432
4512,440,436,432
4516,440,436,432
4520,440,436,432
4524,440,436,432
4528,440,436,432
4532,440,436,432
4536,440,436,432
4540,440,436,432
4544,440,436,432
4548,440,436,432
4552,440,436,432
4556,440,436,432
4560,440,436,432
4564,440,436,432
4568,440,436,432
4572,441,437,432
4576,440,436,432
4580,440,436,432
4584,440,436,432
4588,440,436,432
4592,440,436,432
4596,440,436,432
4600,440,436,432
4604,440,436,432
4608,440,436,432
4612,440,436,432
4616,440,436,432
4620,440,436,432
4624,440,436,432
4628,440,436,432
4632,440,436,432
4636,440,436,432
4640,440,436,432
4644,440,436,432
4648,440,436,432
4652,440,436,432
4656,440,436,432
4660,440,436,432
4664,440,436,432
4668,440,436,432
4672,440,436,432
4676,440,436,432
4680,440,436,432
4684,440,436,432
4688,440,436,432
4692,440,436,432
4696,440,436,432
4700,440,436,432
4704,440,436,432
4708,440,436,432
4712,440,436,432
4716,440,436,432
4720,440,436,432
4724,440,436,432
4728,440,436,432
4732,440,436,432
4736,440,436,432
4740,440,436,432
4744,440,436,432
4748,440,436,432
4752,440,436,432
4756,440,436,432
4760,440,436,432
4764,440,436,432
4768,440,436,432
4772,440,436,432
4776,440,436,432
4780,440,436,432
4784,440,436,432
4788,440,436,432
4792,440,436,432
4796,440,436,432
4800,441,436,432
4804,440,436,432
4808,440,436,432
4812,441,436,432
4816,440,436,432
4820,440,436,432
4824,440,436,432
4828,440,436,432
4832,440,436,432
4836,440,436,432
4840,441,436,432
4844,440,436,432
4848,440,436,432
4852,440,436,432
4856,440,436,432
4860,440,436,432
4864,440,436,432
4868,440,436,432
4872,440,436,432
4876,440,436,432
4880,440,436,432
4884,440,435,431
4888,440,436,432
4892,440,436,432
4896,440,436,431
4900,440,436,431
4904,440,436,432
4908,440,436,432
4912,440,436,432
4916,440,436,432
4920,440,436,432
4924,440,436,432
4928,440,436,432
4932,440,436,432
4936,440,436,432
4940,440,436,432
4944,440,436,432
4948,440,436,432
4952,440,436,432
4956,440,436,432
4960,440,436,432
4964,440,436,432
4968,440,436,432
4972,440,436,432
4976,440,436,432
4980,440,436,432
4984,440,436,432
4988,440,436,432
4992,440,436,432
4996,440,436,432
5000,440,436,432
