"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.280191625E0,2.078876953E0,1.736089783E0,5.247787170E0,5.905506524E0
3.290160625E0,1.813478851E0,1.926344147E0,4.967120819E0,5.627770122E0
3.300130625E0,1.479972382E0,2.043101349E0,4.801864471E0,5.424249605E0
3.310100625E0,1.283730469E0,2.171983337E0,4.691843262E0,5.327182062E0
3.320069625E0,1.103205872E0,2.318827972E0,4.725672913E0,5.378290699E0
3.330039625E0,9.794132996E-1,2.494113464E0,4.840484161E0,5.532643066E0
3.340009625E0,1.027463379E0,2.653531952E0,5.039719849E0,5.787546023E0
3.349979625E0,1.109642487E0,2.788551178E0,5.224735107E0,6.025378085E0
3.359948625E0,1.006956024E0,2.854414215E0,5.317392426E0,6.118521321E0
3.369918625E0,7.789801025E-1,2.946472778E0,5.354365540E0,6.160985486E0
3.379887625E0,5.634283447E-1,3.012635193E0,5.369633789E0,6.182749335E0
3.389857625E0,3.249742126E-1,3.121009827E0,5.449417877E0,6.288280033E0
3.399827625E0,1.924996948E-1,3.221900024E0,5.657036133E0,6.513044888E0
3.409797625E0,8.577163696E-2,3.367696838E0,5.992638245E0,6.874623764E0
3.419766625E0,-1.886077881E-2,3.498674469E0,6.340963898E0,7.242161412E0
3.429736625E0,-1.682501221E-1,3.626059570E0,6.635551300E0,7.563541311E0
3.439706625E0,-3.143463135E-1,3.746708679E0,6.815327454E0,7.783657741E0
3.449675625E0,-4.951702881E-1,3.845503235E0,6.915768585E0,7.928489381E0
3.459645625E0,-6.677613831E-1,3.941902771E0,6.963070221E0,8.029249630E0
3.469615625E0,-8.271798706E-1,4.015100555E0,7.070097656E0,8.172609123E0
3.479584625E0,-1.037342834E0,4.099375305E0,7.282056885E0,8.420766623E0
3.489554625E0,-1.193168793E0,4.150119781E0,7.549700317E0,8.697420356E0
3.499524625E0,-1.341660004E0,4.163741455E0,7.891739044E0,9.023100333E0
3.509493625E0,-1.387614441E0,4.203558655E0,8.153095551E0,9.277302747E0
3.519463625E0,-1.310824127E0,4.227059784E0,8.263565826E0,9.374050057E0
3.529433625E0,-1.190773773E0,4.257296906E0,8.278235321E0,9.384652319E0
3.539402625E0,-1.099613342E0,4.307292938E0,8.303682404E0,9.418761246E0
3.549372625E0,-1.011147308E0,4.357139282E0,8.354277191E0,9.476340485E0
3.559342625E0,-9.545649719E-1,4.364773407E0,8.437204742E0,9.547191474E0
3.569311625E0,-9.464817810E-1,4.383035431E0,8.428522797E0,9.547084575E0
3.579281625E0,-9.960287476E-1,4.382586365E0,8.356821899E0,9.488709542E0
3.589251625E0,-1.030008087E0,4.376149750E0,8.271349640E0,9.414182288E0
3.599220625E0,-9.536668396E-1,4.411775665E0,8.267008667E0,9.418953087E0
3.609190625E0,-8.749305725E-1,4.433181152E0,8.283175049E0,9.435549137E0
3.619160625E0,-8.324189758E-1,4.406835938E0,8.262967072E0,9.401582269E0
3.629129625E0,-7.752378845E-1,4.384831696E0,8.180189209E0,9.313605009E0
3.639099625E0,-7.578739929E-1,4.376748505E0,8.069868622E0,9.211573157E0
3.649069625E0,-7.589218140E-1,4.359534302E0,7.930508423E0,9.081545325E0
3.659038625E0,-7.661068726E-1,4.395609283E0,7.813751221E0,8.997944702E0
3.669008625E0,-8.283773804E-1,4.382885742E0,7.727979584E0,8.922867530E0
3.678978625E0,-9.030720520E-1,4.336482239E0,7.690856781E0,8.875240581E0
3.688947625E0,-9.345066833E-1,4.313579865E0,7.651488647E0,8.833207374E0
3.698917625E0,-9.487271118E-1,4.271068268E0,7.646249542E0,8.809497111E0
3.708887625E0,-9.276210022E-1,4.223616943E0,7.721093903E0,8.849559981E0
3.718856625E0,-9.178912354E-1,4.124223633E0,7.848628693E0,8.913625371E0
3.728826625E0,-9.569599915E-1,4.012406158E0,8.019273834E0,9.017978068E0
3.738796625E0,-1.011446686E0,3.944896545E0,8.144413605E0,9.105861086E0
3.748765625E0,-1.053808594E0,3.850892029E0,8.155490570E0,9.080303321E0
3.758735625E0,-1.102008362E0,3.791315918E0,8.118816833E0,9.027939167E0
3.768705625E0,-1.158441010E0,3.718716888E0,8.118367767E0,9.004373164E0
3.778674625E0,-1.193617859E0,3.631897430E0,8.131690063E0,8.985532028E0
3.788644625E0,-1.261426849E0,3.571423187E0,8.124654694E0,8.964166173E0
3.798614625E0,-1.345551910E0,3.516038361E0,8.116122437E0,8.946758022E0
3.808583625E0,-1.438658295E0,3.516337738E0,8.112380219E0,8.957961910E0
3.818553625E0,-1.503623199E0,3.461701355E0,8.133935394E0,8.966892661E0
3.828523625E0,-1.517843628E0,3.378624115E0,8.137677612E0,8.940958959E0
3.838492625E0,-1.499431915E0,3.262765045E0,8.077053680E0,8.839271914E0
3.848462625E0,-1.501826935E0,3.135230255E0,8.222251740E0,8.926957856E0
3.858432625E0,-1.464105377E0,3.010090485E0,8.558901672E0,9.190160342E0
3.868401625E0,-1.382824402E0,2.894231415E0,8.934919739E0,9.493238096E0
3.878371625E0,-1.354533234E0,2.773582306E0,9.264983368E0,9.765625218E0
3.888341625E0,-1.305734711E0,2.685116272E0,9.452693024E0,9.913031722E0
3.898310625E0,-1.219663696E0,2.655627594E0,9.488618317E0,9.928434671E0
3.908280625E0,-1.160985718E0,2.626288605E0,9.513167267E0,9.937083632E0
3.918250625E0,-1.173110504E0,2.586022339E0,9.562863922E0,9.975573476E0
3.928219625E0,-1.206640778E0,2.533032532E0,9.698930969E0,1.009660823E1
3.938189625E0,-1.185534668E0,2.460433502E0,9.787097626E0,1.016102876E1
3.948159625E0,-1.078806610E0,2.383643188E0,9.899064789E0,1.023899713E1
3.958128625E0,-9.244775391E-1,2.280208282E0,1.006866211E1,1.036493923E1
3.968098625E0,-8.982820129E-1,2.140848083E0,1.032268387E1,1.058054551E1
3.978068625E0,-9.053173828E-1,1.969155121E0,1.046863037E1,1.069062175E1
3.988037625E0,-7.771838379E-1,1.934577026E0,1.054287598E1,1.074703852E1
3.998007625E0,-6.679110718E-1,1.853296051E0,1.061442719E1,1.079568784E1
4.007977625E0,-6.346801758E-1,1.819017334E0,1.062864761E1,1.080184212E1
4.017946625E0,-5.472619629E-1,1.857936401E0,1.066711761E1,1.084153225E1
4.027916625E0,-5.249583435E-1,1.879192200E0,1.083147583E1,1.100580816E1
4.037886625E0,-5.623805237E-1,1.878294067E0,1.105062012E1,1.122321101E1
4.047855625E0,-6.677613831E-1,1.875899048E0,1.125778931E1,1.143252914E1
4.057825625E0,-7.550299072E-1,1.879192200E0,1.140912460E1,1.158747417E1
4.067795625E0,-6.944059753E-1,1.878593445E0,1.150357819E1,1.167662726E1
4.077764625E0,-7.306306458E-1,1.813329163E0,1.164712967E1,1.181006407E1
4.087734625E0,-6.706054688E-1,1.891167297E0,1.181103882E1,1.198026976E1
4.097704625E0,-6.489006042E-1,1.898502045E0,1.194066925E1,1.210805369E1
4.107673625E0,-8.080197144E-1,1.638792114E0,1.192570038E1,1.206486075E1
4.117643625E0,-8.204438782E-1,1.502425690E0,1.214753906E1,1.226756359E1
4.127613666E0,-5.291496277E-1,1.870510254E0,1.227193039E1,1.242493796E1
4.137582666E0,-5.263055420E-1,2.157014465E0,1.222807159E1,1.242801045E1
4.147552666E0,-3.775149536E-1,1.963167572E0,1.185399948E1,1.202139127E1
4.157522666E0,-5.692662048E-1,1.809287567E0,1.203841599E1,1.218692106E1
4.167491667E0,-9.894424438E-1,1.765129395E0,1.259600647E1,1.275750983E1
4.177461667E0,-1.448088684E0,1.480122070E0,1.279374527E1,1.296023303E1
4.187431667E0,-2.068548431E0,1.336869965E0,1.264240997E1,1.288008711E1
4.197400666E0,-1.952240295E0,1.456471252E0,1.253897507E1,1.277334907E1
4.207370666E0,-1.596729584E0,1.594783630E0,1.250604355E1,1.270802917E1
4.217340666E0,-1.556762695E0,1.667532349E0,1.270198608E1,1.290521696E1
4.227309667E0,-1.419049072E0,2.055525513E0,1.264944534E1,1.289369431E1
4.237279667E0,-1.216669922E0,2.386936340E0,1.252445526E1,1.280779959E1
4.247249667E0,-1.179846497E0,2.519859924E0,1.222971817E1,1.254223817E1
4.257218666E0,-1.024319916E0,2.642005920E0,1.202180054E1,1.235123940E1
4.267188666E0,-5.813909912E-1,2.593506775E0,1.203751785E1,1.232745428E1
4.277158666E0,-1.541793823E-1,2.676584015E0,1.200234100E1,1.229813249E1
4.287127667E0,-1.930984497E-2,2.534080353E0,1.220561829E1,1.246591568E1
4.297097667E0,1.101708984E-1,2.399210815E0,1.222822128E1,1.246185162E1
4.307066666E0,5.275030518E-1,2.463277588E0,1.235261261E1,1.260686457E1
4.317036666E0,8.997789001E-1,2.745141449E0,1.244257553E1,1.277353082E1
4.327006666E0,1.212029572E0,3.379522247E0,1.205173828E1,1.257515733E1
4.336975667E0,1.229692841E0,3.995491333E0,1.135867950E1,1.210354062E1
4.346945666E0,8.644523621E-1,4.496050415E0,1.101664078E1,1.193013501E1
4.356915666E0,1.233435059E-1,3.951782227E0,1.094913116E1,1.164110260E1
4.366884666E0,-3.659889221E-1,3.264860687E0,1.050814819E1,1.100974303E1
4.376854667E0,-3.128494263E-1,3.289259949E0,1.004665787E1,1.057603140E1
4.386824667E0,3.833528137E-1,3.769611053E0,1.003079086E1,1.072257862E1
4.396793666E0,9.985734558E-1,4.043990479E0,1.045171555E1,1.125119397E1
4.406763666E0,1.350042572E0,3.892655182E0,1.027987289E1,1.107479869E1
4.416733666E0,1.545685730E0,3.541485443E0,1.025457550E1,1.095844798E1
4.426702667E0,1.783241730E0,3.589984589E0,1.055485107E1,1.129038625E1
4.436672667E0,1.665137329E0,3.845203857E0,1.107277405E1,1.183911315E1
4.446642667E0,1.575922852E0,3.917204132E0,1.101274887E1,1.179443338E1
4.456611666E0,1.933828583E0,3.879482574E0,1.032133667E1,1.119464464E1
4.466581666E0,1.926194458E0,3.890260162E0,9.747879181E0,1.067077775E1
4.476551666E0,1.368005219E0,3.883524170E0,9.340576172E0,1.020781864E1
4.486520667E0,1.222208405E0,4.200864258E0,8.756341095E0,9.788491368E0
4.496490667E0,1.070124664E0,4.555177460E0,8.016280060E0,9.282001642E0
4.506460667E0,7.464976501E-1,4.768483887E0,7.292684784E0,8.745224335E0
4.516429666E0,3.339555359E-1,4.927902374E0,6.924749908E0,8.505757427E0
4.526399666E0,-4.191284180E-2,5.120102692E0,6.791227570E0,8.505173729E0
4.536369666E0,-1.833686829E-1,5.228177948E0,6.898554382E0,8.657801181E0
4.546338667E0,-2.902464294E-1,5.313500519E0,7.043602753E0,8.827789672E0
4.556308666E0,-1.002914429E-1,5.374723206E0,7.088359680E0,8.896209916E0
4.566278666E0,1.787283325E-1,5.353467407E0,7.194189606E0,8.969276514E0
4.576247666E0,4.492158508E-1,5.306016083E0,7.228019257E0,8.977742697E0
4.586217667E0,5.505551147E-1,5.307962036E0,7.191495209E0,8.955175892E0
4.596187667E0,4.382885742E-1,5.411846008E0,7.115603027E0,8.950529623E0
4.606156666E0,3.532653809E-1,5.470823364E0,6.898554382E0,8.811626256E0
4.616126666E0,4.728666687E-1,5.395230560E0,6.525829468E0,8.480481468E0
4.626096666E0,5.390290833E-1,5.298381958E0,6.314319305E0,8.260389338E0
4.636065667E0,6.315367126E-1,5.375471649E0,6.236032104E0,8.257277425E0
4.646035667E0,7.640112305E-1,5.385201416E0,6.265520782E0,8.297039118E0
4.656005667E0,9.021739197E-1,5.561534729E0,6.229595490E0,8.399550362E0
4.665974666E0,8.946894836E-1,5.845643921E0,6.262976074E0,8.613761747E0
4.675944666E0,8.352630615E-1,5.996679840E0,6.348897400E0,8.773045747E0
4.685914666E0,8.048762512E-1,6.062991943E0,6.384822693E0,8.841586843E0
4.695883667E0,7.412585449E-1,6.101312256E0,6.338119812E0,8.828773314E0
4.705853667E0,8.484356689E-1,6.040089569E0,6.297554169E0,8.767081247E0
4.715823667E0,8.957373047E-1,6.040089569E0,6.150410156E0,8.666750972E0
4.725792666E0,9.068142700E-1,6.024222565E0,6.052214355E0,8.587366781E0
4.735762666E0,8.632548523E-1,6.065985718E0,5.907165985E0,8.510934240E0
4.745732666E0,7.307803345E-1,6.125412140E0,5.785768433E0,8.457530972E0
4.755701667E0,4.900808716E-1,6.313870239E0,5.672005005E0,8.501574997E0
4.765671666E0,3.339555359E-1,6.501879272E0,5.592669983E0,8.582768662E0
4.775641666E0,2.215393066E-1,6.599925385E0,5.516478424E0,8.604628345E0
4.785610666E0,2.484832764E-1,6.729855194E0,5.549260254E0,8.726223939E0
4.795580667E0,1.399589539E-1,6.813381500E0,5.555996246E0,8.792658885E0
4.805550667E0,8.696914673E-2,6.899751892E0,5.494923248E0,8.820902522E0
4.815519666E0,1.032852173E-1,6.851552124E0,5.381608887E0,8.712987350E0
4.825489666E0,1.112187195E-1,6.825955353E0,5.288203125E0,8.635457624E0
4.835459666E0,5.239105225E-3,6.889273682E0,5.214855652E0,8.640418901E0
4.845428667E0,-4.864883423E-2,7.004833374E0,5.182223511E0,8.713523846E0
4.855398667E0,-5.433700562E-2,7.034322052E0,5.212460632E0,8.755249002E0
4.865368667E0,5.149291992E-2,7.123386841E0,5.136119385E0,8.782084829E0
4.875337666E0,1.582209778E-1,7.070247345E0,5.152136078E0,8.749739285E0
4.885307666E0,2.537223816E-1,7.054380341E0,5.177433472E0,8.754111856E0
4.895277666E0,2.179467773E-1,7.062463531E0,5.228776703E0,8.790107948E0
4.905246667E0,1.423539734E-1,7.040608978E0,5.307662659E0,8.818260732E0
4.915216667E0,4.909790039E-2,7.159312134E0,5.396877136E0,8.965737207E0
4.925186667E0,-2.125579834E-1,7.303013306E0,5.504353638E0,9.147518418E0
4.935155666E0,-5.264552307E-1,7.451953583E0,5.539380798E0,9.300188543E0
4.945125666E0,-8.030799866E-1,7.564519501E0,5.446723480E0,9.355944068E0
4.955095666E0,-8.893006897E-1,7.644752655E0,5.432353363E0,9.420380137E0
4.965064667E0,-7.852670288E-1,7.677684174E0,5.505700836E0,9.480306971E0
4.975034666E0,-5.640270996E-1,7.614216156E0,5.600154419E0,9.468692822E0
4.985004666E0,-3.565585327E-1,7.617658997E0,5.638025665E0,9.483838673E0
4.994973667E0,-3.885919189E-1,7.695946198E0,5.702092438E0,9.586054961E0
5.004943667E0,-5.312452698E-1,7.718399506E0,5.681734772E0,9.598855269E0
5.014913667E0,-6.716532898E-1,7.710765381E0,5.524411926E0,9.509266430E0
5.024882666E0,-8.295748901E-1,7.836653595E0,5.433401184E0,9.571999921E0
5.034852666E0,-1.061442719E0,7.910450134E0,5.347479858E0,9.607154772E0
5.044822666E0,-1.217867432E0,7.927065582E0,5.287604370E0,9.606265133E0
5.054791667E0,-1.364263000E0,8.017477570E0,5.254523163E0,9.682518979E0
5.064761667E0,-1.331780548E0,8.033045197E0,5.328319702E0,9.731107101E0
5.074731667E0,-1.115480347E0,7.886949005E0,5.417384491E0,9.633084435E0
5.084700666E0,-9.880952454E-1,7.846083984E0,5.489684143E0,9.626733511E0
5.094670666E0,-9.928852844E-1,7.923473053E0,5.656736755E0,9.786006189E0
5.104640666E0,-9.910890198E-1,7.988887024E0,5.738616486E0,9.886166724E0
5.114609667E0,-9.762698364E-1,7.972271576E0,5.745951233E0,9.875534033E0
5.124579500E0,-9.370513916E-1,7.998167725E0,5.614075470E0,9.816648901E0
5.134549500E0,-9.054670715E-1,7.982151031E0,5.461842041E0,9.714233073E0
5.144518500E0,-8.930429077E-1,7.981252899E0,5.346731415E0,9.648080654E0
5.154488500E0,-8.391549683E-1,8.019124146E0,5.290897522E0,9.643864874E0
5.164457500E0,-8.414002991E-1,8.068970490E0,5.393284607E0,9.741855987E0
5.174427500E0,-6.737489319E-1,8.000712433E0,5.564827881E0,9.768963425E0
5.184397500E0,-5.721102905E-1,7.913593597E0,5.598208466E0,9.710417696E0
5.194366500E0,-5.806425476E-1,7.899822235E0,5.592520294E0,9.696423070E0
5.204336500E0,-7.203021240E-1,7.939639435E0,5.427862701E0,9.644604865E0
5.214306500E0,-9.297166443E-1,8.026608582E0,5.264851685E0,9.644142348E0
5.224275500E0,-1.009351044E0,8.129145355E0,5.209616547E0,9.707826652E0
5.234245500E0,-9.274713135E-1,8.147407379E0,5.189408569E0,9.704144029E0
5.244215500E0,-9.190887451E-1,8.146509247E0,5.126539307E0,9.669112798E0
5.254184500E0,-9.794132996E-1,8.167166290E0,5.046455841E0,9.650314616E0
5.264154500E0,-9.708810425E-1,8.151748352E0,5.041965179E0,9.634055432E0
5.274124500E0,-9.602531433E-1,8.115673370E0,5.094056854E0,9.629935389E0
5.284093500E0,-9.036708069E-1,8.126001892E0,5.122048645E0,9.648000311E0
5.294063500E0,-8.690927124E-1,8.139024811E0,5.128784637E0,9.659372592E0
5.304033500E0,-8.674461365E-1,8.121062164E0,5.135370941E0,9.647598052E0
5.314002500E0,-8.716374207E-1,8.121511230E0,5.250481567E0,9.710110872E0
5.323972500E0,-8.548722839E-1,8.078999634E0,5.317691803E0,9.709731604E0
5.333942500E0,-8.599617004E-1,8.107440491E0,5.310057678E0,9.729688483E0
5.343911500E0,-8.961863708E-1,8.088280334E0,5.368585968E0,9.749109912E0
5.353881500E0,-7.905061340E-1,8.041128387E0,5.309458923E0,9.668246984E0
5.363851500E0,-9.207353210E-1,8.053253174E0,5.116061096E0,9.585234549E0
5.373820500E0,-1.042132874E0,8.095764771E0,5.160219269E0,9.656878950E0
5.383790500E0,-9.479786682E-1,8.109386444E0,5.356161804E0,9.764695660E0
5.393760500E0,-9.433383179E-1,8.182733917E0,5.585185547E0,9.951950519E0
5.403729500E0,-9.042695618E-1,8.213719482E0,5.830375671E0,1.011316823E1
5.413699500E0,-7.984396362E-1,8.178542633E0,5.890849915E0,1.011079513E1
5.423669500E0,-8.195457458E-1,8.167914734E0,5.792803802E0,1.004704246E1
5.433638500E0,-9.871971130E-1,8.194259949E0,5.599106598E0,9.973487301E0
5.443608500E0,-1.135089569E0,8.226293335E0,5.339546356E0,9.872744586E0
5.453578500E0,-1.266815643E0,8.243806915E0,5.256768494E0,9.858944636E0
5.463547500E0,-1.380429382E0,8.244106293E0,5.159171448E0,9.822826674E0
5.473517500E0,-1.369801483E0,8.203840027E0,5.060077515E0,9.735693696E0
5.483487500E0,-1.370100861E0,8.149203644E0,4.910688171E0,9.612572742E0
5.493456500E0,-1.763632507E0,8.242908783E0,3.611539764E0,9.170559650E0
5.503426500E0,-2.587818604E0,8.432863770E0,2.998414764E0,9.316677926E0
5.513396500E0,-2.310146027E0,8.258775787E0,4.002676392E0,9.463908837E0
5.523365500E0,-1.651216278E0,8.176147614E0,4.534370728E0,9.494020375E0
5.533335500E0,-1.294208679E0,8.243806915E0,5.183121643E0,9.823445349E0
5.543305500E0,-1.487307129E0,8.284073181E0,5.614075470E0,1.011710405E1
5.553274500E0,-1.731299744E0,8.348289642E0,5.701942749E0,1.025687525E1
5.563244500E0,-2.035167847E0,8.237070923E0,5.583089905E0,1.015687641E1
5.573214500E0,-2.214794312E0,8.252788239E0,5.041516113E0,9.921225341E0
