"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.657196665E2,8.812624054E0,-1.531315613E-1,4.730462952E0,1.000315309E1
1.657297035E2,8.594377899E0,-2.932402039E-1,4.583318939E0,9.744543796E0
1.657397415E2,8.432414703E0,-2.722837830E-1,4.431085510E0,9.529652406E0
1.657497785E2,8.741821289E0,-1.392105103E-1,4.585713959E0,9.872567626E0
1.657598155E2,8.665180664E0,-2.200424194E-1,4.628375244E0,9.826272539E0
1.657698525E2,8.436905365E0,-3.107537842E-1,4.489913177E0,9.562283221E0
1.657798895E2,8.599317627E0,-1.916015625E-1,4.558021545E0,9.734502310E0
1.657899275E2,8.700806580E0,-2.255809021E-1,4.693489838E0,9.888567578E0
1.657999645E2,8.426277466E0,-3.338058472E-1,4.540807343E0,9.577708995E0
1.658100015E2,8.513545990E0,-2.125579834E-1,4.516408081E0,9.639688178E0
1.658200385E2,8.777596893E0,-1.556762695E-1,4.698579254E0,9.957263145E0
1.658300765E2,8.549620972E0,-3.046165466E-1,4.609364777E0,9.717769993E0
1.658401135E2,8.454269257E0,-2.727328491E-1,4.492008820E0,9.577431551E0
1.658501505E2,8.734636230E0,-1.838177490E-1,4.708458710E0,9.924577697E0
1.658601873E2,8.649163971E0,-2.754272461E-1,4.734055481E0,9.863831855E0
1.658702243E2,8.430468750E0,-3.447331238E-1,4.569846954E0,9.595579475E0
1.658802623E2,8.565338287E0,-1.859133911E-1,4.617747345E0,9.732583126E0
1.658902993E2,8.679850159E0,-1.757345581E-1,4.696782990E0,9.870686494E0
1.659003363E2,8.482710114E0,-2.347119141E-1,4.548890533E0,9.628284667E0
1.659103733E2,8.503067780E0,-1.190025330E-1,4.515060883E0,9.628192875E0
1.659204113E2,8.719517670E0,-8.337661743E-2,4.698279877E0,9.905088281E0
1.659304483E2,8.537795563E0,-2.621049500E-1,4.617447968E0,9.709967961E0
1.659404853E2,8.430019684E0,-2.833607483E-1,4.529281311E0,9.573918444E0
1.659505223E2,8.691675568E0,-1.571731567E-1,4.677323456E0,9.871539003E0
1.659605593E2,8.640482025E0,-2.083666992E-1,4.723577271E0,9.849544585E0
1.659705973E2,8.474177856E0,-2.826123047E-1,4.583768005E0,9.638593735E0
1.659806343E2,8.651259613E0,-1.701960754E-1,4.654421082E0,9.825319089E0
1.659906713E2,8.713979187E0,-1.945953369E-1,4.752916260E0,9.927815147E0
1.660007083E2,8.474177856E0,-2.972817993E-1,4.603077850E0,9.648232611E0
1.660107463E2,8.549620972E0,-1.817221069E-1,4.606371002E0,9.713274190E0
1.660207833E2,8.724607086E0,-1.378633118E-1,4.770429840E0,9.944585258E0
1.660308203E2,8.477620697E0,-2.686912537E-1,4.653972015E0,9.674797320E0
1.660408573E2,8.397686920E0,-2.233355713E-1,4.509672089E0,9.534577428E0
1.660508943E2,8.687184906E0,-6.750961304E-2,4.695585480E0,9.875234789E0
1.660609323E2,8.609047394E0,-1.784289551E-1,4.677473145E0,9.799300431E0
1.660709693E2,8.371790771E0,-2.441423035E-1,4.457281036E0,9.487562407E0
1.660810063E2,8.602760468E0,-1.022373962E-1,4.565206604E0,9.739561155E0
1.660910433E2,8.694070587E0,-1.465452576E-1,4.708458710E0,9.888271958E0
1.661010813E2,8.402327271E0,-2.974314880E-1,4.502636719E0,9.537363707E0
1.661111183E2,8.502918091E0,-1.639091492E-1,4.494254150E0,9.618981372E0
1.661211553E2,8.774752808E0,-9.310638428E-2,4.741539917E0,9.974324860E0
1.661311923E2,8.499624939E0,-2.585124207E-1,4.593198395E0,9.664777507E0
1.661412293E2,8.414601746E0,-2.246827698E-1,4.432582397E0,9.513348075E0
1.661512673E2,8.752898254E0,-7.289840698E-2,4.678820343E0,9.925215455E0
1.661613043E2,8.640482025E0,-2.041754150E-1,4.680766296E0,9.828997423E0
1.661713413E2,8.376730499E0,-2.880010986E-1,4.430187378E0,9.480459836E0
1.661813783E2,8.619375916E0,-1.239422607E-1,4.581522675E0,9.762138745E0
1.661914163E2,8.740623779E0,-1.546284485E-1,4.723726959E0,9.936599539E0
1.662014533E2,8.414901123E0,-2.848576355E-1,4.487069092E0,9.540728160E0
1.662114903E2,8.504564667E0,-1.601669312E-1,4.482129364E0,9.614715662E0
1.662215273E2,8.773405609E0,-9.714797974E-2,4.714595947E0,9.960396511E0
1.662315643E2,8.558302917E0,-2.344125366E-1,4.585264893E0,9.712062201E0
1.662416023E2,8.441845093E0,-2.299218750E-1,4.444707184E0,9.543219299E0
1.662516393E2,8.734336853E0,-1.184037781E-1,4.676724701E0,9.908300240E0
1.662616763E2,8.655899963E0,-2.157014465E-1,4.682263184E0,9.843511559E0
1.662717133E2,8.426726532E0,-2.667453003E-1,4.488865356E0,9.551480790E0
1.662817513E2,8.649613037E0,-1.272354126E-1,4.621788940E0,9.807799323E0
1.662917883E2,8.701255646E0,-1.227447510E-1,4.732558594E0,9.905757262E0
1.663018253E2,8.427325287E0,-2.466870117E-1,4.533322906E0,9.572443917E0
1.663118623E2,8.531808014E0,-1.570234680E-1,4.529281311E0,9.660786384E0
1.663219003E2,8.738228760E0,-1.097218323E-1,4.719385986E0,9.931831897E0
1.663319373E2,8.498726807E0,-2.583627319E-1,4.618795166E0,9.676175764E0
1.663419743E2,8.440797272E0,-2.462379456E-1,4.469256134E0,9.554158367E0
1.663520113E2,8.731043701E0,-1.405577087E-1,4.684059448E0,9.909152007E0
1.663620483E2,8.638985138E0,-2.342628479E-1,4.690196686E0,9.832847413E0
1.663720863E2,8.447533264E0,-3.037184143E-1,4.427942047E0,9.542522407E0
1.663821233E2,8.669371948E0,-1.761836243E-1,4.537364502E0,9.786558500E0
1.663921603E2,8.702752533E0,-2.016307068E-1,4.633913727E0,9.861628315E0
1.664021973E2,8.475974121E0,-3.011737061E-1,4.429738312E0,9.568459877E0
1.664122353E2,8.571176147E0,-1.945953369E-1,4.432582397E0,9.651461786E0
1.664222723E2,8.778495026E0,-1.570234680E-1,4.669689331E0,9.944477348E0
1.664323093E2,8.561446381E0,-2.875520325E-1,4.579576721E0,9.713576748E0
1.664423463E2,8.493787079E0,-2.767744446E-1,4.498146057E0,9.615318039E0
1.664523833E2,8.744515686E0,-1.835183716E-1,4.714745636E0,9.936249795E0
1.664624213E2,8.621022491E0,-2.844085693E-1,4.680466919E0,9.813749926E0
1.664724583E2,8.444838867E0,-3.035687256E-1,4.465214539E0,9.557489123E0
1.664824953E2,8.728049927E0,-1.558259583E-1,4.642745361E0,9.887275749E0
1.664925323E2,8.760981445E0,-2.556683350E-1,4.738246765E0,9.963490583E0
1.665025703E2,8.444389801E0,-3.975732422E-1,4.477339325E0,9.566208812E0
1.665126073E2,8.605155487E0,-2.523751831E-1,4.495601349E0,9.711993908E0
1.665226443E2,8.839268646E0,-2.200424194E-1,4.731510773E0,1.002837390E1
1.665326813E2,8.508456573E0,-3.474275208E-1,4.526137848E0,9.643674764E0
1.665427183E2,8.447832642E0,-2.550695801E-1,4.384831696E0,9.521432971E0
1.665527563E2,8.750802612E0,-9.849517822E-2,4.622836761E0,9.897316171E0
1.665627933E2,8.622070312E0,-2.082170105E-1,4.610711975E0,9.779678712E0
1.665728303E2,8.416547699E0,-2.888992310E-1,4.427343292E0,9.514363172E0
1.665828673E2,8.688681793E0,-1.663041687E-1,4.615502014E0,9.839903822E0
1.665929053E2,8.740474091E0,-2.558180237E-1,4.765939178E0,9.958689996E0
1.666029423E2,8.414002991E0,-3.746708679E-1,4.549339600E0,9.572476972E0
1.666129793E2,8.548573151E0,-2.429447937E-1,4.591402130E0,9.706600775E0
1.666230163E2,8.765023041E0,-1.434017944E-1,4.797373810E0,9.993047005E0
1.666330533E2,8.512198792E0,-2.704875183E-1,4.658612366E0,9.707386926E0
1.666430913E2,8.467441864E0,-2.261796570E-1,4.565505981E0,9.622503511E0
1.666531283E2,8.750952301E0,-1.573228455E-1,4.730163574E0,9.948787066E0
1.666631653E2,8.613538055E0,-2.818638611E-1,4.706063690E0,9.819344200E0
1.666732023E2,8.407716064E0,-3.348536682E-1,4.495900726E0,9.540175037E0
1.666832403E2,8.665030975E0,-1.884580994E-1,4.613705750E0,9.818582332E0
1.666932773E2,8.692573700E0,-2.248324585E-1,4.717440033E0,9.892705779E0
1.667033143E2,8.382867737E0,-2.969824219E-1,4.489164734E0,9.513846229E0
1.667133513E2,8.545429688E0,-1.621128845E-1,4.524640961E0,9.670730322E0
1.667233883E2,8.765472107E0,-1.207987976E-1,4.748575287E0,9.969807464E0
1.667334263E2,8.477471008E0,-2.885998535E-1,4.572691040E0,9.636405342E0
1.667434633E2,8.438252563E0,-2.507286072E-1,4.478836212E0,9.556513223E0
1.667535003E2,8.736133118E0,-1.073268127E-1,4.713997192E0,9.927401998E0
1.667635373E2,8.610244904E0,-2.230361938E-1,4.667144623E0,9.796341224E0
1.667735753E2,8.422535248E0,-2.538720703E-1,4.473148041E0,9.540052643E0
1.667836123E2,8.690627747E0,-1.318757629E-1,4.639152832E0,9.852215022E0
1.667936493E2,8.693920898E0,-1.944456482E-1,4.715643768E0,9.892389289E0
1.668036863E2,8.440647583E0,-2.814147949E-1,4.499044189E0,9.568966743E0
1.668137233E2,8.620872803E0,-1.609153748E-1,4.565056915E0,9.756284450E0
1.668237613E2,8.762478333E0,-1.393601990E-1,4.734055481E0,9.960508475E0
1.668337983E2,8.456514587E0,-2.809657288E-1,4.534520416E0,9.599659167E0
1.668438353E2,8.472531281E0,-1.728904724E-1,4.450395355E0,9.571817812E0
1.668538723E2,8.766819305E0,-5.643264771E-2,4.695884857E0,9.945433121E0
1.668639103E2,8.587342529E0,-2.019300842E-1,4.631069641E0,9.758587679E0
1.668739472E2,8.359815674E0,-2.552192688E-1,4.409979401E0,9.455134758E0
1.668839843E2,8.659193115E0,-9.729766846E-2,4.583768005E0,9.798062123E0
1.668940212E2,8.695866852E0,-1.633103943E-1,4.718038788E0,9.894678398E0
1.669040593E2,8.402776337E0,-2.628533936E-1,4.490960999E0,9.531236686E0
1.669140962E2,8.541238403E0,-1.649569702E-1,4.537963257E0,9.673317672E0
1.669241333E2,8.712482300E0,-1.139131165E-1,4.733905792E0,9.916157929E0
1.669341702E2,8.461304626E0,-2.363584900E-1,4.602179718E0,9.634811855E0
1.669442073E2,8.432714081E0,-1.727407837E-1,4.464915161E0,9.543373279E0
1.669542452E2,8.710536346E0,-5.538482666E-2,4.697980499E0,9.896844532E0
1.669642823E2,8.580456848E0,-1.791773987E-1,4.648583221E0,9.760413425E0
1.669743192E2,8.392447815E0,-2.402503967E-1,4.461472321E0,9.507661955E0
1.669843563E2,8.640482025E0,-1.338217163E-1,4.607568512E0,9.793136651E0
1.669943942E2,8.709338837E0,-1.776805115E-1,4.718188477E0,9.906838842E0
1.670044313E2,8.455616455E0,-2.694396973E-1,4.509073334E0,9.586542115E0
1.670144682E2,8.588689728E0,-1.698966980E-1,4.528083801E0,9.710715681E0
1.670245053E2,8.764124908E0,-1.216969299E-1,4.694238281E0,9.942865211E0
1.670345422E2,8.480015717E0,-2.423460388E-1,4.503534851E0,9.604750091E0
1.670445802E2,8.471333771E0,-1.913021851E-1,4.407584381E0,9.551277007E0
1.670546172E2,8.754395142E0,-8.786727905E-2,4.637506256E0,9.907250841E0
1.670646542E2,8.594377899E0,-2.125579834E-1,4.612059174E0,9.756003392E0
1.670746912E2,8.415948944E0,-2.348616028E-1,4.432283020E0,9.514646046E0
1.670847292E2,8.675209808E0,-1.350192261E-1,4.650978241E0,9.844241668E0
1.670947662E2,8.679401093E0,-2.052232361E-1,4.757406921E0,9.899850530E0
1.671048032E2,8.400081940E0,-2.989283752E-1,4.516557770E0,9.542013878E0
1.671148402E2,8.575666809E0,-1.703457642E-1,4.586163025E0,9.726457227E0
1.671248772E2,8.759783936E0,-1.582209778E-1,4.758305054E0,9.969970685E0
1.671349153E2,8.467890930E0,-2.871029663E-1,4.554728394E0,9.619415557E0
1.671449522E2,8.478518829E0,-2.146536255E-1,4.450395355E0,9.577963068E0
1.671549893E2,8.793014832E0,-1.474433899E-1,4.724924469E0,9.983173875E0
1.671650262E2,8.568631439E0,-2.817141724E-1,4.604275360E0,9.731400681E0
1.671750643E2,8.445886688E0,-2.956352234E-1,4.450395355E0,9.551252324E0
1.671851012E2,8.718020782E0,-1.570234680E-1,4.638853455E0,9.876614000E0
1.671951383E2,8.736432495E0,-2.233355713E-1,4.742438049E0,9.943130803E0
1.672051752E2,8.405171356E0,-3.212319946E-1,4.469405823E0,9.525003093E0
1.672152123E2,8.640482025E0,-1.832189941E-1,4.520749054E0,9.753392786E0
1.672252502E2,8.786129150E0,-1.601669312E-1,4.700824585E0,9.965915446E0
1.672352873E2,8.519533539E0,-3.044668579E-1,4.481231232E0,9.631022019E0
1.672453242E2,8.495283966E0,-2.468367004E-1,4.381089478E0,9.561627635E0
1.672553613E2,8.759634247E0,-1.416055298E-1,4.624333649E0,9.906346751E0
1.672653992E2,8.600964203E0,-2.594105530E-1,4.611161041E0,9.762514287E0
1.672754363E2,8.388256531E0,-2.707868958E-1,4.442312164E0,9.495804891E0
1.672854732E2,8.684340820E0,-1.514849854E-1,4.686604156E0,9.869396218E0
1.672955103E2,8.680149536E0,-2.216889954E-1,4.768483887E0,9.906189003E0
1.673055472E2,8.349636841E0,-3.373983765E-1,4.517755280E0,9.499493976E0
1.673155853E2,8.546926575E0,-1.742376709E-1,4.592599640E0,9.704240521E0
1.673256222E2,8.775351563E0,-1.519340515E-1,4.801714783E0,1.000431626E1
1.673356593E2,8.452472992E0,-3.005749512E-1,4.606371002E0,9.630851405E0
1.673456962E2,8.460256805E0,-2.761756897E-1,4.517006836E0,9.594559343E0
1.673557342E2,8.767567749E0,-1.766326904E-1,4.760700073E0,9.978261799E0
1.673657712E2,8.615334320E0,-3.282673645E-1,4.702620850E0,9.820712182E0
1.673758082E2,8.443042603E0,-3.206332397E-1,4.531826019E0,9.587764136E0
1.673858452E2,8.742420044E0,-1.859133911E-1,4.700974274E0,9.927921793E0
1.673958832E2,8.720415802E0,-2.128573608E-1,4.735552368E0,9.925543625E0
1.674059202E2,8.460705872E0,-3.243754578E-1,4.468507690E0,9.573730948E0
1.674159572E2,8.634793854E0,-2.031275940E-1,4.524191895E0,9.750345533E0
1.674259942E2,8.762178955E0,-2.137554932E-1,4.728816376E0,9.959075046E0
1.674360312E2,8.468339996E0,-3.324586487E-1,4.546944580E0,9.617588890E0
1.674460692E2,8.476423187E0,-2.389031982E-1,4.520898743E0,9.609648809E0
1.674561062E2,8.772208099E0,-8.906478882E-2,4.793032837E0,9.996635997E0
1.674661432E2,8.585995331E0,-2.206411743E-1,4.694537659E0,9.788088791E0
1.674761802E2,8.362510071E0,-2.435435486E-1,4.487218781E0,9.493472522E0
1.674862183E2,8.684041443E0,-1.046324158E-1,4.693789215E0,9.871939066E0
1.674962552E2,8.687783661E0,-2.011816406E-1,4.722080383E0,9.890202330E0
1.675062923E2,8.405620422E0,-3.013233948E-1,4.505480804E0,9.541729809E0
1.675163292E2,8.584498444E0,-1.865121460E-1,4.566254425E0,9.725177622E0
1.675263663E2,8.746461639E0,-1.917512512E-1,4.716990967E0,9.939183243E0
1.675364042E2,8.438551941E0,-3.266207886E-1,4.497696991E0,9.567921311E0
1.675464413E2,8.481362915E0,-2.082170105E-1,4.406536560E0,9.560043707E0
1.675564782E2,8.784632263E0,-1.013392639E-1,4.696333923E0,9.961705977E0
1.675665153E2,8.574918365E0,-2.387535095E-1,4.623136139E0,9.744722468E0
1.675765532E2,8.420140228E0,-2.692900085E-1,4.437821503E0,9.521845318E0
1.675865903E2,8.693920898E0,-1.537303162E-1,4.671485596E0,9.870697608E0
1.675966272E2,8.644523621E0,-2.368075562E-1,4.739444275E0,9.861348715E0
1.676066643E2,8.369545441E0,-2.841091919E-1,4.492757263E0,9.503413952E0
1.676167012E2,8.590336304E0,-1.190025330E-1,4.570894775E0,9.731449967E0
1.676267393E2,8.744665375E0,-9.355545044E-2,4.785249023E0,9.968777927E0
1.676367762E2,8.389154663E0,-2.415975952E-1,4.524640961E0,9.534603357E0
1.676468133E2,8.440647583E0,-1.419049072E-1,4.442461853E0,9.539399139E0
1.676568502E2,8.778195648E0,-4.400848389E-2,4.738097076E0,9.975380669E0
1.676668883E2,8.572074280E0,-1.951940918E-1,4.636009369E0,9.747365852E0
1.676769252E2,8.428223419E0,-2.448907471E-1,4.436324615E0,9.527638615E0
1.676869623E2,8.694220276E0,-1.064286804E-1,4.627626801E0,9.849655988E0
1.676969992E2,8.704399109E0,-1.675016785E-1,4.684358826E0,9.886244902E0
1.677070372E2,8.410560150E0,-2.454895020E-1,4.412224731E0,9.500816503E0
1.677170742E2,8.631949768E0,-9.175918579E-2,4.522844696E0,9.745516954E0
1.677271112E2,8.719517670E0,-1.236428833E-1,4.701722717E0,9.907142497E0
1.677371482E2,8.454568634E0,-2.345622253E-1,4.476890259E0,9.569602741E0
1.677471852E2,8.517437897E0,-1.468446350E-1,4.431085510E0,9.602230495E0
1.677572232E2,8.773106232E0,-8.726852417E-2,4.692142639E0,9.949432712E0
1.677672602E2,8.555758209E0,-2.451901245E-1,4.580325165E0,9.707754393E0
1.677772972E2,8.416547699E0,-2.207908630E-1,4.410129089E0,9.504539040E0
1.677873342E2,8.721463623E0,-9.445358276E-2,4.626129913E0,9.872888492E0
1.677973723E2,8.656947784E0,-1.796264648E-1,4.643643494E0,9.825397473E0
1.678074092E2,8.395441589E0,-2.674937439E-1,4.389921112E0,9.477679028E0
1.678174463E2,8.615334320E0,-1.068777466E-1,4.505630493E0,9.722968397E0
1.678274832E2,8.765322418E0,-1.453477478E-1,4.689298553E0,9.941907462E0
1.678375203E2,8.445587311E0,-2.968327332E-1,4.473746796E0,9.561927896E0
1.678475582E2,8.505762177E0,-2.290237427E-1,4.457580414E0,9.605751674E0
1.678575953E2,8.775950317E0,-1.270857239E-1,4.717440033E0,9.964321112E0
1.678676327E2,8.563991089E0,-2.785707092E-1,4.628225555E0,9.738583922E0
1.678776698E2,8.435857544E0,-2.568658447E-1,4.450694733E0,9.541402212E0
1.678877077E2,8.747060394E0,-1.291813660E-1,4.678970032E0,9.920711362E0
1.678977448E2,8.675658875E0,-2.439926147E-1,4.737648010E0,9.887967333E0
1.679077817E2,8.427025909E0,-3.044668579E-1,4.498146057E0,9.557237242E0
1.679178188E2,8.620274048E0,-1.775308228E-1,4.602030029E0,9.773398705E0
1.679278567E2,8.740474091E0,-1.954934692E-1,4.779411163E0,9.963778204E0
1.679378938E2,8.438851318E0,-3.236270142E-1,4.565805359E0,9.600287735E0
1.679479307E2,8.475824432E0,-2.249821472E-1,4.533173218E0,9.614565835E0
1.679579678E2,8.761580200E0,-1.419049072E-1,4.768633575E0,9.976236304E0
1.679680047E2,8.504265289E0,-2.730322266E-1,4.644092560E0,9.693537559E0
1.679780428E2,8.368048553E0,-2.526745605E-1,4.515060883E0,9.511774587E0
1.679880797E2,8.686885529E0,-1.257385254E-1,4.703668671E0,9.879387093E0
1.679981168E2,8.644074554E0,-2.384541321E-1,4.712799683E0,9.848216393E0
1.680081537E2,8.362809448E0,-3.080593872E-1,4.536017303E0,9.518767537E0
1.680181917E2,8.598868561E0,-1.987866211E-1,4.641248474E0,9.773497022E0
1.680282287E2,8.738378448E0,-2.192939758E-1,4.771178284E0,9.958488338E0
1.680382657E2,8.451724548E0,-3.264710999E-1,4.580474854E0,9.618678761E0
1.680483027E2,8.522078247E0,-2.257305908E-1,4.544100494E0,9.660518684E0
1.680583397E2,8.763376465E0,-1.577719116E-1,4.749922485E0,9.969123465E0
1.680683777E2,8.532855835E0,-2.887495422E-1,4.649930420E0,9.721875226E0
1.680784147E2,8.424481201E0,-2.511776733E-1,4.525090027E0,9.566159809E0
1.680884517E2,8.705895996E0,-1.423539734E-1,4.731959839E0,9.909809971E0
1.680984887E2,8.636889496E0,-2.642005920E-1,4.753215637E0,9.861983625E0
1.681085268E2,8.392747192E0,-3.441343689E-1,4.543501740E0,9.549871306E0
1.681185637E2,8.608448639E0,-1.833686829E-1,4.625531158E0,9.774177742E0
1.681286008E2,8.763226776E0,-1.987866211E-1,4.747826843E0,9.968727069E0
1.681386377E2,8.476572876E0,-3.040177917E-1,4.584067383E0,9.641493054E0
1.681486748E2,8.515791321E0,-2.219883728E-1,4.540807343E0,9.653336831E0
1.681587127E2,8.759783936E0,-1.712438965E-1,4.770280151E0,9.975906565E0
1.681687498E2,8.525670776E0,-2.868035889E-1,4.670737152E0,9.725487341E0
1.681787867E2,8.411607971E0,-2.266287231E-1,4.506528625E0,9.545433960E0
1.681888238E2,8.757837982E0,-9.819580078E-2,4.748575287E0,9.962847775E0
1.681988617E2,8.620872803E0,-2.323168945E-1,4.736450500E0,9.839074264E0
1.682088988E2,8.374934235E0,-3.047662354E-1,4.513713684E0,9.518719300E0
1.682189357E2,8.604107666E0,-1.625619507E-1,4.610412598E0,9.762837673E0
1.682289728E2,8.725355530E0,-1.646575928E-1,4.776866455E0,9.948738331E0
1.682390107E2,8.402776337E0,-2.887495422E-1,4.532424774E0,9.551591532E0
1.682490478E2,8.515491943E0,-1.797761536E-1,4.518952789E0,9.641932214E0
1.682590847E2,8.761280823E0,-1.157093811E-1,4.756658478E0,9.969916258E0
1.682691218E2,8.519234161E0,-2.511776733E-1,4.619842987E0,9.694503089E0
1.682791587E2,8.398585052E0,-2.541714478E-1,4.460274811E0,9.512879974E0
1.682891968E2,8.714128876E0,-1.068777466E-1,4.686454468E0,9.894964396E0
1.682992337E2,8.654253387E0,-2.239343262E-1,4.700525208E0,9.850948457E0
1.683092708E2,8.350834351E0,-2.746788025E-1,4.460873566E0,9.471603653E0
1.683193077E2,8.647517395E0,-1.498384094E-1,4.597838745E0,9.795005348E0
1.683293458E2,8.707991638E0,-1.393601990E-1,4.749323730E0,9.919910057E0
1.683393827E2,8.421038361E0,-2.544708252E-1,4.521048431E0,9.561303331E0
1.683494198E2,8.542435913E0,-1.395098877E-1,4.518354034E0,9.664791644E0
1.683594567E2,8.781189423E0,-8.861572266E-2,4.756808167E0,9.987210039E0
1.683694938E2,8.504564667E0,-2.570155334E-1,4.599784698E0,9.672212592E0
1.683795317E2,8.437803497E0,-2.290237427E-1,4.439767456E0,9.537322203E0
1.683895687E2,8.781189423E0,-8.487350464E-2,4.691244507E0,9.956117025E0
1.683996057E2,8.665330353E0,-2.095642090E-1,4.687053223E0,9.853950233E0
1.684096427E2,8.405021667E0,-2.694396973E-1,4.444407806E0,9.511558638E0
1.684196807E2,8.647667084E0,-1.451980591E-1,4.581223297E0,9.787279263E0
1.684297177E2,8.756490784E0,-1.507365417E-1,4.728666687E0,9.952845874E0
1.684397547E2,8.433312836E0,-2.787203979E-1,4.483775940E0,9.555244483E0
1.684497917E2,8.490344238E0,-1.773811340E-1,4.465663605E0,9.594767365E0
1.684598298E2,8.742420044E0,-9.879455566E-2,4.708608398E0,9.930290108E0
1.684698667E2,8.473878479E0,-2.454895020E-1,4.570146332E0,9.630842075E0
1.684799038E2,8.396788788E0,-1.986369324E-1,4.410727844E0,9.486835020E0
1.684899407E2,8.744964752E0,-8.412506104E-2,4.679568787E0,9.918661682E0
1.684999778E2,8.620423737E0,-1.993853760E-1,4.677922211E0,9.809914176E0
1.685100157E2,8.377478943E0,-2.959346008E-1,4.445156250E0,9.488368923E0
1.685200528E2,8.621022491E0,-1.589694214E-1,4.588857422E0,9.767543832E0
1.685300897E2,8.694968719E0,-1.788780212E-1,4.718188477E0,9.894229676E0
1.685401268E2,8.407117310E0,-2.727328491E-1,4.500541077E0,9.539857161E0
1.685501647E2,8.528514862E0,-1.438508606E-1,4.526586914E0,9.656409680E0
1.685602018E2,8.755892029E0,-1.026864624E-1,4.760849762E0,9.967039690E0
1.685702387E2,8.484805756E0,-2.380050659E-1,4.599036255E0,9.653999668E0
1.685802758E2,8.448581085E0,-2.038760376E-1,4.490062866E0,9.569783296E0
1.685903127E2,8.739276581E0,-1.227447510E-1,4.727918243E0,9.936962934E0
1.686003508E2,8.606502686E0,-2.390528870E-1,4.682113495E0,9.800572511E0
1.686103877E2,8.418343964E0,-2.881507874E-1,4.495301971E0,9.547737207E0
1.686204248E2,8.653355255E0,-1.502874756E-1,4.633314972E0,9.816860553E0
1.686304617E2,8.721763000E0,-1.956431580E-1,4.722679138E0,9.920238118E0
1.686404998E2,8.394393768E0,-2.826123047E-1,4.493206329E0,9.525472144E0
1.686505367E2,8.556656342E0,-1.683998108E-1,4.538861389E0,9.687413946E0
1.686605738E2,8.796158295E0,-1.221459961E-1,4.780908051E0,1.001221265E1
1.686706107E2,8.490194550E0,-2.644999695E-1,4.633314972E0,9.675793061E0
1.686806487E2,8.419242096E0,-2.598596191E-1,4.478087769E0,9.539624445E0
1.686906857E2,8.745862885E0,-1.167572021E-1,4.748724976E0,9.952594573E0
1.687007227E2,8.633147278E0,-2.189945984E-1,4.741988983E0,9.852190115E0
1.687107597E2,8.382119293E0,-2.624043274E-1,4.486170959E0,9.510757580E0
1.687207967E2,8.686286774E0,-1.303788757E-1,4.639452209E0,9.848507165E0
1.687308347E2,8.702153778E0,-1.972897339E-1,4.763544159E0,9.922588199E0
1.687408717E2,8.379873962E0,-3.068618774E-1,4.486170959E0,9.510109448E0
1.687509087E2,8.538693695E0,-2.038760376E-1,4.531826019E0,9.668934922E0
1.687609457E2,8.761430511E0,-1.438508606E-1,4.750221863E0,9.967344954E0
1.687709838E2,8.479416962E0,-2.797682190E-1,4.555626526E0,9.629772339E0
1.687810207E2,8.443940735E0,-2.320175171E-1,4.478387146E0,9.560853450E0
1.687910578E2,8.757239227E0,-1.145118713E-1,4.724625092E0,9.951102155E0
1.688010947E2,8.588839417E0,-2.721340942E-1,4.684807892E0,9.787218424E0
1.688111318E2,8.368048553E0,-2.942880249E-1,4.473447418E0,9.493290991E0
1.688211697E2,8.700806580E0,-1.796264648E-1,4.674928436E0,9.878828710E0
1.688312068E2,8.702004089E0,-2.104623413E-1,4.787494354E0,9.934247418E0
1.688412437E2,8.391849060E0,-3.077600098E-1,4.529431000E0,9.541152554E0
1.688512808E2,8.543184357E0,-1.919009399E-1,4.605622559E0,9.707449926E0
1.688613188E2,8.761879578E0,-1.514849854E-1,4.850213928E0,1.001589020E1
1.688713558E2,8.421188049E0,-2.853067017E-1,4.627776489E0,9.613226478E0
1.688813928E2,8.454269257E0,-2.354603577E-1,4.513563995E0,9.586572390E0
1.688914298E2,8.763226776E0,-1.016386414E-1,4.775818634E0,9.980627113E0
1.689014668E2,8.587791595E0,-2.547702026E-1,4.699178009E0,9.792719045E0
1.689115048E2,8.406069489E0,-2.818638611E-1,4.487368469E0,9.532991517E0
1.689215418E2,8.699609070E0,-1.354682922E-1,4.693340149E0,9.885797458E0
1.689315788E2,8.717122650E0,-2.209405518E-1,4.778213654E0,9.943257401E0
1.689416158E2,8.381370850E0,-3.314108276E-1,4.535717926E0,9.535719562E0
1.689516538E2,8.534502411E0,-1.755848694E-1,4.569098511E0,9.682211661E0
1.689616908E2,8.786727905E0,-1.390608215E-1,4.778363342E0,1.000293364E1
1.689717278E2,8.471034393E0,-2.661465454E-1,4.605173492E0,9.645562740E0
1.689817648E2,8.447533264E0,-2.101629639E-1,4.496200104E0,9.571875579E0
1.689918018E2,8.760382690E0,-1.116677856E-1,4.752766571E0,9.967224521E0
1.690018398E2,8.553662567E0,-2.459385681E-1,4.708309021E0,9.766975117E0
1.690118768E2,8.351133728E0,-2.808160400E-1,4.490960999E0,9.486254418E0
1.690219138E2,8.679999847E0,-9.011260986E-2,4.671335907E0,9.857580676E0
1.690319508E2,8.735534363E0,-1.537303162E-1,4.801415405E0,9.969292026E0
